"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.139311264586189,0,0.0969711336830687,0,0.0423401309027903
59.9999999999999,59.9999999999999,22965.5171123675,59.9999999999999,22965.1702779714,59.9999999999999,22963.3073795032
120,120,0.923784403329786,120,1.00148581350922,120,1.04515304260854
180,180,0.972891652536345,180,1.56346949449601,180,0.819088066852682
240,240,6.31226297482705,240,6.11601599467769,240,5.47913570961743
299.999999999999,299.999999999999,1.49323325322951,299.999999999999,1.31056295652562,299.999999999999,1.7012152192723
359.999999999999,359.999999999999,4.34642307686187,359.999999999999,4.26127198234827,359.999999999999,4.23080552970241
419.999999999999,419.999999999999,27.5420402916325,419.999999999999,27.2890555595085,419.999999999999,29.0943572298146
479.999999999999,479.999999999999,2.65714538236378,479.999999999999,2.79162624003324,479.999999999999,2.8538463701261
539.999999999999,539.999999999999,5.59027551984063,539.999999999999,4.9303662240939,539.999999999999,3.78750512940999
599.999999999999,599.999999999999,0.754104811554811,599.999999999999,0.614128393380826,599.999999999999,0.406035896701765
659.999999999999,659.999999999999,33.2726968811233,659.999999999999,30.8695476909015,659.999999999999,33.4924080879678
719.999999999999,719.999999999999,0.254311971313681,719.999999999999,0.274914388379616,719.999999999999,0.0827475365269253
779.999999999998,779.999999999998,7.04639898074779,779.999999999998,7.25703026503637,779.999999999998,7.41810024925526
839.999999999998,839.999999999998,1.8282169783074,839.999999999998,1.58952347069712,839.999999999998,1.66455221962285
899.999999999998,899.999999999998,0.385094590589234,899.999999999998,0.53389547598211,899.999999999998,0.614446827282973
959.999999999998,959.999999999998,1.42488459258699,959.999999999998,1.23493739868897,959.999999999998,1.36746619068954
1020,1020,0.537064192840765,1020,0.403218146589224,1020,0.731018940162528
1080,1080,0.196861137579449,1080,0.433790164557395,1080,0.304616026023614
1140,1140,4.17370762090681,1140,2.33842723977475,1140,2.35926629769559
1200,1200,0.829411555379072,1200,0.727585216641381,1200,0.837695120248445
1260,1260,4.81076513636571,1260,3.12730578486246,1260,4.75808628062599
1320,1320,0.314695894668659,1320,0.516707342975569,1320,0.293362371648329
1380,1380,1.8867632682442,1380,1.5051862339168,1380,1.17556166177846
1440,1440,0.285517651899856,1440,0.26670134001577,1440,0.277433451294775
1500,1500,3.29921256843011,1500,3.22947680672831,1500,3.1015257403288
1560,1560,1.35508591223782,1560,1.27593865306003,1560,0.937153361914091
1620,1620,0.240280877719285,1620,0.45780787899795,1620,0.663218452299347
1680,1680,0.756178555833362,1680,0.75561194930238,1680,0.784807575023591
1740,1740,5.56844721981487,1740,5.60819451224406,1740,5.30416553993448
1800,1800,0.18564996284622,1800,0.112840822564107,1800,0.298366475100995
1860,1860,8.66939371680685,1860,6.54009648284958,1860,8.45402380858388
1920,1920,0.560678736625648,1920,0.636703903246787,1920,0.547027361916804
1980,1980,1.73105409619507,1980,2.12967715408005,1980,0.664194826237233
2040,2040,0.480435043299653,2040,0.487395336175655,2040,0.196488172841377
2100,2100,0.679717630616396,2100,0.752111962485956,2100,1.00412260352098
2160,2160,0.188233895648429,2160,0.257464679965402,2160,0.334818862477792
2220,2220,0.60187495877148,2220,0.523544483748468,2220,0.306994628999189
2280,2280,0.228981289118665,2280,0.480576339502276,2280,0.505605194241267
2340,2340,0.306812947503325,2340,0.356146299218367,2340,0.494263376255898
2399.99999999999,2399.99999999999,0.856895160388423,2399.99999999999,1.03322406116919,2399.99999999999,0.65824952668252
2459.99999999999,2459.99999999999,1.11352387930515,2459.99999999999,1.58811653241063,2459.99999999999,0.935465425334774
2519.99999999999,2519.99999999999,0.24221508522325,2519.99999999999,0.274302827045943,2519.99999999999,0.0579922589500146
2579.99999999999,2579.99999999999,0.39735980156015,2579.99999999999,0.385305828754032,2579.99999999999,0.55859776538204
2639.99999999999,2639.99999999999,0.0417873715549371,2639.99999999999,0.197358845255676,2639.99999999999,0.183063201273973
2699.99999999999,2699.99999999999,0.63639014488149,2699.99999999999,0.810189181658063,2699.99999999999,0.566656026612
2759.99999999999,2759.99999999999,0.228344467033233,2759.99999999999,0.185728455851359,2759.99999999999,0.216218011179745
