"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.220970165679273,0,0.145743458013968,0,0.0752267076653304
59.9999999999999,59.9999999999999,25737.7152955555,59.9999999999999,25737.2864727808,59.9999999999999,25734.7125526528
120,120,1.95121823731641,120,1.88099719063731,120,2.12902605361626
180,180,1.83392791047313,180,3.2781120764058,180,1.55800642092907
240,240,11.1262356632787,240,10.3012658919897,240,5.59456560784051
299.999999999999,299.999999999999,13.8868461792731,299.999999999999,14.5327434446249,299.999999999999,14.1810241663717
359.999999999999,359.999999999999,10.1119632703463,359.999999999999,10.0373557988721,359.999999999999,10.0809789143128
419.999999999999,419.999999999999,63.9940749711523,419.999999999999,64.2484135351262,419.999999999999,67.0764390148162
479.999999999999,479.999999999999,4.22894001078138,479.999999999999,4.57223355870161,479.999999999999,4.42286835702809
539.999999999999,539.999999999999,2.17003785164508,539.999999999999,2.90101210486226,539.999999999999,4.68520110000644
599.999999999999,599.999999999999,0.450824331705879,599.999999999999,0.413119185352694,599.999999999999,0.0597875023772017
659.999999999999,659.999999999999,23.0010607038854,659.999999999999,26.2580910913375,659.999999999999,13.1663105431256
719.999999999999,719.999999999999,0.248155638496528,719.999999999999,0.451433560512232,719.999999999999,0.296122966445686
779.999999999998,779.999999999998,2.04972371450373,779.999999999998,1.1823231999941,779.999999999998,2.90098915854285
839.999999999998,839.999999999998,2.02739769047179,839.999999999998,1.78379382490966,839.999999999998,1.85548492120403
899.999999999998,899.999999999998,0.390001834003774,899.999999999998,0.634504530582377,899.999999999998,0.727670699000625
959.999999999998,959.999999999998,0.415075791678278,959.999999999998,0.39684138792955,959.999999999998,0.492379664721776
1020,1020,1.66918705763053,1020,1.45278060390739,1020,1.66268773322618
1080,1080,0.455242129935652,1080,0.461489984231313,1080,0.0362376999339189
1140,1140,1.19814831141012,1140,5.94425732125477,1140,6.93675758159425
1200,1200,0.311043060724764,1200,0.216778199854117,1200,0.451968285705586
1260,1260,3.66224441180367,1260,1.99863916335921,1260,3.44849428577355
1320,1320,0.746454424340652,1320,0.423442460516833,1320,0.583322708910813
1380,1380,5.91919153397964,1380,5.10875012688793,1380,1.5386246792479
1440,1440,0.176076837758264,1440,0.348062312393103,1440,0.182402964904043
1500,1500,0.705002675949262,1500,0.492860766684085,1500,0.743165776253861
1560,1560,1.1259530985787,1560,0.945095638910535,1560,1.92899190126473
1620,1620,0.104590004565528,1620,0.305138835433523,1620,0.280692027624547
1680,1680,10.2299624064365,1680,10.290793050239,1680,10.0971272817387
1740,1740,3.89193560182805,1740,4.60394938774467,1740,4.43491736587143
1800,1800,0.319566892275892,1800,0.309296899338457,1800,0.142916498680637
1860,1860,9.65947774415197,1860,1.78344106418645,1860,11.038464880426
1920,1920,0.469709735059908,1920,0.526579898121389,1920,0.0917413262076967
1980,1980,6.70313343193972,1980,6.75507884905076,1980,7.20276988845116
2040,2040,0.75090010422635,2040,0.306410159676662,2040,0.754075326855344
2100,2100,0.612736632410461,2100,0.697712442851317,2100,0.0893631381120693
2160,2160,1.00250286790332,2160,0.261162759102829,2160,0.995412228600737
2220,2220,0.347278195924581,2220,0.586850074840969,2220,0.241942530753868
2280,2280,0.646076415454141,2280,0.374525191478046,2280,0.530547450215664
2340,2340,0.204548657655441,2340,0.768422377767721,2340,0.566430920974231
2399.99999999999,2399.99999999999,0.679390933578389,2399.99999999999,0.441079468334524,2399.99999999999,0.913383047633633
2459.99999999999,2459.99999999999,1.20908642186189,2459.99999999999,0.784488786552006,2459.99999999999,0.77825939274498
2519.99999999999,2519.99999999999,0.124722984177622,2519.99999999999,0.420921085658608,2519.99999999999,0.545643568316207
2579.99999999999,2579.99999999999,0.861685228661553,2579.99999999999,1.03856326136267,2579.99999999999,0.350213107237073
2639.99999999999,2639.99999999999,0.436642317034565,2639.99999999999,0.439765430939364,2639.99999999999,0.136714977914824
2699.99999999999,2699.99999999999,0.393512541573119,2699.99999999999,0.278009226256334,2699.99999999999,0.314115618170085
2759.99999999999,2759.99999999999,0.856588331535552,2759.99999999999,1.44394768364105,2759.99999999999,1.30572422658873
2819.99999999999,2819.99999999999,0.276861619171438,2819.99999999999,0.272900757195888,2819.99999999999,0.437216447490101
2879.99999999999,2879.99999999999,0.786627042219634,2879.99999999999,1.1082053373774,2879.99999999999,1.55477306589426
2939.99999999999,2939.99999999999,0.168377921952684,2939.99999999999,0.232832069023618,2939.99999999999,0.122997974557604
2999.99999999999,2999.99999999999,1.74505830214987,2999.99999999999,1.76458345460649,2999.99999999999,0.910674264769546
3059.99999999999,3059.99999999999,0.706674836919046,3059.99999999999,0.695441030244559,3059.99999999999,0.542571553921079
3119.99999999999,3119.99999999999,0.326241665827291,3119.99999999999,0.321901663339542,3119.99999999999,0.376826688231707
3179.99999999999,3179.99999999999,2.04922726452053,3179.99999999999,2.5115227567955,3179.99999999999,2.36158169004987
3239.99999999999,3239.99999999999,0.268509799918516,3239.99999999999,0.253092338107279,3239.99999999999,0.348334798263446
3299.99999999999,3299.99999999999,1.43663012682446,3299.99999999999,1.55920877790226,3299.99999999999,1.34720544059363
3359.99999999999,3359.99999999999,0.619957951306737,3359.99999999999,0.809439406285076,3359.99999999999,0.224459373080429
3419.99999999999,3419.99999999999,0.199357039074793,3419.99999999999,0.283254748562925,3419.99999999999,0.162622454279649
3479.99999999999,3479.99999999999,1.94324156161837,3479.99999999999,1.71784467425452,3479.99999999999,1.76770132288549
3539.99999999999,3539.99999999999,0.388446046417383,3539.99999999999,0.390334346616132,3539.99999999999,0.0377168211875279
3599.99999999999,3599.99999999999,2.65853544610262,3599.99999999999,2.14472671018326,3599.99999999999,2.51189369271815
3659.99999999999,3659.99999999999,0.690207381805911,3659.99999999999,0.659080620702975,3659.99999999999,0.485086362575518
3719.99999999999,3719.99999999999,0.18709133311392,3719.99999999999,0.461413735825571,3719.99999999999,0.316247144162734
3779.99999999999,3779.99999999999,0.136549786865945,3779.99999999999,0.329298953431536,3779.99999999999,0.193953808013169
3839.99999999999,3839.99999999999,0.182517227829378,3839.99999999999,0.314929050098918,3839.99999999999,0.397437346747518
3899.99999999999,3899.99999999999,0.320017151057825,3899.99999999999,0.272340477755977,3899.99999999999,0.590267764013422
3959.99999999999,3959.99999999999,0.536909844204749,3959.99999999999,0.296883525699197,3959.99999999999,0.625256412449052
4019.99999999999,4019.99999999999,0.10079941120061,4019.99999999999,0.245546734956449,4019.99999999999,0.30693777145189
4079.99999999999,4079.99999999999,1.21451281268422,4079.99999999999,1.71051719747203,4079.99999999999,1.58947776175934
4139.99999999999,4139.99999999999,0.059908222882464,4139.99999999999,0.326841400441607,4139.99999999999,0.266979280837613
4199.99999999999,4199.99999999999,1.02458950566724,4199.99999999999,2.10686736177122,4199.99999999999,1.87931538553501
