10.4.2021 18:43	HHP Baksan	2639	3237	19.11	13.56	0.149262	3008	2259	5267	2459	685	85	1.6036	0.1738	0.952
10.4.2021 19:22	HHP Baksan	2662	3250	19.05	13.46	0.146227	3746	2836	6582	2719	834	79	1.4308	0.1734	0.9644
10.4.2021 19:59	HHP Baksan	2486	3144	15.76	13.25	0.157718	1395	1219	2614	1709	197	20	1.2371	0.2057	0.9502
10.4.2021 20:37	HHP Baksan	2687	3299	18.82	13.63	0.157406	4442	3361	7803	2989	910	61	2.1523	0.184	0.9622
10.4.2021 21:16	HHP Baksan	2492	3158	15.4	13.65	0.160447	1666	1463	3128	1860	186	17	1.0065	0.2113	0.9466
10.4.2021 21:54	HHP Baksan	2492	3158	15.4	13.65	0.160447	1666	1463	3128	1860	186	17	1.0065	0.2113	0.9466
10.4.2021 22:32	HHP Baksan	2690	3290	19.19	13.55	0.155961	4718	3563	8281	3059	1020	53	2.3052	0.1796	0.9661
10.4.2021 23:8	HHP Baksan	2693	3293	18.71	13.46	0.153845	5739	4400	10139	3359	1253	96	1.8635	0.1759	0.9865
10.4.2021 23:45	HHP Baksan	2693	3293	18.71	13.46	0.153845	5739	4400	10139	3359	1253	96	1.8635	0.1759	0.9865
11.4.2021 0:21	HHP Baksan	2547	3165	17.09	13.35	0.150136	2451	1960	4411	2216	410	51	1.2267	0.1901	0.9626
11.4.2021 0:57	HHP Baksan	2577	3157	17.49	14.34	0.143505	2187	1581	3768	2025	267	29	1.0866	0.1978	0.9282
11.4.2021 1:33	HHP Baksan	2688	3250	19.08	14.4	0.139636	5929	4482	10411	3364	1053	105	1.134	0.1623	0.933
11.4.2021 2:8	HHP Baksan	2638	3172	19.26	14.26	0.131818	4603	3286	7889	2866	738	68	1.3765	0.1786	0.9336
11.4.2021 2:44	HHP Baksan	2689	3289	18.95	14.46	0.154247	5238	4014	9252	3237	895	64	1.8055	0.1686	0.9241
11.4.2021 3:20	HHP Baksan	2653	3211	19.09	14.44	0.14104	3733	2500	6233	2624	559	50	1.1827	0.1886	0.936
11.4.2021 4:8	HHP Baksan	2700	3302	18.8	14.45	0.156563	5235	4109	9344	3237	870	66	1.4864	0.1731	0.9389
11.4.2021 4:46	HHP Baksan	2649	3251	19.03	13.67	0.152927	4134	3197	7331	2888	884	100	1.4039	0.1735	0.9648
11.4.2021 5:25	HHP Baksan	2619	3255	17.26	14.41	0.16201	2694	2072	4766	2344	346	31	1.0081	0.2004	0.9405
11.4.2021 6:3	HHP Baksan	2577	3135	19.14	14.39	0.135179	1927	1350	3277	1904	295	31	1.1444	0.1896	0.8997
11.4.2021 6:39	HHP Baksan	2688	3264	18.7	14.4	0.144043	5804	4477	10281	3356	999	98	1.0964	0.1662	0.9374
11.4.2021 7:16	HHP Baksan	2662	3240	19.07	13.46	0.143258	3847	2897	6744	2732	859	77	1.5138	0.1715	0.9623
11.4.2021 7:56	HHP Baksan	2696	3264	18.42	14.62	0.146277	4594	3179	7773	2900	634	34	2.2812	0.1853	0.9257
11.4.2021 8:34	HHP Baksan	2690	3324	17.47	14.31	0.164353	4272	3353	7624	2945	591	35	1.6115	0.1933	0.9492
11.4.2021 9:12	HHP Baksan	2673	3219	19.16	13.75	0.136831	4286	2905	7191	2792	804	78	1.4391	0.1784	0.9631
11.4.2021 9:50	HHP Baksan	2677	3259	17.49	14.19	0.149418	5231	3725	8955	3112	695	58	1.63	0.186	0.9633
11.4.2021 10:27	HHP Baksan	2639	3231	19.53	13.67	0.145628	3587	2582	6169	2674	808	80	1.7682	0.1798	0.94
11.4.2021 11:2	HHP Baksan	2483	3131	18.07	13.72	0.156888	1481	1242	2723	1798	265	28	1.1559	0.1972	0.911
11.4.2021 11:39	HHP Baksan	2619	3227	19.28	14.46	0.152077	2687	1985	4671	2342	457	43	1.1258	0.1847	0.9108
11.4.2021 12:16	HHP Baksan	2577	3157	17.49	14.34	0.143133	2182	1577	3759	2022	264	26	1.0687	0.1992	0.927
11.4.2021 12:51	HHP Baksan	2690	3304	18.85	14.65	0.160968	4882	3755	8638	3146	763	40	1.9678	0.1779	0.9204
