"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.198813165718836,0,0.157331347911193,0,0.0414818178076943
59.9999999999999,59.9999999999999,20271.5456120038,59.9999999999999,20271.3655048475,59.9999999999999,20269.7398561749
120,120,0.602770658996723,120,0.804674000077893,120,0.802037404625982
180,180,0.808739887609667,180,1.34160151519411,180,0.716468042167097
240,240,5.19514592388587,240,4.99999863558942,240,4.63801363754802
299.999999999999,299.999999999999,8.45355499187283,299.999999999999,8.26580736153192,299.999999999999,8.5222684575049
359.999999999999,359.999999999999,3.55066475236408,359.999999999999,3.45985379382196,359.999999999999,3.5608856699997
419.999999999999,419.999999999999,5.79620751689018,419.999999999999,4.41772724568863,419.999999999999,5.04992445681616
479.999999999999,479.999999999999,2.13460406419508,479.999999999999,2.45344876854449,479.999999999999,2.55843054183284
539.999999999999,539.999999999999,3.42029880612484,539.999999999999,3.15151549287942,539.999999999999,2.49424222597374
599.999999999999,599.999999999999,0.656333540625022,599.999999999999,0.430333141740578,599.999999999999,0.306669278537907
659.999999999999,659.999999999999,10.8881736975529,659.999999999999,10.5089082007655,659.999999999999,9.78303689131651
719.999999999999,719.999999999999,0.340172908857934,719.999999999999,0.408468541469929,719.999999999999,0.0687427000668561
779.999999999998,779.999999999998,7.38801658402193,779.999999999998,7.71077031969135,779.999999999998,7.36480529375435
839.999999999998,839.999999999998,1.51901362261099,839.999999999998,1.26826263293879,839.999999999998,1.20583821862232
899.999999999998,899.999999999998,0.329966065519781,899.999999999998,0.259114679191426,899.999999999998,0.0858450556448361
959.999999999998,959.999999999998,0.673602699955911,959.999999999998,0.802715307565356,959.999999999998,0.850140313782261
1020,1020,1.07044931978723,1020,0.736496099196148,1020,0.847535142667091
1080,1080,0.508038858649155,1080,0.609633000554416,1080,0.140734126313239
1140,1140,0.7191863211824,1140,1.55979852687303,1140,1.88483718295992
1200,1200,0.685440958516088,1200,0.445614954080284,1200,0.544934259803932
1260,1260,1.17774247331394,1260,1.24744143025639,1260,1.71047388412957
1320,1320,0.206828457905786,1320,0.452662247154507,1320,0.260414651523437
1380,1380,2.47874209773044,1380,2.71659968042824,1380,3.27369336875436
1440,1440,0.0663361814398982,1440,0.0897177342871335,1440,0.100232934155544
1500,1500,1.03794385370473,1500,1.43767034519862,1500,1.94966210763868
1560,1560,2.33119613797247,1560,2.80151867089683,1560,2.94797874032669
1620,1620,0.0346301951505553,1620,0.202555195744731,1620,0.179882551756268
1680,1680,2.74888407495852,1680,3.03229199544021,1680,3.04402936334425
1740,1740,3.2672148381743,1740,2.86939096619783,1740,3.47665401931935
1800,1800,0.312904937031321,1800,0.42656662764344,1800,0.169182340532244
1860,1860,3.7186687138727,1860,1.76631238446563,1860,5.41340023264355
1920,1920,0.66298651550268,1920,0.402301291279847,1920,0.270282270523708
1980,1980,3.6648648632119,1980,3.38174425780952,1980,3.74741178463502
2040,2040,1.0301280131552,2040,1.05255461595158,2040,0.782465401439575
2100,2100,0.929922234598819,2100,0.915345401851078,2100,0.790400586886096
2160,2160,0.220949979777141,2160,0.406125984107425,2160,0.370304439350806
2220,2220,0.292935578856221,2220,0.348847260393753,2220,0.0602382621196904
2280,2280,0.806767655503961,2280,0.981619126023714,2280,0.999118954008311
2340,2340,0.32997943268089,2340,0.369631349098783,2340,0.0463953205623352
2399.99999999999,2399.99999999999,0.390743227078349,2399.99999999999,0.55078157409321,2399.99999999999,0.23063319942408
2459.99999999999,2459.99999999999,0.613272429086755,2459.99999999999,0.605442919151114,2459.99999999999,0.420953836501792
2519.99999999999,2519.99999999999,0.428240788512236,2519.99999999999,0.303272955399689,2519.99999999999,0.129670970981987
2579.99999999999,2579.99999999999,0.261519169377434,2579.99999999999,0.586914907779444,2579.99999999999,0.596955894599827
2639.99999999999,2639.99999999999,0.131706342348824,2639.99999999999,0.324282312381306,2639.99999999999,0.192594777415653
2699.99999999999,2699.99999999999,0.115505072867186,2699.99999999999,0.377749512457564,2699.99999999999,0.462980323542136
2759.99999999999,2759.99999999999,0.268256289334541,2759.99999999999,0.298280778687357,2759.99999999999,0.28821598268962
2819.99999999999,2819.99999999999,0.638080906127934,2819.99999999999,0.740998413498657,2819.99999999999,0.291263173404541
2879.99999999999,2879.99999999999,0.227638516247811,2879.99999999999,0.6552518976703,2879.99999999999,0.427618002164163
2939.99999999999,2939.99999999999,0.611591882395636,2939.99999999999,0.535884256288447,2939.99999999999,0.301824503705405
2999.99999999999,2999.99999999999,0.39718710792578,2999.99999999999,0.240361969369161,2999.99999999999,0.340521013098675
