"Freq [kHz]","mag(SolidLoss) [W]"
0,9911.23293403878
0.0599999999999999,271.184167440637
0.12,353.632984997254
0.18,426.870927539159
0.24,566.961067144531
0.299999999999999,2600.01136031206
0.359999999999999,574.460127869763
0.419999999999999,436.210022618279
0.479999999999999,367.290257481472
0.539999999999999,307.252783356909
0.599999999999999,467.881390421074
0.659999999999999,238.047247025451
0.719999999999999,183.064547995536
0.779999999999998,190.119616533747
0.839999999999998,170.93899713506
0.899999999999998,136.904401841834
0.959999999999998,138.690788256116
1.02,122.029181837009
1.08,115.058502673499
1.14,104.195626161852
1.2,75.4330937722796
1.26,81.8403365511971
1.32,509.390525508576
1.38,61.3843442290625
1.44,50.0376288561449
1.5,61.4973733495659
1.56,41.3651566883032
1.62,189.155361331275
1.68,86.8495075434593
1.74,83.7318352836319
1.8,214.571046004677
1.86,76.1252277640804
1.92,1809.78428496776
1.98,68.563178412164
2.04,67.0401928960895
2.1,74.6842206321786
2.16,61.2818470673809
2.22,51.03832012801
2.28,55.8153915483257
2.34,55.194230478675
2.4,56.5789200103166
2.46,49.193744836811
2.52,37.7255945391554
2.58,44.4765001007468
2.63999999999999,41.2553924085991
2.69999999999999,42.4446041522348
2.75999999999999,39.1743101871382
2.81999999999999,39.4154335789988
2.87999999999999,36.0547236423782
2.93999999999999,38.0177006119991
2.99999999999999,31.4897219663233
3.05999999999999,31.3133659515452
3.11999999999999,32.2872321187429
3.17999999999999,28.2699373820024
3.23999999999999,32.7987346728083
3.29999999999999,26.598459120773
3.35999999999999,23.4534755903343
3.41999999999999,21.3840742378438
3.47999999999999,21.1121813471475
3.53999999999999,23.3112071179754
3.59999999999999,15.3017135524355
3.65999999999999,16.5729063528413
3.71999999999999,19.0076731141819
3.77999999999999,15.7593756833681
3.83999999999999,15.7296146943935
3.89999999999999,14.372954674628
3.95999999999999,13.9485813991949
4.01999999999999,11.5172796536856
4.07999999999999,10.4523541971086
4.13999999999999,9.68472035644537
4.19999999999999,9.42975577868737
4.25999999999999,8.23804122256731
4.31999999999999,7.28155279240267
4.37999999999999,7.22253412696698
4.43999999999999,8.22292298166457
4.49999999999999,6.59410920637155
