9.6.2020 12:19	LaEska	10893	11867	24.28	29.93	1.890722	381698	450350	832049	15424	5961	8848	0.2314	0.1398	0.6565
9.6.2020 12:54	LaEska	10706	11690	23.23	26.99	1.884471	427562	513264	940826	16223	9008	10112	0.2147	0.1483	0.712
9.6.2020 13:31	LaEska	10723	11849	20.21	24.72	2.210482	409197	578042	987240	16317	13149	10078	0.1928	0.1876	0.7926
9.6.2020 14:4	LaEska	10481	11335	21.72	24.89	1.527216	436392	529211	965603	15748	11130	9317	0.1487	0.1679	0.7493
9.6.2020 14:51	LaEska	11381	12563	16.72	23.48	2.445613	624591	896962	1521552	19665	19852	20201	0.3845	0.1994	0.9089
9.6.2020 15:23	LaEska	10019	11101	17.91	23.3	1.970774	406683	651080	1057763	15966	11245	14966	0.1317	0.2072	0.8201
9.6.2020 15:56	LaEska	10299	11325	20.32	29.09	1.879475	349235	495270	844505	14898	4807	10501	0.1372	0.172	0.6738
9.6.2020 16:31	LaEska	10328	11470	18.33	25.63	2.151668	397975	623923	1021898	16113	8739	20799	0.1528	0.1829	0.7711
9.6.2020 17:10	LaEska	11068	12160	22.76	28.34	2.173154	390018	484647	874665	15913	8133	7225	0.2474	0.1603	0.7007
9.6.2020 17:45	LaEska	10643	11659	24.48	24.97	1.929364	376134	478451	854585	15532	14130	10238	0.1989	0.1447	0.7374
9.6.2020 18:27	LaEska	11112	12176	21.85	22.56	2.183435	536690	657649	1194339	18340	29409	23128	0.3494	0.1497	0.8567
9.6.2020 19:8	LaEska	11048	12168	16.8	24.62	2.22671	561723	810328	1372051	18494	14052	14340	0.2714	0.2079	0.8556
9.6.2020 19:53	LaEska	11199	12363	15.15	20.1	2.386015	729420	1115335	1844754	20487	30716	30596	0.3651	0.2449	1.0545
9.6.2020 20:33	LaEska	11061	12143	21.49	27.64	2.205824	447207	556745	1003952	16881	9180	9129	0.2501	0.164	0.7391
9.6.2020 21:10	LaEska	10957	12051	22.1	25.81	2.202855	448894	572028	1020922	17023	13893	10597	0.3088	0.1478	0.7646
9.6.2020 21:57	LaEska	11412	12248	21.84	20.61	1.666659	776395	748302	1524698	19952	51018	24542	0.4499	0.1505	0.9287
9.6.2020 22:38	LaEska	10841	12121	15.45	22.71	2.572013	517665	912640	1430305	18287	14933	19286	0.2453	0.2355	0.9341
9.6.2020 23:19	LaEska	11201	12183	17.81	21.87	1.924617	690566	839906	1530472	19497	25508	22048	0.3486	0.1991	0.9156
9.6.2020 23:58	LaEska	11295	12341	22.81	26.31	2.157587	492937	571985	1064922	17595	14711	6718	0.3282	0.1527	0.7642
10.6.2020 0:43	LaEska	11287	12485	15.5	25.46	2.492134	590476	913402	1503878	18975	12324	21287	0.2812	0.2307	0.8864
10.6.2020 1:25	LaEska	11246	12322	17.77	23.12	2.198305	611458	818121	1429578	19163	20966	27612	0.3337	0.1852	0.8965
10.6.2020 2:8	LaEska	11001	12189	15.26	21.68	2.367866	634574	1009084	1643657	19471	19482	20732	0.2822	0.2478	0.9729
10.6.2020 2:39	LaEska	10019	11033	18.12	23.3	1.822613	426806	654344	1081151	16092	11636	15112	0.1081	0.1988	0.8166
10.6.2020 3:19	LaEska	10831	11903	16.46	24.53	2.081418	564438	818568	1383005	18196	12999	15507	0.231	0.2146	0.8621
10.6.2020 3:56	LaEska	10917	11991	24.05	27.67	2.12001	398916	489621	888537	16067	8910	7998	0.2716	0.141	0.698
10.6.2020 4:37	LaEska	11065	12221	17.31	24.94	2.365438	537516	777796	1315312	18379	14159	21875	0.2748	0.1937	0.8519
10.6.2020 5:22	LaEska	11287	12485	15.5	25.46	2.492134	574609	897517	1472126	18756	11568	21747	0.2684	0.2325	0.886
10.6.2020 5:59	LaEska	10535	11709	18.7	23.14	2.286075	475560	692791	1168351	17449	14638	14285	0.2293	0.2006	0.8403
10.6.2020 6:39	LaEska	11229	12267	23.95	29.01	2.109306	417389	486462	903851	16303	8284	15335	0.2843	0.1295	0.6902
10.6.2020 7:17	LaEska	11229	12267	23.95	29.75	2.101551	401500	469663	871163	16016	7604	14099	0.2739	0.1296	0.6768
10.6.2020 7:55	LaEska	10723	11849	20.21	22.97	2.210482	432614	608346	1040960	16739	17696	10340	0.1988	0.1898	0.8372
10.6.2020 8:28	LaEska	10332	11352	17.91	22.8	1.897433	510039	735565	1245604	17422	16358	20413	0.1799	0.1915	0.8569
10.6.2020 9:6	LaEska	11068	12116	22.76	26.96	2.069348	414321	507144	921464	16254	9899	8197	0.2616	0.1614	0.7254
10.6.2020 9:45	LaEska	10923	12071	17.58	27.38	2.265072	470392	677379	1147772	17269	9242	12072	0.196	0.1959	0.7795
10.6.2020 10:21	LaEska	10722	11744	23.67	27.74	1.992054	398144	488120	886264	15834	9032	11486	0.2088	0.1478	0.6998
10.6.2020 10:55	LaEska	10141	11161	17.91	23.3	1.85884	463518	695997	1159516	16697	12804	18276	0.1128	0.1983	0.829
10.6.2020 11:38	LaEska	11413	12379	24.74	23.38	1.947153	521848	563578	1085427	17781	31261	19969	0.3387	0.1348	0.8154
10.6.2020 12:11	LaEska	10281	11381	22.26	27.36	2.041085	362285	493159	855444	15281	7775	9366	0.1679	0.1633	0.6904
10.6.2020 12:42	LaEska	10019	11039	17.91	22.44	1.834187	441302	681234	1122536	16335	13876	16158	0.1121	0.2017	0.8427
10.6.2020 13:12	LaEska	10257	11197	23.33	26.59	1.703646	351152	462790	813942	14751	8634	11590	0.1385	0.1553	0.6943
10.6.2020 13:48	LaEska	10587	11749	18.62	26.92	2.281721	438149	636502	1074652	16821	8540	11324	0.1529	0.1879	0.7631
10.6.2020 14:28	LaEska	11076	12072	16.69	25.13	1.94802	635349	818610	1453958	18598	12305	13412	0.2613	0.2075	0.8552
10.6.2020 15:2	LaEska	10246	11420	18.24	27.6	2.192026	388165	601156	989321	15875	7127	14148	0.1502	0.1937	0.7294
10.6.2020 15:40	LaEska	11128	12068	22.32	25.07	1.888673	514372	584670	1099041	17458	15425	17267	0.2661	0.1529	0.7857
10.6.2020 16:22	LaEska	11141	12297	17.31	24.94	2.382817	536258	777190	1313448	18379	13279	21765	0.2802	0.1949	0.8491
10.6.2020 17:2	LaEska	11209	12227	22.45	29.16	2.066818	414097	496817	910914	16162	7969	11032	0.219	0.1539	0.7026
10.6.2020 17:44	LaEska	10921	12127	15.26	20.67	2.398444	636863	1030663	1667526	19594	22824	22111	0.3021	0.2494	1.0036
10.6.2020 18:27	LaEska	11004	12138	15.12	26.74	2.228505	544860	850229	1395089	17810	8959	18007	0.2344	0.2419	0.8463
10.6.2020 19:8	LaEska	11048	12138	17.58	28.13	2.172422	478933	671457	1150390	17184	8219	10689	0.2457	0.1947	0.7661
10.6.2020 19:42	LaEska	10587	11579	22.7	28.97	1.888926	389193	488472	877665	15566	6270	8516	0.2195	0.1549	0.6729
10.6.2020 20:24	LaEska	11003	12093	15.02	24.88	2.131056	577137	883438	1460575	17919	11066	17261	0.2343	0.2584	0.8903
10.6.2020 21:2	LaEska	11167	12049	22.91	28.75	1.708363	452515	494078	946593	16183	8041	11932	0.2351	0.142	0.6997
10.6.2020 21:32	LaEska	10213	11001	23.83	28.85	1.371995	344757	421943	766701	13928	4579	5997	0.1492	0.1533	0.6461
10.6.2020 22:13	LaEska	11205	12273	19.37	25.6	2.135046	506361	644144	1150505	17701	15112	12110	0.2929	0.1816	0.8012
10.6.2020 22:47	LaEska	10246	11420	18.24	27.6	2.192026	386610	600648	987258	15863	7138	14020	0.16	0.1915	0.7291
10.6.2020 23:21	LaEska	10606	11476	22.77	25.55	1.625122	456215	533186	989401	16223	13455	13264	0.2164	0.1449	0.7475
10.6.2020 23:53	LaEska	10262	10988	19.72	28.89	1.231415	517574	535113	1052687	15220	4829	7639	0.1227	0.187	0.6884
11.6.2020 0:35	LaEska	11436	12346	22.54	26.27	1.833893	552475	579115	1131591	17805	16409	19583	0.3204	0.1403	0.7704
11.6.2020 1:20	LaEska	11227	12393	15	26.09	2.363753	578371	902746	1481117	18430	9888	18577	0.2658	0.2487	0.8772
11.6.2020 2:3	LaEska	10970	12104	15.12	26.74	2.229954	547732	855155	1402887	17842	8835	12151	0.2352	0.2485	0.8468
11.6.2020 2:44	LaEska	11048	11916	16.54	21.23	1.621859	820162	926700	1746862	19291	26857	31711	0.342	0.2039	0.9607
11.6.2020 3:25	LaEska	11097	11949	17.63	20.23	1.639787	809247	895961	1705208	19528	31292	19546	0.3997	0.1967	0.9781
11.6.2020 4:6	LaEska	10996	12012	20.69	21.62	2.029669	603489	741485	1344974	19057	31838	11329	0.414	0.1599	0.8863
11.6.2020 4:47	LaEska	11048	11916	16.54	21.23	1.621859	823229	928263	1751492	19313	28565	35217	0.346	0.2019	0.9625
11.6.2020 5:20	LaEska	10543	11331	25	29.44	1.399983	398838	429029	827867	14755	5234	6089	0.1757	0.1473	0.6406
11.6.2020 5:50	LaEska	10213	11001	23.79	28.88	1.371955	346435	422101	768537	13937	4603	5884	0.1592	0.155	0.6461
11.6.2020 6:31	LaEska	11325	12221	24.4	26.03	1.80122	516331	542223	1058554	17334	14881	12099	0.3794	0.1417	0.7522
11.6.2020 7:11	LaEska	10937	11963	16.85	22.1	1.97306	630866	857341	1488206	18863	23536	15219	0.3501	0.21	0.9197
11.6.2020 11:19	LaEska	11049	11997	23.9	23.87	1.873159	486258	555664	1041922	17147	23864	18689	0.2996	0.1349	0.7965
11.6.2020 12:5	LaEska	11393	12475	21.49	27.64	2.276787	481369	580949	1062319	17496	10771	9565	0.3174	0.1566	0.7548
11.6.2020 12:39	LaEska	10032	11156	15.73	20.87	2.023996	477292	825638	1302931	16952	17091	25230	0.1698	0.2358	0.935
11.6.2020 13:32	LaEska	11272	12406	15.95	20.68	2.346885	702828	1044647	1747476	20334	29085	26809	0.4152	0.2178	1.0136
11.6.2020 14:14	LaEska	11141	12297	17.31	24.94	2.382817	521239	764659	1285898	18156	12450	19659	0.2813	0.1976	0.8495
11.6.2020 14:55	LaEska	11016	12070	21.47	22.91	2.136011	505605	641802	1147408	17858	26775	21835	0.3057	0.1463	0.8492
11.6.2020 15:34	LaEska	10969	12119	17.53	21.85	2.338715	612053	879533	1491586	19483	22949	17440	0.3729	0.1938	0.9249
11.6.2020 16:7	LaEska	10141	11169	17.68	23.3	1.874807	462862	704657	1167519	16699	12326	18361	0.1058	0.2023	0.8312
11.6.2020 16:45	LaEska	10667	11707	16.23	26.41	1.974474	516830	755798	1272629	17188	9430	15207	0.2164	0.2259	0.8118
11.6.2020 17:27	LaEska	11229	12245	17.74	21.23	2.006337	681155	853514	1534669	19630	29188	19674	0.3543	0.203	0.9384
11.6.2020 17:58	LaEska	10200	11126	25	28.53	1.643064	315467	409628	725095	14011	5952	8053	0.1629	0.1433	0.6408
11.6.2020 18:34	LaEska	10445	11585	18.24	28.3	2.158214	388948	590070	979018	15861	7111	13632	0.1702	0.1905	0.7255
11.6.2020 19:16	LaEska	10993	12199	15.26	21.68	2.415427	632351	1015379	1647730	19538	20027	23039	0.2875	0.2466	0.9739
11.6.2020 19:54	LaEska	10913	11957	24.36	29.98	2.099766	371257	456865	828122	15484	6598	10791	0.2645	0.1332	0.6614
11.6.2020 20:31	LaEska	10739	11695	18.19	22.87	1.817957	587109	741939	1329048	18052	20800	25570	0.2682	0.1872	0.8722
11.6.2020 21:8	LaEska	11211	12023	22.04	20.8	1.54847	710725	691497	1402222	19025	44586	17114	0.3689	0.1483	0.9031
11.6.2020 21:56	LaEska	11411	12559	17.16	29.16	2.400824	460061	664668	1124730	17070	7828	13533	0.2334	0.2026	0.7734
11.6.2020 22:36	LaEska	11276	12236	21.24	20.68	1.958464	664845	752110	1416954	19616	42899	21327	0.4076	0.1516	0.9301
11.6.2020 23:13	LaEska	10610	11690	21.02	30	2.113804	359772	489704	849476	15247	5213	10166	0.1883	0.1659	0.6768
11.6.2020 23:56	LaEska	11121	12319	15.5	25.46	2.452882	569762	893690	1463452	18667	11814	25813	0.2513	0.2311	0.8788
12.6.2020 0:38	LaEska	11299	12425	20.62	20.99	2.336589	593276	735659	1328935	19335	46604	25051	0.3551	0.1597	0.9305
12.6.2020 1:18	LaEska	11124	12166	19.58	21.69	2.103594	585586	755113	1340699	18863	32311	26525	0.4527	0.1652	0.9018
12.6.2020 1:57	LaEska	10836	12002	18.58	21.61	2.321276	498569	723268	1221837	17910	21961	13296	0.2195	0.2022	0.9018
12.6.2020 2:40	LaEska	11352	12428	21.19	22.95	2.246424	581580	708942	1290522	19057	32902	22295	0.4517	0.1482	0.8639
12.6.2020 3:14	LaEska	10275	11127	18.12	22.96	1.515212	564481	701271	1265752	16905	12918	16168	0.1484	0.2002	0.8417
12.6.2020 3:51	LaEska	10893	11917	21.31	29.93	2.001762	401271	502768	904038	15881	5857	11078	0.198	0.1544	0.6811
12.6.2020 4:27	LaEska	10236	11448	15.73	20.35	2.220266	501245	869694	1370939	17693	23315	24171	0.2229	0.2357	0.9572
12.6.2020 5:6	LaEska	11087	12143	21.47	24.86	2.145058	528612	638213	1166825	18115	21595	12446	0.3403	0.1583	0.8016
12.6.2020 5:45	LaEska	11112	12176	21.85	22.56	2.183435	542303	662544	1204847	18422	29454	23012	0.3531	0.1493	0.8568
12.6.2020 6:25	LaEska	10996	12084	17.89	21.62	2.18584	633154	873191	1506345	19542	27214	18413	0.4221	0.1831	0.9248
12.6.2020 7:4	LaEska	10822	11898	17.77	23.12	2.10874	550035	774840	1324875	18278	17384	18619	0.287	0.1934	0.8723
12.6.2020 7:47	LaEska	11141	12311	16.94	23.72	2.415819	571770	835817	1407586	18902	17816	25069	0.2776	0.2008	0.8953
12.6.2020 8:29	LaEska	10841	12009	16.21	22.71	2.316171	509892	835811	1345703	17891	14462	18786	0.2211	0.2218	0.9127
12.6.2020 9:13	LaEska	11352	12456	19.82	22.95	2.310289	586287	757842	1344129	19171	30383	26668	0.4966	0.1582	0.8771
12.6.2020 10:1	LaEska	11400	12542	16.72	21.87	2.338729	683314	954447	1637761	20250	28514	25474	0.4253	0.1979	0.9553
12.6.2020 10:35	LaEska	10325	11453	20.32	29.55	2.105793	339721	492907	832628	14939	4794	8910	0.1539	0.1715	0.6683
12.6.2020 11:9	LaEska	10341	11331	21.6	25.14	1.819519	422561	552102	974663	16111	10797	9735	0.1978	0.1692	0.7428
12.6.2020 11:49	LaEska	11048	12064	16.57	28.85	1.99915	468638	676308	1144947	16464	5951	10981	0.2208	0.2103	0.7711
12.6.2020 12:30	LaEska	11016	12104	21.47	21.22	2.217849	528429	675396	1203825	18332	38491	20497	0.3204	0.1493	0.8993
12.6.2020 13:7	LaEska	10481	11579	20.18	29.69	2.109991	382118	528076	910193	15646	5966	10056	0.1779	0.1732	0.684
