25.5.2020 4:23	LaEska	11246	12322	17.77	23.12	2.198305	616091	827048	1443139	19226	20767	20732	0.3725	0.187	0.8956
25.5.2020 4:56	LaEska	10438	11372	23.13	28.51	1.699127	377447	463868	841315	15052	6414	6949	0.2175	0.1652	0.6651
25.5.2020 5:38	LaEska	10947	12129	15.31	29.21	2.355331	418960	725791	1144751	16206	5453	13574	0.2002	0.2378	0.7901
25.5.2020 6:10	LaEska	10278	10828	20.26	28.05	0.840704	564578	496920	1061499	13754	6143	10650	0.437	0.1651	0.688
25.5.2020 6:39	LaEska	9830	10612	17.42	29.14	1.286614	174284	235565	409849	9087	2360	3807	0.214	0.2118	0.6914
25.5.2020 7:17	LaEska	10970	11828	17.79	25.76	1.630106	640700	732530	1373229	17809	9926	15162	0.2989	0.1835	0.8108
25.5.2020 7:52	LaEska	10808	11614	19.71	20.05	1.481687	688125	737260	1425385	18341	38322	24063	0.3367	0.1685	0.9319
25.5.2020 8:31	LaEska	11143	12243	21.3	24.52	2.265794	482634	625794	1108428	17638	15851	11734	0.3709	0.1534	0.8078
25.5.2020 9:1	LaEska	10082	10714	19.23	23.88	0.997927	573816	559261	1133077	14607	10359	13171	0.246	0.2022	0.7817
25.5.2020 9:30	LaEska	10075	10899	19.08	24.63	1.416863	487161	606390	1093552	15841	8899	9098	0.1671	0.189	0.7763
25.5.2020 10:9	LaEska	10877	11939	19.66	26.02	2.060843	480029	628495	1108524	17285	12406	8266	0.3072	0.1806	0.77
25.5.2020 10:47	LaEska	10835	11781	17.28	21.76	1.770541	645682	827451	1473133	18576	22645	16570	0.317	0.1971	0.9145
25.5.2020 11:26	LaEska	11050	11968	18.94	24.15	1.787075	630192	729111	1359303	18474	22228	21444	0.3612	0.1758	0.8434
25.5.2020 12:7	LaEska	11202	12194	17.74	22.66	1.944493	643958	800471	1444428	18978	21548	16922	0.3124	0.2039	0.8935
25.5.2020 12:46	LaEska	10609	11347	17.76	20.37	1.301498	795934	814850	1610783	18040	26526	21708	0.292	0.2045	0.9459
25.5.2020 13:21	LaEska	10948	11642	22.25	22.72	1.262782	703246	623979	1327225	17570	27289	22396	0.3119	0.149	0.8348
25.5.2020 13:57	LaEska	10585	11435	19.22	23.35	1.539536	607636	682620	1290256	17544	18850	12153	0.277	0.1878	0.8314
25.5.2020 14:35	LaEska	10897	11915	20.67	28.22	1.973934	421827	533191	955018	16183	8365	11195	0.1888	0.169	0.7199
25.5.2020 15:9	LaEska	9994	11106	15.83	23.29	1.955175	358076	676388	1034464	14904	8067	11070	0.2828	0.2509	0.8488
25.5.2020 15:46	LaEska	10769	11483	17.59	29.82	1.236819	590509	586010	1176519	15246	5052	12636	0.2044	0.1963	0.7188
25.5.2020 16:19	LaEska	10311	11283	22.92	22.33	1.783238	418561	535271	953832	15971	25015	19230	0.2565	0.159	0.8015
25.5.2020 17:1	LaEska	11395	12153	20.1	25.97	1.472715	747599	675641	1423240	18332	17145	12048	0.3491	0.1716	0.8033
25.5.2020 17:39	LaEska	10095	11263	15.25	27.43	2.091698	376280	693985	1070265	15316	6062	10066	0.2191	0.25	0.7787
25.5.2020 18:9	LaEska	9992	10916	22.78	24.31	1.621849	331007	458585	789592	14263	10777	12351	0.1854	0.1573	0.728
25.5.2020 18:40	LaEska	10157	10811	19.69	26.58	1.063059	598509	573864	1172373	15316	8941	9176	0.2731	0.1812	0.725
25.5.2020 19:17	LaEska	10883	11761	18.41	24.24	1.642194	639742	731963	1371705	18119	15818	14729	0.3227	0.185	0.8288
25.5.2020 19:48	LaEska	10029	11113	21.31	23.55	1.943855	366326	533344	899670	15396	13353	10534	0.1248	0.1741	0.76
25.5.2020 20:20	LaEska	10200	11190	17.77	23.46	1.749999	461007	666928	1127935	16369	11587	10668	0.1588	0.2199	0.8182
25.5.2020 21:0	LaEska	11397	11995	20.25	24.27	1.089258	802816	658722	1461538	16919	18482	14465	0.4398	0.1591	0.8383
25.5.2020 21:34	LaEska	10270	11408	18.63	26.85	2.134558	360710	564619	925330	15332	6771	8503	0.192	0.2013	0.7363
25.5.2020 22:14	LaEska	10996	12084	17.89	21.62	2.186561	634565	874792	1509356	19564	26932	12300	0.4274	0.1891	0.9251
25.5.2020 22:55	LaEska	11240	12316	18.75	29.38	2.190765	444530	604887	1049417	16748	6832	12996	0.3497	0.1655	0.7345
25.5.2020 23:39	LaEska	11345	12427	19.15	23.47	2.260929	589218	758022	1347240	19049	21586	19374	0.379	0.1735	0.8718
26.5.2020 0:13	LaEska	10354	11378	21.94	28.92	1.871233	350132	462427	812559	14801	6145	9219	0.2006	0.1701	0.6663
26.5.2020 0:48	LaEska	10991	11681	24.22	26.73	1.269014	590617	529433	1120050	16559	13695	10060	0.3621	0.1378	0.7219
26.5.2020 1:24	LaEska	10910	11792	21.14	23.91	1.687002	577020	649759	1226779	17882	19866	11575	0.3567	0.1595	0.81
26.5.2020 1:55	LaEska	10289	10983	19.81	24.27	1.164323	561739	572648	1134387	15481	11897	6978	0.244	0.1896	0.7851
26.5.2020 2:34	LaEska	11112	11750	17.71	27.62	1.141122	679521	627307	1306829	15353	8394	19416	0.4124	0.1893	0.7826
26.5.2020 3:5	LaEska	10409	11081	22.46	25.65	1.14611	587879	537320	1125199	15884	10787	9717	0.2489	0.1674	0.7316
26.5.2020 3:51	LaEska	11326	11962	24.85	21.6	1.181217	841371	647109	1488480	18558	44630	17558	0.3833	0.1306	0.8691
26.5.2020 4:40	LaEska	11421	12601	16.6	29.62	2.490468	480857	708072	1188929	17448	10047	14658	0.3041	0.2058	0.7818
26.5.2020 5:20	LaEska	11254	11928	23.32	25.84	1.251191	682474	572704	1255178	17249	16963	8571	0.3973	0.1452	0.7638
26.5.2020 6:1	LaEska	11197	12231	19.18	24.91	2.077724	515247	665051	1180299	17724	15267	14639	0.3206	0.181	0.8179
26.5.2020 6:34	LaEska	10333	11129	21.45	28.92	1.399044	446964	501310	948274	15294	6706	12681	0.2326	0.1551	0.6739
26.5.2020 7:7	LaEska	10646	11178	21.73	27.06	0.861464	616800	494095	1110895	14244	6899	9293	0.358	0.1713	0.7176
26.5.2020 7:47	LaEska	10977	11995	17.67	28.88	1.996442	471462	627693	1099155	16633	8472	10121	0.2313	0.2051	0.7531
26.5.2020 8:18	LaEska	9926	11010	18.67	29.93	1.945078	207862	344793	552654	11536	2682	5950	0.2276	0.2048	0.6632
26.5.2020 8:58	LaEska	10742	11958	17.22	22.24	2.432138	489365	775026	1264391	17808	16369	14760	0.2751	0.2117	0.9013
26.5.2020 9:30	LaEska	10378	11162	20.12	23.32	1.35918	513560	576337	1089897	15960	16156	13160	0.2545	0.1789	0.8027
26.5.2020 10:10	LaEska	11118	12180	16.4	29.21	2.128226	470657	684396	1155053	16678	7156	10922	0.2658	0.2179	0.7755
26.5.2020 10:45	LaEska	11061	12143	21.49	25.46	2.205824	485363	607662	1093024	17567	14325	9886	0.3255	0.1587	0.7847
26.5.2020 11:11	LaEska	9992	11048	22.36	28.59	1.92733	273378	402055	675433	13329	4531	5397	0.1909	0.1662	0.6534
26.5.2020 11:40	LaEska	10032	11206	15.73	20.35	2.088908	446227	793307	1239534	16613	18586	24394	0.2048	0.2394	0.9417
26.5.2020 13:39	LaEska	11253	12095	17.76	23.27	1.643614	792027	839454	1631481	19227	17541	20246	0.3689	0.1908	0.8892
26.5.2020 14:19	LaEska	10979	11941	22.46	22.12	1.902215	555757	648397	1204154	18216	30216	17069	0.3843	0.1464	0.8496
26.5.2020 15:2	LaEska	10921	12127	15.26	20.67	2.398444	636865	1030666	1667532	19594	22824	22111	0.3021	0.2494	1.0036
26.5.2020 15:51	LaEska	11448	12566	16.11	26.65	2.287511	571833	813235	1385069	18427	12442	17205	0.2844	0.2192	0.8389
26.5.2020 16:32	LaEska	11301	12193	19.36	29.43	1.749045	521210	584244	1105454	16859	7674	7752	0.2889	0.1689	0.7284
26.5.2020 17:12	LaEska	11243	12189	19.34	26.04	1.902435	585428	692872	1278300	18226	16233	13775	0.4041	0.17	0.8032
26.5.2020 17:50	LaEska	10980	12070	20.25	23.84	2.162164	502063	655398	1157461	17832	17477	18029	0.3116	0.1611	0.8229
26.5.2020 18:27	LaEska	11022	11958	23.52	23.25	1.826576	533611	592972	1126582	17757	23521	12341	0.3632	0.1438	0.8081
26.5.2020 19:7	LaEska	10837	11947	19.87	24.51	2.230222	483084	648013	1131097	17506	14278	11754	0.2408	0.1841	0.8145
26.5.2020 19:44	LaEska	10408	11668	16.07	21.14	2.450114	516986	884292	1401277	18187	23444	13460	0.3149	0.2368	0.9472
26.5.2020 20:20	LaEska	10587	11687	19.48	26.92	2.142195	434118	602639	1036757	16610	8476	10767	0.1613	0.1823	0.7507
26.5.2020 20:59	LaEska	11077	12065	23.75	22.07	1.976411	517645	598838	1116483	17796	33113	13985	0.3929	0.1502	0.8414
26.5.2020 21:39	LaEska	11039	12083	15.99	25.51	2.02452	566985	812363	1379348	17891	10503	19349	0.2667	0.2152	0.8532
26.5.2020 22:12	LaEska	10354	11378	21.94	28.92	1.876308	351532	464378	815910	14829	6286	7875	0.2007	0.1738	0.6677
26.5.2020 22:48	LaEska	10883	11761	18.41	24.24	1.637781	637179	728917	1366096	18085	15635	17256	0.323	0.1824	0.827
26.5.2020 23:22	LaEska	10372	10996	23.41	27.94	1.016198	503232	448602	951834	14418	5873	7650	0.1851	0.168	0.6672
27.5.2020 0:4	LaEska	11300	12360	19.41	21.72	2.162423	607544	769382	1376926	19249	28462	18125	0.3731	0.1694	0.9125
27.5.2020 0:44	LaEska	11368	12092	24.1	29.15	1.368981	538866	481205	1020071	16197	8476	9373	0.3026	0.1373	0.6881
27.5.2020 1:20	LaEska	10722	11696	24.51	27.74	1.870323	397057	471853	868910	15661	8905	11165	0.2328	0.1434	0.6912
27.5.2020 2:0	LaEska	10889	11925	16.61	22.1	1.997475	628437	872148	1500585	18838	21941	13324	0.3363	0.2174	0.9248
27.5.2020 2:44	LaEska	11308	12364	15.53	24.81	2.160401	686290	944006	1630297	19286	15455	26956	0.3295	0.2303	0.901
27.5.2020 3:25	LaEska	11198	12246	20.19	22.81	2.089219	561875	687396	1249271	18516	27147	14448	0.3467	0.1738	0.8625
27.5.2020 4:3	LaEska	11212	12094	22.91	29.41	1.713117	465841	494381	960222	16328	7637	8966	0.2541	0.141	0.6915
27.5.2020 4:38	LaEska	10733	11709	22.89	25.04	1.840804	419894	518131	938025	16123	14178	15965	0.2532	0.1474	0.7498
27.5.2020 5:7	LaEska	10213	11011	23.07	28.85	1.392739	349957	433145	783102	14037	4590	6178	0.1538	0.1578	0.6521
27.5.2020 5:51	LaEska	11197	12353	15.75	22.03	2.334122	607178	941338	1548516	19135	17453	27921	0.2973	0.2236	0.9565
27.5.2020 6:25	LaEska	10138	11216	21.55	22.35	1.97471	398836	560635	959472	15933	17321	10752	0.242	0.1726	0.8031
27.5.2020 6:59	LaEska	10701	11553	20.18	20.97	1.587092	604585	689922	1294507	17901	26872	13433	0.2681	0.1799	0.8936
27.5.2020 7:43	LaEska	11197	12353	15.75	22.03	2.341949	618962	952797	1571759	19286	19580	29901	0.313	0.2198	0.9647
27.5.2020 8:21	LaEska	11217	12051	22.83	28.93	1.648247	521949	527027	1048976	16818	9448	15799	0.2922	0.1367	0.712
27.5.2020 8:59	LaEska	11100	11820	17.14	24.74	1.325147	809523	788353	1597876	17626	12996	17903	0.3839	0.2076	0.8542
27.5.2020 9:31	LaEska	10043	11105	17.46	24.08	1.883597	381063	603760	984823	15247	9338	9340	0.2221	0.2262	0.8005
27.5.2020 10:11	LaEska	11295	11977	19.41	24.91	1.257098	766033	683736	1449769	17467	15723	14673	0.3923	0.1755	0.8169
27.5.2020 10:50	LaEska	11144	11880	23.19	25.03	1.381837	655174	589726	1244900	17658	23332	13647	0.3659	0.1423	0.7783
27.5.2020 11:23	LaEska	10286	11410	17.91	24.9	2.122557	433534	671952	1105486	16602	8705	12570	0.1591	0.2042	0.7953
27.5.2020 12:4	LaEska	11214	12084	16.47	23.37	1.656224	787112	892674	1679786	18953	17850	22238	0.3899	0.2041	0.9004
27.5.2020 12:43	LaEska	10795	11593	17.69	28.57	1.469742	579767	634625	1214392	16267	6520	13839	0.2651	0.1928	0.746
27.5.2020 13:29	LaEska	11417	12401	16.36	23.88	1.983263	669839	884542	1554381	18917	16035	13560	0.3988	0.2099	0.9024
27.5.2020 14:0	LaEska	10038	11076	21.25	21.33	1.878309	401847	575362	977209	15935	21992	14643	0.2261	0.1662	0.8271
27.5.2020 14:35	LaEska	10882	11524	20.23	22.69	1.109205	768992	679916	1448908	17267	22212	22452	0.4065	0.162	0.8403
27.5.2020 15:15	LaEska	10684	11878	15.1	23.75	2.342652	490535	876598	1367134	17427	11863	19461	0.2626	0.2442	0.9108
27.5.2020 15:52	LaEska	11126	11938	21.49	22.05	1.562369	637060	656877	1293936	18157	27098	22123	0.3099	0.1538	0.8663
27.5.2020 16:34	LaEska	11222	12274	18.55	20.26	2.095254	627481	831000	1458481	19381	35473	26268	0.5039	0.1773	0.9524
27.5.2020 17:3	LaEska	9839	10759	18.58	20.76	1.563456	194815	316995	511810	10646	8660	8599	0.3159	0.2159	0.8608
27.5.2020 18:24	LaEska	10325	11351	20.32	29.55	1.881493	345951	488595	834547	14823	4724	9999	0.1482	0.1716	0.6669
27.5.2020 18:55	LaEska	10230	10932	19.72	29.05	1.175074	532265	532748	1065014	15095	4977	9197	0.1242	0.1845	0.684
27.5.2020 19:26	LaEska	10230	11078	19.37	22.24	1.492186	521755	639361	1161116	16539	17798	16296	0.1883	0.188	0.8408
27.5.2020 19:55	LaEska	9816	10900	18.67	29.93	1.917177	91593	158685	250277	7663	1748	2195	0.258	0.2084	0.6541
27.5.2020 20:31	LaEska	10626	11674	23.56	25.48	1.997677	424789	530949	955738	16413	14843	8867	0.3426	0.1415	0.7356
27.5.2020 21:10	LaEska	10885	12005	20.29	26.97	2.210049	446658	594363	1041021	16979	11051	16399	0.3028	0.1546	0.7483
27.5.2020 21:47	LaEska	10711	11767	20	27.99	2.023537	423045	570478	993523	16368	8030	9232	0.2901	0.162	0.7201
27.5.2020 23:7	LaEska	11400	12288	24.74	26.89	1.758928	476143	497718	973861	16682	14412	13114	0.2912	0.1361	0.7332
27.5.2020 23:50	LaEska	11048	12168	16.8	24.62	2.22671	561723	810328	1372051	18494	14052	14340	0.2714	0.2079	0.8556
28.5.2020 0:25	LaEska	10285	11443	18.27	22.69	2.146489	455840	688504	1144344	17013	17412	18997	0.1863	0.2001	0.8409
28.5.2020 1:2	LaEska	10987	11949	24.11	23.32	1.891649	487151	557193	1044345	17202	23560	16567	0.2925	0.1385	0.8053
28.5.2020 1:40	LaEska	10994	11930	24.69	27.83	1.807991	424587	482931	907518	16073	10724	8657	0.3285	0.1361	0.6934
28.5.2020 2:23	LaEska	11214	12380	16.47	23.37	2.358763	580333	870984	1451317	18953	17467	22627	0.3618	0.2051	0.901
28.5.2020 3:5	LaEska	11253	12009	16.12	25.3	1.424971	809143	845133	1654275	17589	12346	26234	0.3938	0.2079	0.8751
28.5.2020 3:32	LaEska	9800	10494	24.31	24	1.12274	188239	235733	423971	9773	5537	5958	0.2376	0.1519	0.7127
28.5.2020 4:9	LaEska	10809	11703	17.72	26.06	1.687802	590556	707270	1297826	17466	11837	14622	0.2493	0.1945	0.8031
28.5.2020 4:50	LaEska	11227	12223	19.12	26.76	2.001815	549545	659713	1209258	17928	11600	14350	0.2642	0.177	0.7856
28.5.2020 5:37	LaEska	11381	12563	16.72	23.48	2.445613	624611	896909	1521520	19665	19853	20203	0.3845	0.1994	0.9089
28.5.2020 6:16	LaEska	11293	12173	21.77	24.89	1.715199	589222	617322	1206544	18050	19817	13127	0.3424	0.1494	0.7967
28.5.2020 6:50	LaEska	10953	11853	20.63	21.83	1.711701	556294	652789	1209084	17705	29427	22687	0.3334	0.1591	0.8697
28.5.2020 10:25	LaEska	10739	11623	17.03	22.87	1.647244	684680	804266	1488945	18191	18742	26779	0.2429	0.2055	0.8932
28.5.2020 11:0	LaEska	10334	11212	23.81	27.19	1.602417	378359	465656	844015	14975	7871	13322	0.1407	0.1474	0.6885
28.5.2020 11:36	LaEska	11101	11945	20.82	23.7	1.630007	630073	662466	1292539	18188	20877	18858	0.3374	0.1609	0.8268
28.5.2020 12:17	LaEska	10351	11503	18.81	23.25	2.149151	439459	653962	1093422	16797	14067	14742	0.2199	0.1901	0.8179
28.5.2020 12:57	LaEska	10668	11614	19.21	21.34	1.779709	578551	717497	1296048	18049	24942	17139	0.2526	0.1889	0.8927
28.5.2020 13:38	LaEska	10831	11953	16.46	24.53	2.198663	543905	816808	1360713	18181	12941	18994	0.2354	0.2107	0.8632
28.5.2020 14:24	LaEska	11359	12297	15.74	23.9	1.884866	814930	979193	1794123	19641	17496	22791	0.3521	0.219	0.9268
28.5.2020 15:0	LaEska	10238	11298	15.65	20.04	1.938132	589880	942182	1532062	18246	22885	21029	0.2787	0.2355	0.9773
28.5.2020 15:33	LaEska	10019	11033	18.12	23.3	1.816622	420844	643024	1063868	15957	11416	14851	0.1269	0.2011	0.8151
28.5.2020 16:15	LaEska	11001	12189	15.26	21.68	2.371821	635873	1010035	1645908	19484	19376	20500	0.2831	0.2491	0.9736
28.5.2020 16:48	LaEska	10457	11327	20.91	29.18	1.59492	437518	517132	954649	15603	6399	14414	0.184	0.167	0.683
28.5.2020 17:25	LaEska	10933	11941	23.05	22.35	1.995936	519450	617663	1137113	17885	29272	12749	0.3958	0.1497	0.833
28.5.2020 18:4	LaEska	11123	12005	21.14	23.91	1.72493	607319	664915	1272233	18297	21545	12793	0.3985	0.1568	0.8217
28.5.2020 18:39	LaEska	10904	11742	22.01	22.67	1.598475	570102	619303	1189404	17611	25046	19736	0.2661	0.1519	0.8363
28.5.2020 19:15	LaEska	10727	11765	24.98	25.11	2.008615	426987	516956	943943	16460	15895	8672	0.3407	0.1298	0.7403
28.5.2020 20:2	LaEska	11488	12484	19.12	26.76	2.052619	577696	678072	1255769	18351	14063	27546	0.2897	0.1617	0.799
28.5.2020 20:44	LaEska	11228	12294	17.77	21.3	2.170245	656421	864480	1520902	19674	27344	16456	0.3758	0.1991	0.9503
28.5.2020 21:28	LaEska	11308	12364	15.53	24.81	2.160401	685637	943510	1629147	19278	15410	26984	0.329	0.2303	0.9009
28.5.2020 22:2	LaEska	10230	11412	18.23	27.53	2.245283	390793	606745	997539	15882	6410	12421	0.1723	0.2036	0.7358
28.5.2020 22:45	LaEska	10921	12127	15.26	21.68	2.398444	619221	1002374	1621595	19355	19315	22613	0.2743	0.2479	0.9698
28.5.2020 23:25	LaEska	11198	12234	20.78	22.81	2.062319	556051	666931	1222982	18413	28003	14096	0.3382	0.1691	0.8555
29.5.2020 0:9	LaEska	11391	12505	18.35	25.31	2.289004	526660	717702	1244362	18200	13583	14035	0.3646	0.1778	0.8273
29.5.2020 0:52	LaEska	11214	12380	16.47	22.43	2.358763	608533	910469	1519002	19352	21419	24125	0.4058	0.204	0.9277
29.5.2020 1:23	LaEska	10267	10851	23.88	28.33	0.941763	526052	456981	983032	14351	5761	10391	0.1286	0.1539	0.6611
29.5.2020 2:9	LaEska	11369	12301	15.53	24.19	1.809889	790334	948383	1738717	19152	16076	17475	0.3436	0.2267	0.9117
29.5.2020 2:51	LaEska	11273	12359	19.12	28.61	2.241825	477264	618838	1096102	17302	9726	13169	0.292	0.172	0.7528
29.5.2020 3:28	LaEska	10893	11875	23.7	28.42	1.908697	409151	484803	893954	15952	7718	8700	0.2392	0.1435	0.6868
29.5.2020 4:53	LaEska	10925	11949	16.73	21.39	1.974057	691323	929785	1621108	19560	27145	23360	0.3664	0.2041	0.9438
29.5.2020 5:26	LaEska	10111	11131	17.91	27.83	1.852778	386157	595000	981157	15374	5257	11756	0.1192	0.1988	0.7259
29.5.2020 5:53	LaEska	10024	10728	23.11	21.89	1.146495	462134	505739	967873	15035	21258	14310	0.182	0.1513	0.7848
29.5.2020 6:25	LaEska	10589	11419	25	29.26	1.502993	388382	433138	821520	14892	6050	7980	0.1805	0.1383	0.6477
29.5.2020 6:56	LaEska	10458	11150	23.81	27.19	1.205431	493342	477918	971260	15254	8941	14115	0.1656	0.1483	0.6949
29.5.2020 7:34	LaEska	10925	11859	19.54	21.01	1.785988	668155	779198	1447353	19207	35596	22914	0.3749	0.1651	0.9107
29.5.2020 8:24	LaEska	11476	12784	15.12	27.16	2.799512	510233	866523	1376755	18161	9569	21819	0.2439	0.2385	0.8688
29.5.2020 9:6	LaEska	10841	12121	15.45	22.71	2.581387	517747	896804	1414550	18221	15256	16578	0.263	0.2462	0.9354
29.5.2020 9:44	LaEska	10662	11726	22.85	29.73	2.071303	339082	452260	791342	14901	6192	13588	0.237	0.1417	0.6625
29.5.2020 10:30	LaEska	11500	12204	16.13	22.6	1.336391	772186	835669	1607856	16699	17892	15761	0.4664	0.2267	0.9624
29.5.2020 11:8	LaEska	10535	11741	17.68	23.54	2.352967	477766	729526	1207292	17515	12787	14336	0.2093	0.2135	0.8453
29.5.2020 11:43	LaEska	10243	11329	17.04	26.29	2.003489	416285	668118	1084403	16081	6481	11391	0.1748	0.2132	0.7731
29.5.2020 12:26	LaEska	11272	12352	16.83	20.68	2.224561	736059	1001030	1737089	20596	32851	22220	0.4286	0.2013	0.9952
29.5.2020 13:3	LaEska	10646	11666	17.91	24.02	1.958939	536639	743243	1279882	17825	14403	20961	0.2444	0.1838	0.8421
29.5.2020 13:43	LaEska	10751	11921	16.94	23.72	2.325459	520813	794390	1315204	18107	15614	22229	0.2157	0.2063	0.8738
29.5.2020 14:26	LaEska	10841	12061	16.68	22.71	2.46887	517040	818000	1335040	18195	16792	16470	0.2592	0.2192	0.9099
29.5.2020 15:5	LaEska	10837	11945	19.87	24.51	2.225454	487005	652368	1139373	17569	14492	11450	0.2525	0.1824	0.8144
29.5.2020 15:42	LaEska	11019	11945	24.42	22.8	1.816852	540964	582580	1123544	17803	30719	18033	0.3296	0.1383	0.8191
29.5.2020 16:22	LaEska	11292	12308	23.94	24.92	2.050996	483804	546776	1030580	17353	20303	17954	0.3355	0.1431	0.7745
29.5.2020 17:5	LaEska	11400	12486	22.81	26.31	2.277535	496200	580183	1076383	17795	16865	8610	0.3616	0.1475	0.769
29.5.2020 17:40	LaEska	10589	11447	22.82	29.26	1.555594	403390	466611	870001	15218	5787	5641	0.173	0.1548	0.6628
29.5.2020 18:16	LaEska	11146	11762	23.05	22.12	1.115275	834022	654147	1488169	17997	32608	17251	0.3441	0.1545	0.855
29.5.2020 18:47	LaEska	10267	11251	23.38	28.33	1.813479	349093	463992	813085	14874	5968	10705	0.2106	0.1398	0.6631
29.5.2020 19:29	LaEska	11141	12297	17.31	24.94	2.382817	533898	777973	1311871	18361	13253	22302	0.2749	0.1911	0.8493
29.5.2020 20:7	LaEska	11281	12029	22.73	21.2	1.4247	740203	660251	1400454	18705	46191	31217	0.3278	0.1421	0.8941
29.5.2020 20:40	LaEska	10194	11006	18.4	27.05	1.401653	479697	582258	1061955	15385	6577	11884	0.1534	0.2035	0.7342
29.5.2020 21:15	LaEska	10701	11499	19.52	22.58	1.460927	630597	681475	1312073	17524	17594	14752	0.2225	0.1843	0.8537
29.5.2020 21:48	LaEska	10479	11295	19.94	26.6	1.467749	501824	574195	1076019	16086	7408	10029	0.1703	0.1803	0.7409
29.5.2020 22:17	LaEska	10030	10962	25	29.23	1.654459	300386	401617	702003	13682	4650	7176	0.1759	0.1439	0.6258
29.5.2020 22:59	LaEska	11048	12168	16.8	27.95	2.236424	485633	712683	1198316	17306	8067	9572	0.2458	0.2108	0.7821
29.5.2020 23:30	LaEska	10205	11173	23.88	29.33	1.760863	331720	434855	766574	14364	5215	6186	0.2074	0.155	0.6426
30.5.2020 0:3	LaEska	10286	11372	19.26	24.9	2.045154	398768	590886	989654	15908	8926	11103	0.1767	0.1995	0.7757
30.5.2020 0:37	LaEska	10285	11447	18.11	22.69	2.154262	459385	701709	1161094	17133	16746	19887	0.1579	0.1962	0.8435
30.5.2020 1:10	LaEska	10606	11476	22.77	25.55	1.625122	456212	533192	989404	16223	13454	13267	0.2164	0.1449	0.7475
30.5.2020 1:41	LaEska	10262	10988	19.72	28.89	1.231415	517575	535114	1052689	15220	4829	7639	0.1227	0.187	0.6884
30.5.2020 2:15	LaEska	10597	11501	23.54	30	1.68436	349508	436904	786411	14628	5712	9099	0.2331	0.1379	0.6498
30.5.2020 2:49	LaEska	10340	11314	20.42	23.05	1.793821	429445	585764	1015208	16152	15597	12474	0.2452	0.1718	0.8107
30.5.2020 3:33	LaEska	11436	12346	22.54	26.27	1.833893	552555	579062	1131617	17805	16408	19582	0.3204	0.1403	0.7704
30.5.2020 4:8	LaEska	10246	11434	18.24	27.6	2.261985	394025	612930	1006956	16014	7118	14135	0.1523	0.1949	0.7357
30.5.2020 4:52	LaEska	11227	12393	15	26.09	2.363753	578371	902746	1481117	18430	9888	18577	0.2658	0.2487	0.8772
30.5.2020 10:10	LaEska	10837	11945	19.87	22.43	2.223265	504163	683086	1187249	17901	22001	14560	0.2426	0.1786	0.8693
30.5.2020 10:53	LaEska	11178	12196	22.45	29.23	2.08666	428710	513721	942431	16421	8305	9919	0.2679	0.1492	0.7042
30.5.2020 11:31	LaEska	11131	12121	22.18	23.97	1.982505	506255	597388	1103643	17585	19049	16663	0.282	0.1492	0.8133
