"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,6.54383374522859E-05
60.0000736659067,60.0000736659067,0.327449255824995
120.000147331813,120.000147331813,6.27807121242211E-05
180.00022099772,180.00022099772,0.0075460407585936
240.000294663627,240.000294663627,7.39136444316749E-05
300.000368329533,300.000368329533,0.00162656836680667
360.00044199544,360.00044199544,2.06098454905927E-05
420.000515661347,420.000515661347,0.0017621776022659
480.000589327253,480.000589327253,6.68408767221514E-06
540.00066299316,540.00066299316,0.000999542586027333
600.000736659067,600.000736659067,5.10431974741585E-06
660.000810324973,660.000810324973,0.000302008654536567
720.00088399088,720.00088399088,1.20296483140276E-05
780.000957656787,780.000957656787,1.65066304988773E-05
840.001031322694,840.001031322694,6.80449946289789E-06
900.0011049886,900.0011049886,0.000103249135128286
960.001178654507,960.001178654507,8.34543901642084E-06
1020.00125232041,1020.00125232041,0.000143964375810858
1080.00132598632,1080.00132598632,2.36938824327031E-05
1140.00139965223,1140.00139965223,8.70580598882602E-05
1200.00147331813,1200.00147331813,2.92975877886789E-05
1260.00154698404,1260.00154698404,2.13466580430791E-05
1320.00162064995,1320.00162064995,1.57724818690281E-05
1380.00169431585,1380.00169431585,5.28489942012448E-05
1440.00176798176,1440.00176798176,3.96372000134817E-05
1500.00184164767,1500.00184164767,2.85404771701579E-05
1560.00191531357,1560.00191531357,0.000517515220359234
1620.00198897948,1620.00198897948,2.33580921810719E-05
1680.00206264539,1680.00206264539,0.000503058346875252
1740.00213631129,1740.00213631129,3.58695649449357E-05
1800.0022099772,1800.0022099772,7.09614847233367E-06
1860.00228364311,1860.00228364311,6.00978630089963E-06
1920.00235730901,1920.00235730901,1.0523018772141E-05
1980.00243097492,1980.00243097492,3.98885322457436E-06
2040.00250464083,2040.00250464083,9.73666984451295E-06
2100.00257830673,2100.00257830673,3.08283193018021E-06
2160.00265197264,2160.00265197264,6.02383028095852E-06
2220.00272563855,2220.00272563855,2.55684193954673E-06
2280.00279930445,2280.00279930445,1.12593948228284E-06
2340.00287297036,2340.00287297036,2.32796906629681E-06
2400.00294663627,2400.00294663627,1.11198588759031E-07
2460.00302030217,2460.00302030217,7.83288620441049E-07
2520.00309396808,2520.00309396808,8.51011035982928E-08
2580.00316763399,2580.00316763399,4.68719285102033E-07
2640.00324129989,2640.00324129989,7.19858607328352E-07
2700.0033149658,2700.0033149658,4.12318510278706E-06
2760.00338863171,2760.00338863171,1.26623913550582E-06
2820.00346229761,2820.00346229761,3.89991678121101E-06
2880.00353596352,2880.00353596352,4.3974347391688E-07
2940.00360962943,2940.00360962943,6.84197415966375E-07
3000.00368329533,3000.00368329533,3.39073783046315E-07
3060.00375696124,3060.00375696124,9.29198993706572E-06
3120.00383062715,3120.00383062715,3.44787276462648E-07
3180.00390429305,3180.00390429305,7.23628928425407E-05
3240.00397795896,3240.00397795896,7.67810556558437E-07
3300.00405162487,3300.00405162487,6.30103089585103E-05
3360.00412529077,3360.00412529077,3.71039275220249E-07
3420.00419895668,3420.00419895668,1.12681861792155E-05
3480.00427262259,3480.00427262259,6.25679458109892E-08
3540.00434628849,3540.00434628849,4.36438598046186E-06
3600.0044199544,3600.0044199544,7.96558044446452E-08
3660.00449362031,3660.00449362031,6.01444851718685E-07
3720.00456728621,3720.00456728621,4.58091627759448E-07
3780.00464095212,3780.00464095212,1.68693202573575E-06
3840.00471461803,3840.00471461803,1.93721254209473E-07
3900.00478828393,3900.00478828393,1.57958362888598E-07
3960.00486194984,3960.00486194984,8.49204190787865E-08
4020.00493561575,4020.00493561575,6.57491982072689E-07
4080.00500928165,4080.00500928165,1.03291807292543E-07
4140.00508294756,4140.00508294756,4.462532384341E-07
4200.00515661347,4200.00515661347,4.79634836994922E-08
4260.00523027937,4260.00523027937,1.59795415783998E-07
4320.00530394528,4320.00530394528,2.87805923590367E-07
4380.00537761119,4380.00537761119,1.30203616677159E-07
4440.00545127709,4440.00545127709,6.62711013726897E-08
4500.005524943,4500.005524943,1.24500293815611E-07
4560.00559860891,4560.00559860891,4.4159251741185E-07
4620.00567227481,4620.00567227481,1.45762559551699E-07
4680.00574594072,4680.00574594072,4.46315233642537E-07
4740.00581960663,4740.00581960663,3.16291398587409E-07
4800.00589327254,4800.00589327254,3.96933910171925E-06
4860.00596693844,4860.00596693844,5.7599547884145E-08
4920.00604060435,4920.00604060435,2.86708007050197E-06
4980.00611427025,4980.00611427025,2.40850166873057E-07
5040.00618793616,5040.00618793616,2.13212887938223E-07
5100.00626160207,5100.00626160207,9.00388462217305E-07
5160.00633526797,5160.00633526797,4.90077912025456E-07
5220.00640893388,5220.00640893388,1.08288719155739E-06
5280.00648259979,5280.00648259979,2.45412337736772E-07
5340.00655626569,5340.00655626569,1.20387324681945E-06
5400.0066299316,5400.0066299316,2.98552967895158E-07
5460.00670359751,5460.00670359751,4.89269392636358E-07
5520.00677726341,5520.00677726341,1.10331063647269E-07
5580.00685092932,5580.00685092932,5.27998522755699E-09
5640.00692459523,5640.00692459523,6.49593081248529E-07
5700.00699826113,5700.00699826113,9.84108181363544E-08
5760.00707192704,5760.00707192704,6.74077003529225E-07
5820.00714559295,5820.00714559295,3.75618263331448E-07
5880.00721925886,5880.00721925886,7.5503689544571E-07
5940.00729292476,5940.00729292476,1.82986426775938E-07
6000.00736659067,6000.00736659067,8.81701958830964E-07
6060.00744025658,6060.00744025658,9.27247207093305E-07
6120.00751392248,6120.00751392248,3.92759097304179E-07
6180.00758758839,6180.00758758839,1.6159084890906E-07
6240.0076612543,6240.0076612543,7.92477643165801E-07
6300.0077349202,6300.0077349202,3.39552090281482E-07
6360.00780858611,6360.00780858611,4.61790485516766E-07
6420.00788225202,6420.00788225202,2.89205753968811E-06
6480.00795591792,6480.00795591792,6.16812863259304E-07
6540.00802958383,6540.00802958383,2.55689265221289E-06
6600.00810324974,6600.00810324974,1.79674059563818E-07
6660.00817691564,6660.00817691564,3.41857643978936E-07
6720.00825058155,6720.00825058155,2.72491390986599E-07
6780.00832424745,6780.00832424745,9.16867576348477E-07
6840.00839791336,6840.00839791336,4.53899609146583E-08
6900.00847157927,6900.00847157927,5.60099799978281E-07
6960.00854524517,6960.00854524517,9.56528580475472E-07
7020.00861891108,7020.00861891108,1.02095257319915E-07
7080.00869257699,7080.00869257699,9.6909165458232E-07
7140.0087662429,7140.0087662429,7.30713365356264E-07
7200.0088399088,7200.0088399088,1.36649024212976E-07
7260.00891357471,7260.00891357471,2.10104058467203E-07
7320.00898724062,7320.00898724062,5.51224920000385E-07
7380.00906090652,7380.00906090652,2.03224412284876E-07
7440.00913457243,7440.00913457243,7.73503069310612E-07
7500.00920823834,7500.00920823834,2.05570364004695E-06
7560.00928190424,7560.00928190424,4.25394154386992E-07
7620.00935557015,7620.00935557015,2.75753189262808E-06
7680.00942923606,7680.00942923606,6.06018834698756E-07
7740.00950290196,7740.00950290196,8.41483787469047E-07
7800.00957656787,7800.00957656787,6.55342349686479E-07
7860.00965023378,7860.00965023378,5.8685932418148E-07
7920.00972389968,7920.00972389968,6.36680463707586E-07
7980.00979756559,7980.00979756559,2.18065841427881E-08
8040.0098712315,8040.0098712315,1.62703542116918E-06
8100.0099448974,8100.0099448974,4.04102463874383E-07
8160.01001856331,8160.01001856331,1.73127682226708E-06
8220.01009222921,8220.01009222921,4.92269648419779E-07
8280.01016589512,8280.01016589512,5.13728079137752E-07
8340.01023956103,8340.01023956103,1.81556030847745E-07
8400.01031322694,8400.01031322694,6.33745104485197E-07
8460.01038689284,8460.01038689284,7.36083161237049E-08
8520.01046055875,8520.01046055875,6.3157801850613E-07
8580.01053422466,8580.01053422466,3.63103839542207E-07
8640.01060789056,8640.01060789056,3.86939024773013E-08
8700.01068155647,8700.01068155647,6.42194501899193E-08
8760.01075522238,8760.01075522238,4.42866006903185E-07
8820.01082888828,8820.01082888828,1.49209887283395E-07
