"Freq [kHz]","mag(SolidLoss) [W]"
0,21.6899797271651
0.05,0.448896581487755
0.1,0.259068012326349
0.15,0.20130595644898
0.2,0.177322378594759
0.25,0.169721525022711
0.3,0.163384543296701
0.35,0.160574766991347
0.4,0.161469949829273
0.45,0.152410474364277
0.5,0.566042754722935
0.55,0.217416417057457
0.6,0.213397616829568
0.65,0.218508465007997
0.7,0.227412228433089
0.75,0.235190167779225
0.8,0.245350975118696
0.85,0.259918477257901
0.9,0.277037240096693
0.95,0.304053879208482
1,2.58937455247794
1.05,0.256619363547179
1.1,0.307203402805327
1.15,0.297482781642008
1.2,0.306147948413082
1.25,0.33260333543564
1.3,0.358245535676774
1.35,0.376805833460327
1.4,0.409250230957497
1.45,0.499373239765193
1.5,3.87303851936616
1.55,0.515591750555928
1.6,0.416013206371442
1.65,0.378190320911534
1.7,0.351409654917514
1.75,0.325712250336014
1.8,0.301430812311854
1.85,0.283999198833204
1.9,0.268915695337985
1.95,0.252581803203623
2,0.225897104914302
2.05,0.214509158099593
2.1,0.202417209405006
2.15,0.195841852482635
2.2,0.19637625665906
2.25,0.178549830632912
2.3,0.160083538773401
2.35,0.164180902880929
2.4,0.162184220470706
2.45,0.153285132145752
2.5,3.75126594804622
2.55,0.136996293531876
2.6,0.132540158143516
2.65,0.129182854077736
2.7,0.12542425136141
2.75,0.121173710971436
2.8,0.118076940384578
2.85,0.114252153157019
2.9,0.112682569023963
2.95,0.117111256551982
3,3.84854261785432
3.05,0.0614622658110975
3.1,0.0667494881382911
3.15,0.0653975665191233
3.2,0.0632501892741616
3.25,0.06033886150491
3.3,0.0569348947408147
3.35,0.0554636651317448
3.4,0.0554172098806927
3.45,0.0509395084555208
3.5,0.608982972039046
3.55,0.0471542493128682
3.6,0.047840646877813
3.65,0.0431453848794197
3.7,0.0399453698434327
3.75,0.0393782425015212
3.8,0.0384440182471067
3.85,0.035743937075299
3.9,0.0338033804066095
3.95,0.0322420965836773
4,0.211665575900121
4.05,0.0286191352323156
4.1,0.0270229685317099
4.15,0.0253621112574202
4.2,0.0240224292817504
4.25,0.0221693510894789
4.3,0.0203036830491537
4.35,0.0190618881704202
4.4,0.0180198624844899
4.45,0.0160011224422324
4.5,2.00545845336742
4.55,0.0134932369895211
4.6,0.0122656764156082
4.65,0.0105441224364615
4.7,0.00918495318586072
4.75,0.00773629126418814
4.8,0.00595609359048248
4.85,0.00509912110848651
4.9,0.00428660501647786
4.95,0.00305145725058652
5,0.0256667209968788
