"Freq [kHz]","mag(SolidLoss) [W]"
0,8971.26111326678
0.0599999999999999,263.68453630759
0.12,326.634471591011
0.18,398.180734595729
0.24,526.50098398334
0.299999999999999,2488.16235058878
0.359999999999999,541.516785936315
0.419999999999999,419.249732998358
0.479999999999999,349.043288026292
0.539999999999999,294.97625754594
0.599999999999999,378.189602127919
0.659999999999999,232.357039201553
0.719999999999999,196.389522088884
0.779999999999998,187.084805222795
0.839999999999998,169.53788628436
0.899999999999998,146.785861363494
0.959999999999998,141.634290159821
1.02,126.843546805393
1.08,120.510133579912
1.14,110.693815905459
1.2,44.1276631317941
1.26,94.3062013317819
1.32,80.1815409824828
1.38,80.8879073939105
1.44,74.7140500955405
1.5,80.6671722389247
1.56,66.0698282324117
1.62,108.736578245087
1.68,81.0093836904
1.74,77.8209105858116
1.8,125.250586194609
1.86,70.2117881815861
1.92,492.146799828049
1.98,63.4560123206181
2.04,60.4164935203561
2.1,67.6247548765856
2.16,56.0073502470348
2.22,41.6051988739902
2.28,50.7563045270759
2.34,48.1770462114072
2.4,52.7616733734538
2.46,44.3186685691724
2.52,43.40093211669
2.58,40.552937740535
2.63999999999999,36.454256383504
2.69999999999999,37.6855887838548
2.75999999999999,35.1982564870672
2.81999999999999,34.8167077496616
2.87999999999999,31.9929101713864
2.93999999999999,29.9344296729099
2.99999999999999,30.3669367928653
3.05999999999999,28.0090173802498
3.11999999999999,23.8060544036844
3.17999999999999,24.2110386058511
3.23999999999999,78.7055582038228
3.29999999999999,22.9013629486631
3.35999999999999,21.7018556090033
3.41999999999999,17.2683580832276
3.47999999999999,18.9201271454244
3.53999999999999,21.2365561954263
3.59999999999999,13.1994151324942
3.65999999999999,15.8261284307555
3.71999999999999,14.2764903752481
3.77999999999999,12.9484026677007
3.83999999999999,11.966269195035
3.89999999999999,11.1301085425201
3.95999999999999,8.41449413443936
4.01999999999999,9.08105910286201
4.07999999999999,8.26309836825766
4.13999999999999,6.21242015679024
4.19999999999999,5.20815206541231
4.25999999999999,6.90918318982651
4.31999999999999,4.13499308832736
4.37999999999999,3.35359992373494
4.43999999999999,2.44379958930011
4.49999999999999,2.20569157997961
