"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,47115.0588702851
0.0599999999999999,1612.45390873799
0.12,2117.87872158011
0.18,1495.16354882453
0.24,1093.97859282613
0.299999999999999,1886.34350094152
0.359999999999999,145.040066693356
0.419999999999999,307.826398228441
0.479999999999999,244.043573604435
0.539999999999999,412.841990125999
0.599999999999999,1126.95097370881
0.659999999999999,449.457687334254
0.719999999999999,462.665774086171
0.779999999999998,306.869927231111
0.839999999999998,313.713579303365
0.899999999999998,399.20149628434
0.959999999999998,339.826737432249
1.02,460.411830901615
1.08,370.253998163839
1.14,443.430971143419
1.2,439.382596705421
1.26,421.056361962635
1.32,460.239703058599
1.38,289.169845210606
1.44,497.410409686725
1.5,882.820629810703
1.56,626.642789624959
1.62,2557.89981562047
1.68,597.14802775169
1.74,429.602033834025
1.8,860.34844441
1.86,457.50718203874
1.92,3166.47521720058
1.98,199.274997258418
2.04,257.712195948144
2.1,248.003255105383
2.16,259.397635659744
2.22,342.470143210179
2.28,262.657322361144
2.34,198.724539501024
2.4,194.871311859003
2.46,231.535852679074
2.52,202.668499343618
2.58,218.639671774554
2.63999999999999,306.474445266232
2.69999999999999,225.187361387351
2.75999999999999,225.451425163488
2.81999999999999,223.537902389923
2.87999999999999,239.93730280677
2.93999999999999,223.399418080232
2.99999999999999,229.45334100125
3.05999999999999,258.275778519134
3.11999999999999,153.875361952636
3.17999999999999,153.748438545461
3.23999999999999,5923.36455475443
3.29999999999999,407.602504373369
3.35999999999999,361.312024327508
3.41999999999999,753.615184398715
3.47999999999999,277.619702113973
3.53999999999999,1677.45585907383
3.59999999999999,216.87021788174
3.65999999999999,258.642054581002
3.71999999999999,255.34506057014
3.77999999999999,267.878444537755
3.83999999999999,340.496697255242
3.89999999999999,280.418174079828
3.95999999999999,210.259009335939
4.01999999999999,310.991707670667
4.07999999999999,172.347475253737
4.13999999999999,644.896492765309
4.19999999999999,255.920263646875
4.25999999999999,154.705381899757
4.31999999999999,232.705820598298
4.37999999999999,209.794425104615
4.43999999999999,259.564313640392
4.49999999999999,216.400424433594
