9.6.2020 12:19	LaEska	10610	11674	21.85	29.06	2.077461	368519	487366	855885	15390	6575	13356	0.1886	0.1578	0.6852
9.6.2020 12:57	LaEska	10878	12004	19.87	23.96	2.21482	459592	634094	1093686	17262	16006	24503	0.2017	0.1648	0.8159
9.6.2020 13:30	LaEska	10200	11132	25	29.24	1.685607	311441	407983	719424	13949	5285	7677	0.1462	0.1451	0.6347
9.6.2020 14:8	LaEska	11083	12125	22.18	23.97	2.095575	485715	591847	1077562	17470	18737	17926	0.2755	0.1489	0.8102
9.6.2020 14:49	LaEska	10969	12127	17.31	21.85	2.35603	612802	889546	1502347	19493	22387	17715	0.3604	0.1986	0.9293
9.6.2020 15:21	LaEska	10257	11197	23.33	26.59	1.718387	355648	468107	823756	14836	8655	11609	0.1359	0.1566	0.6973
9.6.2020 16:3	LaEska	11125	12209	17.58	27.14	2.157714	512250	697389	1209639	17670	10248	12057	0.2208	0.1935	0.7918
9.6.2020 16:40	LaEska	10596	11620	19.32	23.02	1.936753	460663	641078	1101740	16844	15409	21131	0.1733	0.1795	0.8334
9.6.2020 17:28	LaEska	11416	12628	16.38	20.61	2.579399	714308	1063864	1778173	20973	32967	27830	0.462	0.206	1.0092
9.6.2020 18:11	LaEska	11061	12243	16.66	24.94	2.425835	545320	818788	1364108	18496	14047	17099	0.276	0.2108	0.8652
9.6.2020 18:45	LaEska	10325	11351	20.32	29.55	1.88086	353139	493606	846746	14947	4950	10036	0.1535	0.1699	0.6685
9.6.2020 19:25	LaEska	11295	12315	22.81	22.42	2.094345	583850	652581	1236431	18841	36854	16554	0.3823	0.1496	0.8624
9.6.2020 20:2	LaEska	11019	11971	24.42	26.69	1.878135	458456	514832	973287	16674	11389	8137	0.2709	0.141	0.7273
9.6.2020 20:42	LaEska	11206	12326	21.06	20.75	2.329146	570233	714248	1284481	19025	34728	16726	0.3755	0.1688	0.92
9.6.2020 21:21	LaEska	10449	11635	15.78	21.81	2.238333	515412	856611	1372022	17802	18122	12530	0.215	0.2525	0.9283
9.6.2020 22:6	LaEska	11215	12419	15.15	20.1	2.488169	717347	1124359	1841706	20595	32366	36139	0.3713	0.2429	1.0557
9.6.2020 22:41	LaEska	10643	11591	24.48	24.78	1.786311	392856	484508	877363	15625	15081	11676	0.1927	0.1439	0.7439
9.6.2020 23:16	LaEska	10778	11700	21.49	22.05	1.771826	517387	624380	1141767	17409	23352	16703	0.2345	0.1622	0.8506
9.6.2020 23:55	LaEska	10923	12005	17.58	27.38	2.110701	487522	677695	1165218	17266	9235	12078	0.1944	0.1961	0.7795
10.6.2020 0:38	LaEska	11251	12415	15.15	20.1	2.39798	754090	1138052	1892142	20773	32404	34848	0.3901	0.242	1.058
10.6.2020 1:14	LaEska	10219	11403	16.91	24.13	2.184345	446692	727285	1173977	16868	10261	19510	0.1574	0.2092	0.8241
10.6.2020 1:56	LaEska	11380	12464	22.81	28.76	2.268351	448343	526721	975064	16961	10190	5721	0.3135	0.1518	0.7194
10.6.2020 2:33	LaEska	10962	12014	23.29	21.44	2.074856	474274	584285	1058558	17379	37157	18925	0.2676	0.1449	0.8579
10.6.2020 3:7	LaEska	10408	11482	20.12	28.52	2.003605	386956	537346	924302	15712	6035	9221	0.1791	0.169	0.6962
10.6.2020 3:39	LaEska	10275	11327	22.26	27.36	1.933765	370082	495508	865589	15322	7973	7653	0.1735	0.1674	0.6906
10.6.2020 4:14	LaEska	10751	11739	22.36	21.97	1.872324	459073	576570	1035643	16881	25328	17960	0.2389	0.1553	0.8316
10.6.2020 4:54	LaEska	11201	12299	18.9	23.07	2.2648	552666	737259	1289925	18557	18565	13743	0.2947	0.1889	0.8766
10.6.2020 5:39	LaEska	11384	12518	19.86	24.72	2.374311	511740	660746	1172486	18104	19823	14677	0.2741	0.1733	0.8365
10.6.2020 6:22	LaEska	11164	12220	21.95	20.31	2.172323	614833	728485	1343317	19433	58162	21339	0.4581	0.1477	0.932
10.6.2020 7:0	LaEska	11042	12124	21.49	27.64	2.208294	446737	557521	1004258	16872	9050	9215	0.2461	0.164	0.7393
10.6.2020 7:35	LaEska	10285	11473	18.27	22.69	2.213141	451359	688472	1139832	17011	16686	19077	0.1894	0.1987	0.8401
10.6.2020 8:13	LaEska	11131	12093	24.11	23.32	1.918757	508170	569837	1078007	17537	24025	18271	0.3032	0.1372	0.8124
10.6.2020 8:55	LaEska	11285	12163	18.87	20.78	1.728913	828089	863170	1691259	20324	42742	26850	0.355	0.1682	0.9613
10.6.2020 9:39	LaEska	11199	12363	15.15	20.31	2.393091	725829	1107758	1833588	20436	29935	28835	0.3634	0.2473	1.0482
10.6.2020 10:18	LaEska	10723	11861	20.21	22.97	2.238439	470750	636610	1107361	17346	18789	7706	0.2519	0.1964	0.8382
10.6.2020 10:57	LaEska	11061	12143	21.49	27.64	2.205824	446998	555036	1002034	16863	9070	9337	0.2323	0.1659	0.7394
10.6.2020 11:34	LaEska	10410	11456	17.44	22.21	1.945231	514424	758557	1272981	17535	16129	24729	0.2132	0.2004	0.8731
10.6.2020 12:17	LaEska	10989	12197	15	21.68	2.414657	628423	1029157	1657580	19416	18081	18765	0.2718	0.2573	0.9807
10.6.2020 12:48	LaEska	10257	11197	23.3	26.66	1.703608	350315	461332	811647	14725	8465	11572	0.1333	0.1568	0.6933
10.6.2020 13:30	LaEska	11252	12308	17.74	23.07	2.107176	611208	802950	1414158	19015	20485	14189	0.3255	0.1979	0.8854
10.6.2020 14:4	LaEska	10286	11340	17.91	26.29	1.96415	428026	641481	1069507	16219	6963	11344	0.1516	0.2048	0.7656
10.6.2020 14:45	LaEska	11302	12378	21.46	25.02	2.182659	520793	625833	1146626	18119	17817	18888	0.3519	0.1436	0.7947
10.6.2020 15:32	LaEska	11500	12416	20.88	20.92	1.89221	709323	778320	1487642	19837	48053	20061	0.5263	0.1564	0.9394
10.6.2020 16:10	LaEska	11142	12114	22.37	26.73	1.932427	489963	560213	1050176	17192	12998	13244	0.2925	0.1465	0.7494
10.6.2020 16:54	LaEska	11272	12394	15.95	20.68	2.317273	741383	1074053	1815436	20693	30283	22767	0.4283	0.2181	1.0141
10.6.2020 17:29	LaEska	10643	11659	24.48	24.97	1.944285	379076	482540	861616	15589	14069	10278	0.1984	0.1454	0.7398
10.6.2020 18:9	LaEska	10927	12015	17.89	21.62	2.171743	616538	861606	1478144	19323	27384	15485	0.4191	0.1883	0.9206
10.6.2020 18:45	LaEska	10701	11499	19.52	22.58	1.460927	630597	681475	1312073	17524	17594	14752	0.2225	0.1843	0.8537
10.6.2020 19:28	LaEska	11048	12168	16.8	27.95	2.236424	485633	712683	1198316	17306	8067	9572	0.2458	0.2108	0.7821
10.6.2020 20:14	LaEska	11405	12503	19.16	23.74	2.300675	595861	754366	1350227	19174	26297	25102	0.4151	0.1715	0.8724
10.6.2020 20:56	LaEska	11278	12134	16.28	22.63	1.651004	860649	941111	1801760	19392	20837	32892	0.3468	0.2093	0.9411
10.6.2020 21:38	LaEska	11146	12100	23.05	22.32	1.915747	570042	642976	1213018	18403	32181	14448	0.4214	0.1448	0.8471
10.6.2020 22:18	LaEska	11251	12213	18.76	22.66	1.941267	667237	794530	1461766	19301	24459	14878	0.3923	0.1878	0.8951
10.6.2020 23:0	LaEska	11231	12297	18.68	26.6	2.144795	498701	653070	1151771	17533	11430	17959	0.2549	0.1778	0.7914
10.6.2020 23:40	LaEska	11166	12304	19.12	27.11	2.34282	489680	652706	1142387	17699	12027	12677	0.3071	0.1748	0.7775
11.6.2020 0:21	LaEska	11284	12266	20.19	22.81	1.950485	611276	706580	1317856	18871	27994	15247	0.3672	0.172	0.8664
11.6.2020 0:54	LaEska	10411	11217	19.4	28.94	1.444431	481555	552236	1033791	15583	4744	13621	0.1339	0.1769	0.7015
11.6.2020 1:31	LaEska	10981	11955	21.8	22.03	1.909181	538335	643434	1181769	18004	24806	20437	0.312	0.1496	0.855
11.6.2020 2:7	LaEska	11024	11830	24.62	27.64	1.523926	471547	478234	949780	16028	9254	16353	0.2335	0.1373	0.701
11.6.2020 2:48	LaEska	10996	12084	17.89	21.62	2.18584	633739	872687	1506426	19542	27211	18414	0.422	0.1831	0.9248
11.6.2020 3:28	LaEska	10667	11689	16.34	26.41	1.931716	522466	749777	1272243	17176	9534	15094	0.2197	0.2231	0.809
11.6.2020 4:10	LaEska	11294	12260	17.38	27.51	1.948841	597618	727262	1324879	18034	11521	11108	0.287	0.2045	0.8018
11.6.2020 4:57	LaEska	11456	12376	20.95	23.26	1.861964	626006	685477	1311483	18806	27432	27546	0.3859	0.1523	0.8566
11.6.2020 5:33	LaEska	10238	11298	15.65	20.04	1.938132	589880	942182	1532062	18246	22885	21029	0.2787	0.2355	0.9773
11.6.2020 6:20	LaEska	11448	12490	16.95	26.65	2.14817	590751	775384	1366135	18444	12387	17161	0.2936	0.2047	0.8288
11.6.2020 6:51	LaEska	10257	11225	23.33	22.21	1.764182	397296	522487	919783	15712	21395	16395	0.1825	0.1555	0.7929
11.6.2020 7:29	LaEska	10862	11918	17.06	25.23	2.061676	551711	770541	1322251	18026	13740	20755	0.2679	0.1988	0.8372
11.6.2020 8:5	LaEska	11285	12139	22.36	21.23	1.669887	656634	674588	1331222	18830	37701	19377	0.3921	0.1447	0.89
11.6.2020 11:22	LaEska	11287	12267	20.06	25.78	1.987961	562050	655883	1217933	18152	16373	26311	0.3174	0.1622	0.8
11.6.2020 12:12	LaEska	11381	12563	16.72	24.58	2.445613	566016	825581	1391598	18835	14030	19919	0.2993	0.2037	0.8783
