"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,16191.1671188055
0.0599999999999999,872.071788201374
0.12,1017.17876368393
0.18,499.644332970336
0.24,616.842506434019
0.299999999999999,1242.91762095977
0.359999999999999,164.88325722843
0.419999999999999,89.9176273078908
0.479999999999999,62.6423583361628
0.539999999999999,211.927401540419
0.599999999999999,111.479050243051
0.659999999999999,166.446022292077
0.719999999999999,134.896525643329
0.779999999999998,129.22045845757
0.839999999999998,82.2979640933422
0.899999999999998,199.075708839793
0.959999999999998,111.293094350878
1.02,157.619541774199
1.08,145.163727236438
1.14,132.066725534872
1.2,211.343015019461
1.26,125.435775720213
1.32,300.878415764103
1.38,48.9825883452167
1.44,183.208513246244
1.5,300.723860767947
1.56,245.314063927915
1.62,808.702863866453
1.68,153.917786112573
1.74,83.3021272775031
1.8,594.670014791897
1.86,182.07094044185
1.92,2017.42739317093
1.98,121.185058439373
2.04,74.9711508420891
2.1,77.408855793644
2.16,105.692087697024
2.22,171.792066275458
2.28,81.278450513739
2.34,56.7899964353769
2.4,63.8817416757554
2.46,92.0886520824497
2.52,150.175308654256
2.58,81.7229085206643
2.63999999999999,99.1639126111758
2.69999999999999,86.7472084444457
2.75999999999999,100.206016825706
2.81999999999999,125.182161215295
2.87999999999999,86.5393698514543
2.93999999999999,40.5273318985043
2.99999999999999,84.8859861872323
3.05999999999999,57.3925361702861
3.11999999999999,24.4105309682417
3.17999999999999,43.9293181582243
3.23999999999999,1323.95159173189
3.29999999999999,191.487123615703
3.35999999999999,169.266608938957
3.41999999999999,288.678176340604
3.47999999999999,159.283551891901
3.53999999999999,642.121745924515
3.59999999999999,66.7959934883287
3.65999999999999,75.163212479571
3.71999999999999,64.5741134033066
3.77999999999999,98.3804413582005
3.83999999999999,105.629531038347
3.89999999999999,103.037331807016
3.95999999999999,69.6995540692656
4.01999999999999,105.072039707784
4.07999999999999,46.2341577893765
4.13999999999999,171.10527024352
4.19999999999999,75.9032525211296
4.25999999999999,95.830152589464
4.31999999999999,80.6598611500766
4.37999999999999,66.5676698571789
4.43999999999999,83.4146384312362
4.49999999999999,78.5275315503768
