"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.159533017097632,0,0.131694938794388,0,0.0278380783034136
59.9999999999999,59.9999999999999,24339.4713346151,59.9999999999999,24339.1083605671,59.9999999999999,24336.7310142592
120,120,1.24541261241785,120,1.45971002591059,120,1.41082306830887
180,180,1.08152540348532,180,2.09832068784612,180,1.11193273964605
240,240,9.50136050181298,240,8.75217256821992,240,6.20913194555481
299.999999999999,299.999999999999,3.2192183962538,299.999999999999,3.57582320137611,299.999999999999,3.53614169046848
359.999999999999,359.999999999999,9.9543108065922,359.999999999999,9.89050825810101,359.999999999999,9.91677410026331
419.999999999999,419.999999999999,47.5803580737604,419.999999999999,47.6322503626182,419.999999999999,49.8968464726823
479.999999999999,479.999999999999,3.60088554286883,479.999999999999,3.84252403213779,479.999999999999,3.73468525152848
539.999999999999,539.999999999999,1.82015889105339,539.999999999999,2.66165999512587,539.999999999999,4.48150353651736
599.999999999999,599.999999999999,0.676886627800315,599.999999999999,0.513036759999944,599.999999999999,0.335656022518697
659.999999999999,659.999999999999,25.8934468439117,659.999999999999,22.5331416534141,659.999999999999,26.7877278982178
719.999999999999,719.999999999999,0.293150349728728,719.999999999999,0.373651593298753,719.999999999999,0.0934198481823739
779.999999999998,779.999999999998,2.29520468246626,779.999999999998,2.4077564826625,779.999999999998,1.48656021863236
839.999999999998,839.999999999998,2.01738823983999,839.999999999998,1.82247601310503,839.999999999998,1.84841181638075
899.999999999998,899.999999999998,0.611334567782509,899.999999999998,0.539488707715127,899.999999999998,0.744409856843252
959.999999999998,959.999999999998,0.969019388966299,959.999999999998,1.16224761753281,959.999999999998,0.837168630574712
1020,1020,0.724574388044133,1020,0.6233391360899,1020,0.824920101788125
1080,1080,0.617785441690263,1080,0.533257112283074,1080,0.0971015074788855
1140,1140,5.5193589592282,1140,3.01614253047375,1140,2.75359828602535
1200,1200,1.02558225886427,1200,0.813594348320093,1200,0.916529643853098
1260,1260,0.340339488726606,1260,0.0677304059675811,1260,0.314032406529622
1320,1320,0.399157697176765,1320,0.0369929655681071,1320,0.365287506932467
1380,1380,2.55682022699516,1380,3.19831032219038,1380,4.31942664768033
1440,1440,0.280784041192517,1440,0.191344876916066,1440,0.410848246205915
1500,1500,0.170174097190223,1500,0.276819367744708,1500,0.133188547691282
1560,1560,3.94038603087684,1560,3.8666429106319,1560,3.74677334844319
1620,1620,0.14229376420384,1620,0.462818223124807,1620,0.582370463000008
1680,1680,8.06862881542899,1680,8.11414608911845,1680,8.19447553980577
1740,1740,4.11542363764095,1740,4.22243936740584,1740,4.44971369340279
1800,1800,0.164569284778357,1800,0.155790566872957,1800,0.0850609111906784
1860,1860,2.59591366574709,1860,1.24395772086417,1860,2.88634054695797
1920,1920,0.907123178182928,1920,0.663750227357626,1920,0.489619278459674
1980,1980,4.25407340861774,1980,3.65334445661179,1980,4.30503956985158
2040,2040,0.632641433724467,2040,0.39837676078898,2040,0.342076100313807
2100,2100,0.228974070160383,2100,0.508232570251195,2100,0.623536535315437
2160,2160,0.336688375173806,2160,0.250282547917535,2160,0.169650447167921
2220,2220,0.166703553863226,2220,0.38045662613947,2220,0.214346051834581
2280,2280,0.891296877039301,2280,1.46406872184946,2280,0.977821468584312
2340,2340,0.434419723231767,2340,0.330434309586083,2340,0.181102508485241
2399.99999999999,2399.99999999999,0.0908669322211887,2399.99999999999,0.307386428424268,2399.99999999999,0.306194874723929
2459.99999999999,2459.99999999999,0.428563244294716,2459.99999999999,0.581144828990231,2459.99999999999,0.630574732293435
2519.99999999999,2519.99999999999,0.37589409641234,2519.99999999999,0.35704667588257,2519.99999999999,0.106609754243406
2579.99999999999,2579.99999999999,0.653721640573091,2579.99999999999,0.740195826394973,2579.99999999999,0.51782464851235
2639.99999999999,2639.99999999999,0.14298009264124,2639.99999999999,0.116137310742409,2639.99999999999,0.0292384036397105
2699.99999999999,2699.99999999999,0.529154694595991,2699.99999999999,0.457688901166742,2699.99999999999,0.1853351045438
2759.99999999999,2759.99999999999,0.413547565336302,2759.99999999999,0.694046007666272,2759.99999999999,0.422333929605384
2819.99999999999,2819.99999999999,0.448842817629105,2819.99999999999,0.415925835897181,2819.99999999999,0.273114285927061
2879.99999999999,2879.99999999999,0.752502980840905,2879.99999999999,0.938385128034776,2879.99999999999,1.0827970713449
2939.99999999999,2939.99999999999,0.202986943475778,2939.99999999999,0.181896600883245,2939.99999999999,0.359825674815303
2999.99999999999,2999.99999999999,1.11577103938106,2999.99999999999,1.32889736942806,2999.99999999999,1.22305958701406
3059.99999999999,3059.99999999999,0.271912353759062,3059.99999999999,0.255401635925493,3059.99999999999,0.434779157476243
3119.99999999999,3119.99999999999,0.478464699198988,3119.99999999999,0.447402757370558,3119.99999999999,0.11895829461728
3179.99999999999,3179.99999999999,2.44714256968338,3179.99999999999,3.11914071051758,3179.99999999999,2.92212494199164
3239.99999999999,3239.99999999999,0.356894506995905,3239.99999999999,0.219599688393685,3239.99999999999,0.284837684428479
3299.99999999999,3299.99999999999,1.8349705874147,3299.99999999999,1.800779078323,3299.99999999999,1.55844533933431
3359.99999999999,3359.99999999999,0.567770261195015,3359.99999999999,0.759355211018642,3359.99999999999,0.337985008070126
3419.99999999999,3419.99999999999,0.249504246596818,3419.99999999999,0.220959138836561,3419.99999999999,0.102367173318607
3479.99999999999,3479.99999999999,0.283806056491886,3479.99999999999,0.142012204918919,3479.99999999999,0.399271026756706
3539.99999999999,3539.99999999999,0.18139262952287,3539.99999999999,0.299040576314953,3539.99999999999,0.274172527699812
3599.99999999999,3599.99999999999,1.20108598246017,3599.99999999999,1.02739713168397,3599.99999999999,1.42796509148064
3659.99999999999,3659.99999999999,0.568660764952027,3659.99999999999,0.818618711252245,3659.99999999999,0.382511262089465
3719.99999999999,3719.99999999999,0.397552259721293,3719.99999999999,0.546929703278721,3719.99999999999,0.190712017529998
3779.99999999999,3779.99999999999,0.316147826304082,3779.99999999999,0.445558697853623,3779.99999999999,0.341120025917018
3839.99999999999,3839.99999999999,0.39970948458192,3839.99999999999,0.442290392090976,3839.99999999999,0.0462108762368138
3899.99999999999,3899.99999999999,0.482248375418748,3899.99999999999,0.352138056203538,3899.99999999999,0.187506350645413
3959.99999999999,3959.99999999999,0.343212503362629,3959.99999999999,0.405810723205366,3959.99999999999,0.232285371838812
4019.99999999999,4019.99999999999,0.568315217936808,4019.99999999999,0.416675312252606,4019.99999999999,0.253828122650727
4079.99999999999,4079.99999999999,0.0557924244199184,4079.99999999999,0.336076504601305,4079.99999999999,0.331784851815059
4139.99999999999,4139.99999999999,0.19583059339902,4139.99999999999,0.347004227957868,4139.99999999999,0.162696637825434
4199.99999999999,4199.99999999999,1.65903511227878,4199.99999999999,2.38442467090113,4199.99999999999,1.86005232061603
4259.99999999999,4259.99999999999,0.266885363778313,4259.99999999999,0.317003996185617,4259.99999999999,0.0952926567688034
4319.99999999999,4319.99999999999,0.35849441179841,4319.99999999999,0.263537049743098,4319.99999999999,0.292716830945287
4379.99999999999,4379.99999999999,0.138826056514628,4379.99999999999,0.241665357322603,4379.99999999999,0.103494712375874
4439.99999999999,4439.99999999999,0.197961130313295,4439.99999999999,0.272881229425663,4439.99999999999,0.189655889725741
4499.99999999999,4499.99999999999,0.561839005341693,4499.99999999999,0.0686848376033936,4499.99999999999,0.630523842944806
