"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.175602299798663,0,0.151834882274818,0,0.0237674175237813
59.9999999999999,59.9999999999999,26609.1736465907,59.9999999999999,26608.9725702444,59.9999999999999,26606.6302022316
120,120,1.88230287627778,120,2.08214333342627,120,2.07689949802369
180,180,1.60221639156954,180,3.10269416813091,180,1.52186456941652
240,240,9.07233173498254,240,8.45924145852753,240,6.14945941832237
299.999999999999,299.999999999999,13.711495152903,299.999999999999,14.4458108290478,299.999999999999,14.4698485120928
359.999999999999,359.999999999999,6.92697565883227,359.999999999999,6.82691321612156,359.999999999999,6.89716720754166
419.999999999999,419.999999999999,51.1149328460852,419.999999999999,51.2537354658326,419.999999999999,54.204105782731
479.999999999999,479.999999999999,4.21636865128495,479.999999999999,4.64873648239967,479.999999999999,4.48834495049037
539.999999999999,539.999999999999,7.16942950208093,539.999999999999,5.95112038143094,539.999999999999,3.46036307001129
599.999999999999,599.999999999999,0.717724394803602,599.999999999999,0.485839015147475,599.999999999999,0.504411126374934
659.999999999999,659.999999999999,33.8454788195218,659.999999999999,31.4847040534474,659.999999999999,34.706959945988
719.999999999999,719.999999999999,0.458817976449263,719.999999999999,0.486386390644579,719.999999999999,0.261737118717354
779.999999999998,779.999999999998,11.4416699941929,779.999999999998,11.5220715959661,779.999999999998,10.800836054287
839.999999999998,839.999999999998,2.81950760970063,839.999999999998,2.43310265175396,839.999999999998,2.53283468577915
899.999999999998,899.999999999998,0.0994709662138306,899.999999999998,0.163338332073899,899.999999999998,0.0906785809104415
959.999999999998,959.999999999998,0.976768677062155,959.999999999998,0.89800011707888,959.999999999998,0.694102320982371
1020,1020,2.71253063820144,1020,2.22283835953537,1020,3.03023393288154
1080,1080,0.425335149759632,1080,0.585367270833733,1080,0.264329062876149
1140,1140,7.73593131433591,1140,5.16326011524272,1140,5.25908329866639
1200,1200,0.565230876053744,1200,0.740051298697727,1200,0.408292692170839
1260,1260,2.08434747255132,1260,1.52889483360701,1260,2.13878617294025
1320,1320,0.379815284496749,1320,0.120693200772719,1320,0.322008897572835
1380,1380,3.70684574886848,1380,3.13106089746841,1380,1.62130691329417
1440,1440,0.401841337610441,1440,0.280713060377515,1440,0.468097314507209
1500,1500,1.11961619741502,1500,1.18796296978633,1500,0.360864042627913
1560,1560,3.06830228468929,1560,3.19342041961782,1560,2.15743067864803
1620,1620,0.247440199627093,1620,0.0428338003310624,1620,0.289207623383847
1680,1680,3.22402685709486,1680,3.02374216258896,1680,3.08090276285579
1740,1740,7.3069922426412,1740,8.38532316203358,1740,7.74467060266653
1800,1800,0.492841466410539,1800,0.725900264304552,1800,0.240590024873264
1860,1860,8.93750054568599,1860,2.38784990949862,1860,9.21377747289361
1920,1920,0.519311834352006,1920,0.777857557680773,1920,0.671022137550303
1980,1980,1.47989298946485,1980,0.841583549984139,1980,2.31001039917771
2040,2040,0.39558058139736,2040,0.301557467439918,2040,0.495635322228919
2100,2100,1.18247626096962,2100,1.21493496641334,2100,1.17367770011639
2160,2160,0.580811963884495,2160,0.4772744069979,2160,0.982253992122686
2220,2220,0.530807023324382,2220,0.189975398770033,2220,0.70354763952543
2280,2280,1.49268755301322,2280,0.711320723058285,2280,0.964304367188125
2340,2340,0.0775629113779183,2340,0.406135936873959,2340,0.483304920330146
2399.99999999999,2399.99999999999,1.13272474428498,2399.99999999999,1.05842502736497,2399.99999999999,0.773443699280491
2459.99999999999,2459.99999999999,0.506282985554652,2459.99999999999,0.632282883380953,2459.99999999999,0.472818588765845
2519.99999999999,2519.99999999999,0.0913391391045003,2519.99999999999,0.352461619260605,2519.99999999999,0.261842812475156
2579.99999999999,2579.99999999999,2.39304329890533,2579.99999999999,2.79242472010687,2579.99999999999,1.39284656966398
2639.99999999999,2639.99999999999,0.424597682024292,2639.99999999999,0.618359040019751,2639.99999999999,0.280224286257358
2699.99999999999,2699.99999999999,0.553006853151425,2699.99999999999,0.304074368250544,2699.99999999999,0.557450346242952
2759.99999999999,2759.99999999999,2.02126943626621,2759.99999999999,1.12320419396813,2759.99999999999,1.88496589664749
2819.99999999999,2819.99999999999,1.06560922333843,2819.99999999999,1.05146194706657,2819.99999999999,0.66556481358661
2879.99999999999,2879.99999999999,2.968539123701,2879.99999999999,1.42263103136234,2879.99999999999,1.74700610809672
2939.99999999999,2939.99999999999,0.520363821862301,2939.99999999999,0.696630054255724,2939.99999999999,0.344835501668013
2999.99999999999,2999.99999999999,0.562272149120086,2999.99999999999,0.222414219441971,2999.99999999999,0.414173440025418
3059.99999999999,3059.99999999999,0.323109725659821,3059.99999999999,0.17022039068786,3059.99999999999,0.158281114891351
3119.99999999999,3119.99999999999,0.461965924556517,3119.99999999999,0.390096863709619,3119.99999999999,0.450789437074888
3179.99999999999,3179.99999999999,5.16965907380213,3179.99999999999,6.04934485837691,3179.99999999999,5.72668918519982
3239.99999999999,3239.99999999999,0.307999985176357,3239.99999999999,0.448924239774158,3239.99999999999,0.294999461547899
3299.99999999999,3299.99999999999,6.21665120312375,3299.99999999999,6.20817014514577,3299.99999999999,5.68714144984998
3359.99999999999,3359.99999999999,0.830558974298172,3359.99999999999,0.264368034559284,3359.99999999999,0.570106533063829
3419.99999999999,3419.99999999999,0.179813895359121,3419.99999999999,0.238756048413459,3419.99999999999,0.378764165313442
3479.99999999999,3479.99999999999,0.405745979229079,3479.99999999999,1.42104454490042,3479.99999999999,1.63497443293031
3539.99999999999,3539.99999999999,0.584543817679946,3539.99999999999,0.661976482363452,3539.99999999999,0.246818838659763
3599.99999999999,3599.99999999999,0.965181217121743,3599.99999999999,1.36545135695958,3599.99999999999,1.40486343458001
3659.99999999999,3659.99999999999,0.638226924231239,3659.99999999999,1.08571366537346,3659.99999999999,0.611748526786406
3719.99999999999,3719.99999999999,0.634705258659023,3719.99999999999,0.816019351174799,3719.99999999999,0.259763487396739
3779.99999999999,3779.99999999999,0.355066058735356,3779.99999999999,0.304590509398326,3779.99999999999,0.0590199194417048
3839.99999999999,3839.99999999999,0.685682933279249,3839.99999999999,0.618577093780429,3839.99999999999,0.245574684382888
3899.99999999999,3899.99999999999,0.438433214195195,3899.99999999999,1.23523174762828,3899.99999999999,0.807218686004333
3959.99999999999,3959.99999999999,0.675755598299137,3959.99999999999,0.559199630120951,3959.99999999999,0.432062541871217
4019.99999999999,4019.99999999999,0.417994250551517,4019.99999999999,0.431654218787126,4019.99999999999,0.402012037846568
4079.99999999999,4079.99999999999,1.7435297391558,4079.99999999999,1.91570054749039,4079.99999999999,1.47394637596351
4139.99999999999,4139.99999999999,0.0757893845492356,4139.99999999999,0.514093038469911,4139.99999999999,0.450656257491589
4199.99999999999,4199.99999999999,0.628289464408597,4199.99999999999,1.37387399627865,4199.99999999999,0.757449521513248
4259.99999999999,4259.99999999999,0.279221525282221,4259.99999999999,0.241315081350264,4259.99999999999,0.181817552585742
4319.99999999999,4319.99999999999,0.969716837408424,4319.99999999999,1.0674503802029,4319.99999999999,0.430511799465092
4379.99999999999,4379.99999999999,0.821087046644224,4379.99999999999,1.0303431590046,4379.99999999999,0.658801554510812
4439.99999999999,4439.99999999999,0.298282514282216,4439.99999999999,0.0646685123545709,4439.99999999999,0.359345384399095
4499.99999999999,4499.99999999999,0.715306305798337,4499.99999999999,0.151267875996111,4499.99999999999,0.564038429802677
