"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.102128095925151
0.691998,0.00999997637536563,-0.102128240324618
1.383996,0.0199999527507313,-0.102127729028839
2.075994,0.0299999291260969,-0.102126561940185
2.767992,0.0399999055014625,-0.102124738962395
3.45999,0.0499998818768282,-0.102122286979415
4.151988,0.0599998582521938,-0.102120338923703
4.843986,0.0699998346275594,-0.102117907316045
5.535984,0.0799998110029251,-0.102114964876841
6.227982,0.0899997873782907,-0.102111511774028
6.91998,0.0999997637536563,-0.102107549263272
7.611978,0.109999740129022,-0.102102667666848
8.303976,0.119999716504388,-0.102097606574661
8.995974,0.129999692879753,-0.10209243082428
9.687972,0.139999669255119,-0.102087140562329
10.37997,0.149999645630484,-0.102081620210324
11.071968,0.15999962200585,-0.102075019667878
11.763966,0.169999598381216,-0.102068063788064
12.455964,0.179999574756581,-0.102060804296768
13.147962,0.189999551131947,-0.102053241351012
13.83996,0.199999527507313,-0.102045450477423
14.531958,0.209999503882678,-0.102037848718033
15.223956,0.219999480258044,-0.102029925299213
15.915954,0.22999945663341,-0.102021592689293
16.607952,0.239999433008775,-0.102012850934689
17.29995,0.249999409384141,-0.10200374414848
17.991948,0.259999385759506,-0.101994906716212
18.683946,0.269999362134872,-0.101985747089918
19.375944,0.279999338510238,-0.10197611365652
20.067942,0.289999314885603,-0.101966006258167
20.75994,0.299999291260969,-0.101955625264505
21.451938,0.309999267636335,-0.101945366520375
22.143936,0.3199992440117,-0.101934795065922
22.835934,0.329999220387066,-0.101923844173591
23.527932,0.339999196762432,-0.101912513592005
24.21993,0.349999173137797,-0.101900642448437
24.911928,0.359999149513163,-0.101887832132278
25.603926,0.369999125888528,-0.101874646464696
26.295924,0.379999102263894,-0.101861151941431
26.987922,0.38999907863926,-0.101847348133921
27.67992,0.399999055014625,-0.101832895603265
28.371918,0.409999031389991,-0.101817398496359
29.063916,0.419999007765357,-0.101801229723214
29.755914,0.429998984140722,-0.10178433760932
30.447912,0.439998960516088,-0.101766721996976
31.13991,0.449998936891454,-0.101748453708868
31.831908,0.459998913266819,-0.101729588665478
32.523906,0.469998889642185,-0.101709966741024
33.215904,0.47999886601755,-0.101689521153761
33.907902,0.489998842392916,-0.101668252206794
34.5999,0.499998818768282,-0.101646280112621
35.291898,0.509998795143647,-0.10162402502628
35.983896,0.519998771519013,-0.101600996912377
36.675894,0.529998747894379,-0.101577132314891
37.367892,0.539998724269744,-0.101552431536092
38.05989,0.54999870064511,-0.101527119093972
38.751888,0.559998677020475,-0.10150173885219
39.443886,0.569998653395841,-0.101475737230658
40.135884,0.579998629771207,-0.101449072582543
40.827882,0.589998606146572,-0.10142174528565
41.51988,0.599998582521938,-0.10139367170634
42.211878,0.609998558897304,-0.101364489183541
42.903876,0.619998535272669,-0.101334707903803
43.595874,0.629998511648035,-0.10130464546315
44.287872,0.6399984880234,-0.101274302222478
44.97987,0.649998464398766,-0.101243485801106
45.671868,0.659998440774132,-0.10121115297145
46.363866,0.669998417149497,-0.101178057199092
47.055864,0.679998393524863,-0.10114425442084
47.747862,0.689998369900229,-0.101109744831414
48.43986,0.699998346275594,-0.101074540281285
49.131858,0.70999832265096,-0.101039109997021
49.823856,0.719998299026326,-0.101002795617292
50.515854,0.729998275401691,-0.100965441465463
51.207852,0.739998251777057,-0.100927048057379
51.89985,0.749998228152422,-0.100887719205145
52.591848,0.759998204527788,-0.100848340136155
53.283846,0.769998180903154,-0.100807888340667
53.975844,0.77999815727852,-0.100766183732736
54.667842,0.789998133653885,-0.100723227039218
55.35984,0.799998110029251,-0.100679420835162
56.051838,0.809998086404616,-0.100635986846105
56.743836,0.819998062779982,-0.100591904040256
57.435834,0.829998039155348,-0.100547080143011
58.127832,0.839998015530713,-0.100501516553156
58.81983,0.849997991906079,-0.10045522529759
59.511828,0.859997968281444,-0.100407282464895
60.203826,0.86999794465681,-0.100359412398396
60.895824,0.879997921032176,-0.100312291981301
61.587822,0.889997897407541,-0.100265922399035
62.27982,0.899997873782907,-0.100220165453914
62.971818,0.909997850158273,-0.100172025470954
