"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,2.31265902239315E-05
60.0000806441236,60.0000806441236,0.275826403005228
120.000161288247,120.000161288247,2.14667138328053E-05
180.000241932371,180.000241932371,0.0106080426189102
240.000322576494,240.000322576494,4.97158291308906E-05
300.000403220618,300.000403220618,0.00100991190125994
360.000483864742,360.000483864742,3.23487053115456E-05
420.000564508865,420.000564508865,0.000493039147794682
480.000645152989,480.000645152989,3.09515008139173E-06
540.000725797112,540.000725797112,0.000633408044356054
600.000806441236,600.000806441236,1.04509041277981E-06
660.00088708536,660.00088708536,0.00041083073725072
720.000967729483,720.000967729483,1.2953715964683E-06
780.001048373607,780.001048373607,0.000198512854730087
840.00112901773,840.00112901773,2.10528796011677E-06
900.001209661854,900.001209661854,5.79588153919446E-05
960.001290305978,960.001290305978,6.70071172249261E-06
1020.0013709501,1020.0013709501,5.23613973971566E-05
1080.00145159422,1080.00145159422,8.33969915247965E-06
1140.00153223835,1140.00153223835,7.8958825590961E-05
1200.00161288247,1200.00161288247,5.50631684877115E-06
1260.0016935266,1260.0016935266,3.92368301200151E-05
1320.00177417072,1320.00177417072,3.15646051039453E-06
1380.00185481484,1380.00185481484,7.90504919026742E-06
1440.00193545897,1440.00193545897,3.67321434096238E-05
1500.00201610309,1500.00201610309,2.77533265853819E-06
1560.00209674721,1560.00209674721,0.000270670957111438
1620.00217739134,1620.00217739134,3.08216591126471E-05
1680.00225803546,1680.00225803546,0.000247289720433712
1740.00233867958,1740.00233867958,8.32121257836809E-06
1800.00241932371,1800.00241932371,1.39397067207389E-05
1860.00249996783,1860.00249996783,8.95325016871812E-06
1920.00258061196,1920.00258061196,3.49956502407243E-06
1980.00266125608,1980.00266125608,2.39067205564813E-06
2040.0027419002,2040.0027419002,1.11646245654896E-06
2100.00282254433,2100.00282254433,2.58960443389337E-06
2160.00290318845,2160.00290318845,2.91764867016043E-06
2220.00298383257,2220.00298383257,1.828673120615E-06
2280.0030644767,2280.0030644767,1.12972336140005E-06
2340.00314512082,2340.00314512082,7.70928638749391E-07
2400.00322576494,2400.00322576494,8.88774108351548E-07
2460.00330640907,2460.00330640907,4.7265481092602E-08
2520.00338705319,2520.00338705319,1.80041081997659E-07
2580.00346769732,2580.00346769732,4.99986928032992E-07
2640.00354834144,2640.00354834144,1.68784980213602E-07
2700.00362898556,2700.00362898556,2.6321714597285E-06
2760.00370962969,2760.00370962969,5.97338931542274E-07
2820.00379027381,2820.00379027381,1.19456665402311E-06
2880.00387091793,2880.00387091793,2.76856721133565E-07
2940.00395156206,2940.00395156206,1.50358907175744E-06
3000.00403220618,3000.00403220618,3.22563235832329E-07
3060.0041128503,3060.0041128503,4.65881581014357E-06
3120.00419349443,3120.00419349443,4.26426097514081E-07
3180.00427413855,3180.00427413855,2.57533547852183E-05
3240.00435478267,3240.00435478267,3.01845575218866E-07
3300.0044354268,3300.0044354268,2.05845268717575E-05
3360.00451607092,3360.00451607092,2.6591836181158E-07
3420.00459671505,3420.00459671505,5.51400763880891E-06
3480.00467735917,3480.00467735917,3.03912790333498E-07
3540.00475800329,3540.00475800329,1.10371671707851E-06
3600.00483864742,3600.00483864742,2.69962229982753E-07
3660.00491929154,3660.00491929154,3.32633367036507E-07
3720.00499993566,3720.00499993566,1.00491036784684E-07
3780.00508057979,3780.00508057979,4.06116078375083E-07
3840.00516122391,3840.00516122391,4.28418969224179E-07
3900.00524186803,3900.00524186803,2.06995163229723E-07
3960.00532251216,3960.00532251216,2.27403801824644E-07
4020.00540315628,4020.00540315628,2.51073957064414E-07
4080.00548380041,4080.00548380041,4.0494704891179E-07
4140.00556444453,4140.00556444453,7.36677862226983E-08
4200.00564508865,4200.00564508865,5.79297719491917E-07
4260.00572573278,4260.00572573278,1.64128372851559E-07
4320.0058063769,4320.0058063769,1.82219385153615E-07
4380.00588702102,4380.00588702102,2.31475134281123E-07
4440.00596766515,4440.00596766515,1.49595776963703E-07
4500.00604830927,4500.00604830927,7.9239727335572E-10
4560.00612895339,4560.00612895339,7.16842439894642E-09
4620.00620959752,4620.00620959752,3.868328329581E-07
4680.00629024164,4680.00629024164,1.61915540594873E-07
4740.00637088577,4740.00637088577,5.09420999877412E-07
4800.00645152989,4800.00645152989,6.1678973814489E-07
4860.00653217401,4860.00653217401,1.00341656273278E-07
4920.00661281814,4920.00661281814,5.40199583309249E-07
4980.00669346226,4980.00669346226,2.34604418460963E-07
5040.00677410638,5040.00677410638,1.69312780441271E-07
5100.00685475051,5100.00685475051,2.16535341404057E-07
5160.00693539463,5160.00693539463,7.52640682935697E-08
5220.00701603875,5220.00701603875,5.91406013945953E-08
5280.00709668288,5280.00709668288,3.49727889805658E-07
5340.007177327,5340.007177327,1.07308476696756E-07
5400.00725797113,5400.00725797113,1.64192181442003E-07
5460.00733861525,5460.00733861525,2.69025051506168E-07
5520.00741925937,5520.00741925937,1.78245033654551E-07
5580.0074999035,5580.0074999035,1.4230775286131E-07
5640.00758054762,5640.00758054762,1.1764423863632E-07
5700.00766119174,5700.00766119174,1.17881189651985E-08
5760.00774183587,5760.00774183587,1.36502300350184E-07
5820.00782247999,5820.00782247999,3.45382905307211E-07
5880.00790312411,5880.00790312411,4.00253434926278E-07
5940.00798376824,5940.00798376824,9.86053020211151E-08
6000.00806441236,6000.00806441236,2.6485711726985E-08
6060.00814505648,6060.00814505648,4.73188503624633E-07
6120.00822570061,6120.00822570061,1.62729029741301E-07
