"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.18483970586607,0,0.113415123433322,0,0.0714245824328282
59.9999999999999,59.9999999999999,25292.113360099,59.9999999999999,25291.8241615555,59.9999999999999,25289.573492683
120,120,1.47701559041541,120,1.55612461251305,120,1.59910948841222
180,180,1.23320345460447,180,2.18422129325248,180,0.963128938987547
240,240,8.30640616229919,240,7.6982596892347,240,5.36883935640525
299.999999999999,299.999999999999,8.94102742779882,299.999999999999,8.57525034888013,299.999999999999,9.33369609019763
359.999999999999,359.999999999999,7.12449527907194,359.999999999999,7.04445158843211,359.999999999999,7.22492526073747
419.999999999999,419.999999999999,22.6363492852722,419.999999999999,22.1473040808808,419.999999999999,24.7083853192137
479.999999999999,479.999999999999,3.67722096354439,479.999999999999,3.80291628209656,479.999999999999,3.92189000275149
539.999999999999,539.999999999999,6.00403818008757,539.999999999999,5.40040238460785,539.999999999999,4.04244497143123
599.999999999999,599.999999999999,0.983501896314718,599.999999999999,1.00706110319126,599.999999999999,0.639864470863697
659.999999999999,659.999999999999,18.6371589317644,659.999999999999,19.4600250472898,659.999999999999,14.5653601975362
719.999999999999,719.999999999999,0.27179203728012,719.999999999999,0.396633822695748,719.999999999999,0.208605971486471
779.999999999998,779.999999999998,10.67397501449,779.999999999998,10.9725457364538,779.999999999998,10.5656063924067
839.999999999998,839.999999999998,3.02487985626831,839.999999999998,2.82270880875368,839.999999999998,2.84102044495391
899.999999999998,899.999999999998,0.731192592771708,899.999999999998,0.868459440809186,899.999999999998,0.919407237687255
959.999999999998,959.999999999998,0.537583768214307,959.999999999998,0.371610834479553,959.999999999998,0.884087763530258
1020,1020,2.26048642475061,1020,2.36858516853577,1020,2.20468030165821
1080,1080,0.203034608104338,1080,0.306905651737778,1080,0.223864132725307
1140,1140,5.57808979524453,1140,3.16295915595339,1140,2.7388134176874
1200,1200,1.61722698869315,1200,1.55509984974504,1200,1.39652965477002
1260,1260,2.07252560052742,1260,0.775346952968834,1260,1.72278406889346
1320,1320,0.489714811381563,1320,0.159434836177837,1320,0.399492377342711
1380,1380,7.88139033235831,1380,7.28344801586243,1380,4.96858845470145
1440,1440,0.625478741493187,1440,0.806217774696887,1440,0.597318761240957
