"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,599.664772295698
0.05,23.3356474229524
0.1,23.8758356076296
0.15,16.3506696291175
0.2,19.6631175521551
0.25,12.353911022889
0.3,6.79169265091389
0.35,9.01915998561666
0.4,7.06017529856139
0.45,8.01231713448363
0.5,22.9825626909309
0.55,10.5224444561722
0.6,8.08429914918034
0.65,7.53948362328755
0.7,7.08017190040618
0.75,7.60859584854706
0.8,8.86211687435731
0.85,4.51825436385104
0.9,4.47189563871395
0.95,6.56160918686263
1,5.06955798826726
1.05,7.02456607093336
1.1,6.73146915475808
1.15,6.25067452683085
1.2,8.46355597674157
1.25,5.26413235545747
1.3,4.16936546405315
1.35,2.77300231873862
1.4,3.13065545879135
1.45,5.60897124020405
1.5,3.35461328374932
1.55,6.11340683926127
1.6,5.05701894213244
1.65,5.87490623875424
1.7,6.17030923096664
1.75,5.31930142681912
1.8,5.1343751255597
1.85,5.15259302787562
1.9,6.36591900988765
1.95,5.33749050425281
2,4.72099481974708
2.05,4.490580057132
2.1,6.77118093837706
2.15,5.21110197700548
2.2,3.2920524423098
2.25,4.41844526890386
2.3,4.13111061782456
2.35,4.09964031297504
2.4,4.21778751122035
2.45,4.13522924101861
2.5,1.49326490040804
2.55,3.64712226703605
2.6,4.02107795250726
2.65,3.37888675257265
2.7,3.44945985104844
2.75,3.23362758705775
2.8,3.07488479299595
2.85,3.2739696690034
2.9,3.47588460270747
2.95,3.23973154901694
3,6.33118797387363
3.05,3.00840817085866
3.1,3.56566230791076
3.15,3.3195551195332
3.2,3.4554579893796
3.25,3.47239815676906
3.3,3.56783671645057
3.35,3.19788485901419
3.4,3.16144829117093
3.45,2.93091689931603
3.5,3.68976512189529
3.55,3.23074649248256
3.6,2.87431914397088
3.65,2.73583771256443
3.7,2.65155626413515
3.75,2.86280691124344
3.8,2.93141891331241
3.85,2.70611653707083
3.9,2.61102271146262
3.95,2.82533185145535
4,2.86089219968215
4.05,2.83550815122147
4.1,2.71758124116787
4.15,2.6866593059333
4.2,2.92771021819828
4.25,2.82025237747241
4.3,2.84033987527926
4.35,2.74099899996598
4.4,2.82559664679002
4.45,2.89010087006205
4.5,3.1393576911859
4.55,2.77103949421751
4.6,2.89260767115638
4.65,2.80536618356174
4.7,2.72045841589498
4.75,2.8006768052885
4.8,2.90218808995976
4.85,2.81461076652172
4.9,2.74184423851542
4.95,2.78973015311445
5,2.5542607526555
