"Freq [kHz]","mag(SolidLoss) [W]"
0,17902.7427916975
0.0599999999999999,603.669168711242
0.12,677.813421267457
0.18,820.486760106956
0.24,1079.30663131475
0.299999999999999,4987.16177034005
0.359999999999999,1067.71699725424
0.419999999999999,828.584913184203
0.479999999999999,687.867955895283
0.539999999999999,575.655498665963
0.599999999999999,702.775280106942
0.659999999999999,456.511420428512
0.719999999999999,378.470465310511
0.779999999999998,364.38367164553
0.839999999999998,329.810438253165
0.899999999999998,302.351035118557
0.959999999999998,269.438304205842
1.02,236.226114038402
1.08,227.436726591274
1.14,208.028722497792
1.2,108.673832553028
1.26,170.360556433566
1.32,271.637721507205
1.38,141.517500496204
1.44,124.630966248098
1.5,138.914498615722
1.56,115.541642046571
1.62,264.204113062069
1.68,162.377016173572
1.74,158.948361130297
1.8,377.21445950981
1.86,143.107728642138
1.92,1693.47635734765
1.98,131.356772126561
2.04,129.110848838504
2.1,142.100514159164
2.16,115.162920596861
2.22,71.1528289709429
2.28,104.092755781381
2.34,98.3394830462692
2.4,111.308886331265
2.46,89.9662051799864
2.52,76.1135616105053
2.58,83.6136619976419
2.63999999999999,80.9288798663931
2.69999999999999,77.5750709780087
2.75999999999999,71.6208224109384
2.81999999999999,71.3040403044162
2.87999999999999,65.8333002788254
2.93999999999999,64.0014564849552
2.99999999999999,60.0551538202039
3.05999999999999,56.2386382864399
3.11999999999999,50.5611141999283
3.17999999999999,50.7347115854674
3.23999999999999,182.28890957594
3.29999999999999,48.4636883657167
3.35999999999999,43.3063004811492
3.41999999999999,41.8572734517958
3.47999999999999,37.3001136582057
3.53999999999999,50.7271807130783
3.59999999999999,26.5655034874748
3.65999999999999,31.7646761467599
3.71999999999999,29.8924898222428
3.77999999999999,26.428009863725
3.83999999999999,23.6772538519735
3.89999999999999,24.5073580049767
3.95999999999999,20.9841474666219
4.01999999999999,18.0945870124166
4.07999999999999,17.3018949412774
4.13999999999999,17.640796550646
4.19999999999999,13.3937174273045
4.25999999999999,16.1588924920389
4.31999999999999,10.207642871799
4.37999999999999,8.46183084747021
4.43999999999999,5.07076550178368
4.49999999999999,5.8184910909071
