"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.0704188365332003,0,0.126018932275755,0,0.196437768808983
50,50,4408.01576878083,50,4408.1957313382,50,4408.27712372347
100,100,0.347596469939698,100,0.408076024847638,100,0.186299756098888
150,150,0.257024472333184,150,0.285937872788249,150,0.227100239403594
200,200,0.245531445283927,200,0.332777776687177,200,0.116621758483493
250,250,17.7461275605802,250,17.6988327160316,250,17.4401066987633
300,300,0.284531198182856,300,0.270969941449314,300,0.0713897059737653
350,350,4.53635943201358,350,4.74430489582878,350,4.64717593684299
400,400,0.27950609003343,400,0.285546012361673,400,0.064875620052356
450,450,1.01557990681849,450,1.20856110077379,450,0.708388867250655
500,500,0.278751816240973,500,0.284148718726127,500,0.055943379336126
550,550,0.379268758144722,550,0.530294549416722,550,0.468816613846405
600,600,0.279527207139331,600,0.285896120378139,600,0.0492588489573725
650,650,6.43837008078702,650,6.25320440793131,650,6.37435908329904
700,700,0.2813727322781,700,0.284741552268298,700,0.046262227747551
750,750,0.225115468940711,750,0.315062761011888,750,0.0910966984901125
800,800,0.281902833972284,800,0.281817468452322,800,0.0454047257782561
850,850,1.17484596749889,850,0.896393263661376,850,0.841214909306441
900,900,0.287482339669111,900,0.293229345628769,900,0.0385315788548141
950,950,3.38060064630974,950,3.45815268067588,950,1.98802960147875
1000,1000,0.285860657173417,1000,0.28218190445377,1000,0.0285654144771364
1050,1050,13.4760837733113,1050,13.3988124303365,1050,13.7111654421556
1100,1100,0.287583654933453,1100,0.284058682536981,1100,0.0299413091869831
1150,1150,0.461127883663413,1150,0.789989578856935,1150,0.694337849269883
1200,1200,0.286598407876346,1200,0.282858188123019,1200,0.0299441993775214
1250,1250,5.75644655002902,1250,5.91631279609203,1250,6.97807962726506
1300,1300,0.285954201437504,1300,0.283676422754666,1300,0.0295205854998822
1350,1350,0.329376616151334,1350,0.297216130233102,1350,0.0412881145422957
1400,1400,0.280851089810219,1400,0.280670331195852,1400,0.032950526886674
1450,1450,91.4417681824593,1450,91.7137211907689,1450,91.4688615866379
1500,1500,0.294851121857698,1500,0.293560918708663,1500,0.0160927214200536
1550,1550,13.1518539155801,1550,13.1256046677356,1550,13.2797188281549
1600,1600,0.30258466782783,1600,0.282511842052193,1600,0.030161784183972
1650,1650,0.296304983330444,1650,0.307029971097433,1650,0.0489810921895267
1700,1700,0.297594521046209,1700,0.284046456332391,1700,0.0244196346074155
1750,1750,0.853951448363512,1750,0.946715228845964,1750,0.696936346380241
1800,1800,0.296003916682547,1800,0.284168303014903,1800,0.0228474381464828
1850,1850,0.335608551383248,1850,0.345491180179958,1850,0.0480399165250103
1900,1900,0.295924930640917,1900,0.284152137304568,1900,0.0218240009747518
1950,1950,0.275712101922477,1950,0.282898151051184,1950,0.0102420894474777
2000,2000,0.295673639616123,2000,0.284088255142346,2000,0.0210662730817099
2050,2050,0.66633495270229,2050,0.669463094530813,2050,1.03413710069623
2100,2100,0.295681276504859,2100,0.283908071608679,2100,0.0202395115057531
2150,2150,0.296290298499159,2150,0.354005687199679,2150,0.082804996218809
2200,2200,0.296385567433547,2200,0.284348060154535,2200,0.0201162786596442
2250,2250,0.304283967886581,2250,0.253884263158342,2250,0.0781466869588676
2300,2300,0.296227955238133,2300,0.284212425995127,2300,0.0192754975782084
2350,2350,0.14753992515119,2350,0.385437330351098,2350,0.433757506544239
2400,2400,0.296241251581754,2400,0.283543832009209,2400,0.0193306854058195
2450,2450,1.78001705451736,2450,1.58447068133984,2450,1.15301773734888
2500,2500,0.296865748135941,2500,0.283978589870733,2500,0.0188226417411146
2550,2550,1.24800833006645,2550,1.3288021971946,2550,1.52483906193074
2600,2600,0.296612732385501,2600,0.284042262421775,2600,0.0181383785483475
2650,2650,0.351847769006509,2650,0.283209847438094,2650,0.0804312484643254
2700,2700,0.296646362534613,2700,0.283768969873664,2700,0.0179383360343452
2750,2750,0.53554668000724,2750,0.428122512686443,2750,0.261852727414322
2800,2800,0.296580536474928,2800,0.283517264669285,2800,0.0179091235503343
2850,2850,0.293853553780383,2850,0.281772735116675,2850,0.01433242363217
2900,2900,0.295408179152346,2900,0.281965571063112,2900,0.0188472325009664
2950,2950,2.20952306768092,2950,2.51040578665347,2950,2.33225668901494
3000,3000,0.299741627821008,3000,0.286447657266436,3000,0.015230225752857
3050,3050,2.44383202699361,3050,2.34884816055423,3050,2.16007492532752
3100,3100,0.298448703858194,3100,0.285006456298479,3100,0.0159035170903089
3150,3150,0.298252554345765,3150,0.285175599130695,3150,0.0153286020762122
3200,3200,0.298319395017024,3200,0.28479368445136,3200,0.0158674574028237
3250,3250,0.327522565127481,3250,0.398204814912441,3250,0.103066424734813
3300,3300,0.298233662020562,3300,0.284653419323689,3300,0.0157300461558844
3350,3350,0.294969688244475,3350,0.28169733816446,3350,0.0146396623190401
3400,3400,0.29826828057829,3400,0.284608623421501,3400,0.0155647363147353
3450,3450,0.317515306456681,3450,0.27446197656958,3450,0.0430755018501913
3500,3500,0.298289083419225,3500,0.284580790058287,3500,0.0153978175647711
3550,3550,0.442756062341796,3550,0.389743151347685,3550,0.126233649072099
3600,3600,0.298339492119271,3600,0.28443508997824,3600,0.0153093795841956
3650,3650,0.291739963428017,3650,0.256196404767893,3650,0.0394660622433784
3700,3700,0.298439861664095,3700,0.284458868671886,3700,0.0152148728731237
3750,3750,0.301249418005584,3750,0.282493665538914,3750,0.0236448803105885
3800,3800,0.298477875848982,3800,0.284423184714421,3800,0.0150975391023607
