"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,270.76957696935
0.05,10.3664468778638
0.1,10.6056996699367
0.15,7.72464759493005
0.2,8.57407445656642
0.25,5.63010952915392
0.3,3.37726231221278
0.35,3.95896695285369
0.4,4.75277862262125
0.45,2.82164560994653
0.5,10.43976268553
0.55,4.59956772236823
0.6,4.30974488623598
0.65,3.14224588243301
0.7,3.84098939290825
0.75,3.12755858095029
0.8,2.30559462739143
0.85,2.2311067477291
0.9,1.0705308302358
0.95,3.24324309125314
1,2.40426907313996
1.05,3.98863507266895
1.1,3.12705930636837
1.15,2.72623942767304
1.2,2.78393700646156
1.25,2.32444067553766
1.3,2.23913653737839
1.35,1.97466185509606
1.4,1.92527808868257
1.45,3.31937975820195
1.5,11.4067511294454
1.55,4.43569654169275
1.6,2.89786835213198
1.65,3.31248876678111
1.7,3.93738348179905
1.75,2.99848439248632
1.8,3.60719311322762
1.85,2.87697417517531
1.9,2.98233819797191
1.95,2.51724804105889
2,2.06065731301897
2.05,2.57033773291222
2.1,3.07866553993167
2.15,2.52080662984195
2.2,1.78774522969236
2.25,2.16181502792335
2.3,2.08685906477613
2.35,2.20787225784658
2.4,2.20587730729644
2.45,1.90552112491253
2.5,3.59934598176967
2.55,1.87339397048383
2.6,1.86844160872849
2.65,1.63222135118522
2.7,1.42407240608057
2.75,1.46910253563502
2.8,1.34179729021497
2.85,1.51813392615461
2.9,1.7744408690375
2.95,1.42838390344075
3,13.6745169509354
3.05,1.49684805989503
3.1,1.42034727249054
3.15,1.39217730987016
3.2,1.41943677080941
3.25,1.47694190452271
3.3,1.49900968477728
3.35,1.39402031359793
3.4,1.29467611311245
3.45,1.11136167872696
3.5,1.586357064167
3.55,1.31111986679437
3.6,1.12023997547189
3.65,1.13909020309808
3.7,1.11297216834582
3.75,1.1397232066089
3.8,1.15082993368368
3.85,1.13167485827969
3.9,1.08050835710527
3.95,1.0794238775558
4,1.25035915819772
4.05,1.14634925225072
4.1,1.14100425777882
4.15,1.12244472941717
4.2,1.22531941206618
4.25,1.13065875457833
4.3,1.12728497478743
4.35,1.29550263850754
4.4,1.20091396878262
4.45,1.26938827046636
4.5,1.61871456216623
4.55,1.26784700563269
4.6,1.2697797691076
4.65,1.16337874879631
4.7,1.16385680487118
4.75,1.15624569807153
4.8,1.14175502955587
4.85,1.14782443362824
4.9,1.16841871631812
4.95,1.12661699306235
5,1.07547788677486
