"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,7792.402205051
0.0599999999999999,747.385293860728
0.12,670.24157141386
0.18,332.423282907406
0.24,410.47440066575
0.299999999999999,775.663223593681
0.359999999999999,148.778109367812
0.419999999999999,70.6112526777771
0.479999999999999,38.8698594140413
0.539999999999999,78.9726158382769
0.599999999999999,149.089439761362
0.659999999999999,114.958532654815
0.719999999999999,31.5390364763491
0.779999999999998,82.1850822446495
0.839999999999998,31.5930161645358
0.899999999999998,120.187235743368
0.959999999999998,41.1373902562744
1.02,53.5319037285828
1.08,60.5410957757468
1.14,49.9159861634172
1.2,71.2334301362929
1.26,79.0189171898613
1.32,376.06266893062
1.38,27.9164291894604
1.44,56.8434650326429
1.5,127.073859795962
1.56,182.431318992944
1.62,621.018338505598
1.68,185.505374388683
1.74,64.3268762948181
1.8,305.195438835549
1.86,14.9268470521903
1.92,322.618953311639
1.98,81.6161217527794
2.04,17.7673780836473
2.1,20.8755270933984
2.16,61.4449987817237
2.22,38.1681830420395
2.28,19.4858359886527
2.34,5.74462893750105
2.4,17.0106527705216
2.46,30.132069509168
2.52,50.0889942818631
2.58,29.760794090302
2.63999999999999,48.3198302063764
2.69999999999999,24.2872878686956
2.75999999999999,34.0065382688534
2.81999999999999,48.8787926699815
2.87999999999999,34.659760499972
2.93999999999999,46.2157528900493
2.99999999999999,33.6270962877974
3.05999999999999,32.1453020523979
3.11999999999999,48.8222397080295
3.17999999999999,37.2747983000389
3.23999999999999,650.630406192194
3.29999999999999,64.773511465413
3.35999999999999,42.8444598539408
3.41999999999999,127.038709248285
3.47999999999999,70.3206953318245
3.53999999999999,129.070020379968
3.59999999999999,12.1938464768575
3.65999999999999,34.1265855345013
3.71999999999999,24.993634021021
3.77999999999999,29.7163313891042
3.83999999999999,14.6785700739753
3.89999999999999,32.4107678566548
3.95999999999999,16.2783127640153
4.01999999999999,30.9721314146626
4.07999999999999,40.3200083503778
4.13999999999999,65.410340421937
4.19999999999999,31.3620951358655
4.25999999999999,39.502190139211
4.31999999999999,26.265445052824
4.37999999999999,18.250104646219
4.43999999999999,32.8037549813074
4.49999999999999,32.8881684847911
