"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,3.61794522806869E-05
60.0000822128965,60.0000822128965,0.270515941648214
120.000164425793,120.000164425793,2.15107494312675E-05
180.00024663869,180.00024663869,0.00768823449005108
240.000328851586,240.000328851586,4.98139094591479E-05
300.000411064483,300.000411064483,0.000422764280067333
360.000493277379,360.000493277379,3.83519005775842E-05
420.000575490276,420.000575490276,0.000129888031856019
480.000657703172,480.000657703172,1.01312302012421E-06
540.000739916069,540.000739916069,0.000184065001445435
600.000822128965,600.000822128965,6.40903614113104E-06
660.000904341862,660.000904341862,0.000307683043231035
720.000986554758,720.000986554758,7.80717592558842E-06
780.001068767655,780.001068767655,0.000197778436391862
840.001150980551,840.001150980551,2.51052630545842E-06
900.001233193448,900.001233193448,0.000101189817716725
960.001315406344,960.001315406344,7.56972099389708E-07
1020.00139761924,1020.00139761924,3.89271606606413E-05
1080.00147983214,1080.00147983214,5.43959206410308E-06
1140.00156204503,1140.00156204503,1.24503353842268E-05
1200.00164425793,1200.00164425793,5.18567730076992E-06
1260.00172647083,1260.00172647083,4.12337920938265E-05
1320.00180868372,1320.00180868372,1.78379395148404E-06
1380.00189089662,1380.00189089662,4.79996501298106E-05
1440.00197310952,1440.00197310952,4.0130203893537E-05
1500.00205532241,1500.00205532241,2.53181905617631E-05
1560.00213753531,1560.00213753531,0.000343159088169954
1620.00221974821,1620.00221974821,3.78703952031832E-05
1680.0023019611,1680.0023019611,0.000319715014718676
1740.002384174,1740.002384174,4.90109612959629E-06
1800.0024663869,1800.0024663869,8.71975217906025E-06
1860.00254859979,1860.00254859979,4.20759790574815E-06
1920.00263081269,1920.00263081269,9.94627676366037E-07
1980.00271302558,1980.00271302558,5.54715919690941E-07
2040.00279523848,2040.00279523848,2.45489567499986E-06
2100.00287745138,2100.00287745138,4.92866113677897E-06
2160.00295966427,2160.00295966427,9.34070681395814E-07
2220.00304187717,2220.00304187717,1.29772712445338E-06
2280.00312409007,2280.00312409007,1.87794788829052E-06
2340.00320630296,2340.00320630296,1.15938559980722E-06
2400.00328851586,2400.00328851586,7.56893430897111E-07
2460.00337072876,2460.00337072876,1.4782912261003E-06
2520.00345294165,2520.00345294165,3.80821947719793E-07
2580.00353515455,2580.00353515455,1.26537197576601E-06
2640.00361736745,2640.00361736745,2.59562477811187E-07
2700.00369958034,2700.00369958034,6.62665523380975E-08
2760.00378179324,2760.00378179324,1.99532554183035E-07
2820.00386400614,2820.00386400614,9.28541808717265E-07
2880.00394621903,2880.00394621903,5.26017469588021E-07
2940.00402843193,2940.00402843193,1.49117276451244E-07
3000.00411064483,3000.00411064483,3.64084971325907E-07
3060.00419285772,3060.00419285772,5.8951497884919E-06
3120.00427507062,3120.00427507062,1.52153918643123E-07
3180.00435728351,3180.00435728351,2.99809365294418E-05
3240.00443949641,3240.00443949641,4.68420822162814E-07
3300.00452170931,3300.00452170931,2.49059484813181E-05
3360.0046039222,3360.0046039222,3.67350994506525E-07
3420.0046861351,3420.0046861351,4.78943867460142E-06
3480.004768348,3480.004768348,6.49695038019494E-08
3540.00485056089,3540.00485056089,7.35891535716908E-08
3600.00493277379,3600.00493277379,2.6743513251973E-07
3660.00501498669,3660.00501498669,2.16524389757651E-07
3720.00509719958,3720.00509719958,2.06488967221746E-07
3780.00517941248,3780.00517941248,5.74300916271219E-07
3840.00526162538,3840.00526162538,3.04977142305845E-07
3900.00534383827,3900.00534383827,2.52674480223437E-07
3960.00542605117,3960.00542605117,9.78284591072255E-08
4020.00550826407,4020.00550826407,2.4771617684112E-07
4080.00559047696,4080.00559047696,3.26226709939406E-07
4140.00567268986,4140.00567268986,1.42179805043739E-07
4200.00575490276,4200.00575490276,4.40840823247559E-07
4260.00583711565,4260.00583711565,9.46532349170998E-08
4320.00591932855,4320.00591932855,1.99606456159198E-07
4380.00600154144,4380.00600154144,2.68511597392843E-07
4440.00608375434,4440.00608375434,3.01965699529862E-08
4500.00616596724,4500.00616596724,5.36428247243264E-08
4560.00624818013,4560.00624818013,3.44732506404513E-07
4620.00633039303,4620.00633039303,4.24812044253323E-07
4680.00641260593,4680.00641260593,5.81537333731426E-08
4740.00649481882,4740.00649481882,3.01159247884924E-07
4800.00657703172,4800.00657703172,2.96159347323827E-07
4860.00665924462,4860.00665924462,6.56015899379501E-07
4920.00674145751,4920.00674145751,2.48213661353408E-07
4980.00682367041,4980.00682367041,4.22101529858149E-07
5040.00690588331,5040.00690588331,1.07901349836536E-07
5100.0069880962,5100.0069880962,4.44130565287369E-07
5160.0070703091,5160.0070703091,3.25842968320652E-07
5220.007152522,5220.007152522,8.07436571764275E-08
5280.00723473489,5280.00723473489,4.54579133577143E-08
5340.00731694779,5340.00731694779,2.13640172561564E-07
5400.00739916069,5400.00739916069,4.93042465470771E-08
5460.00748137358,5460.00748137358,1.80276164148496E-07
5520.00756358648,5520.00756358648,6.79141123585136E-08
5580.00764579938,5580.00764579938,3.85171026370773E-07
5640.00772801227,5640.00772801227,5.15917827140602E-08
5700.00781022517,5700.00781022517,1.60809425263797E-07
5760.00789243807,5760.00789243807,2.78607414149288E-07
5820.00797465096,5820.00797465096,2.26642623146127E-07
5880.00805686386,5880.00805686386,2.74530500028953E-07
5940.00813907675,5940.00813907675,8.88326903466215E-08
6000.00822128965,6000.00822128965,1.34737317813146E-07
6060.00830350255,6060.00830350255,2.3478068407419E-07
6120.00838571544,6120.00838571544,7.14202633990873E-08
6180.00846792834,6180.00846792834,9.38913347419066E-08
6240.00855014124,6240.00855014124,3.08681532677752E-07
6300.00863235413,6300.00863235413,2.8058905137945E-07
6360.00871456703,6360.00871456703,1.60142581900138E-07
6420.00879677993,6420.00879677993,8.65141061064901E-07
6480.00887899282,6480.00887899282,1.86921213523384E-07
6540.00896120572,6540.00896120572,1.10167432589568E-06
6600.00904341862,6600.00904341862,1.90462058851567E-07
6660.00912563151,6660.00912563151,4.99380067338164E-07
6720.00920784441,6720.00920784441,6.73464719588737E-07
6780.00929005731,6780.00929005731,1.65888962220042E-07
6840.0093722702,6840.0093722702,2.62623144267522E-07
6900.0094544831,6900.0094544831,6.66566650715176E-08
6960.00953669599,6960.00953669599,4.00152763019677E-07
7020.00961890889,7020.00961890889,3.36179816002792E-07
7080.00970112179,7080.00970112179,1.47479733358625E-07
7140.00978333468,7140.00978333468,2.94295368112463E-07
7200.00986554758,7200.00986554758,4.21274389417569E-07
7260.00994776048,7260.00994776048,1.49892861196989E-07
7320.01002997337,7320.01002997337,1.36049028940668E-07
7380.01011218627,7380.01011218627,2.25479920372338E-07
7440.01019439917,7440.01019439917,4.21637009099668E-08
7500.01027661206,7500.01027661206,6.08915225864838E-07
7560.01035882496,7560.01035882496,5.50587146647899E-08
7620.01044103786,7620.01044103786,4.22697482370361E-07
7680.01052325075,7680.01052325075,2.3395119452997E-07
7740.01060546365,7740.01060546365,1.60932997913924E-07
7800.01068767655,7800.01068767655,1.95566488660091E-07
7860.01076988944,7860.01076988944,8.74744893987384E-08
7920.01085210234,7920.01085210234,2.56869954989447E-07
7980.01093431524,7980.01093431524,6.58589952193452E-08
8040.01101652813,8040.01101652813,1.80865114104886E-07
8100.01109874103,8100.01109874103,8.23933575458272E-08
8160.01118095392,8160.01118095392,5.82577274965893E-07
8220.01126316682,8220.01126316682,1.52741399981507E-07
8280.01134537972,8280.01134537972,1.53412588703331E-07
8340.01142759262,8340.01142759262,5.70377997490293E-07
8400.01150980551,8400.01150980551,2.30797585827696E-07
8460.01159201841,8460.01159201841,4.99497687707736E-07
8520.0116742313,8520.0116742313,2.85791392186406E-07
8580.0117564442,8580.0117564442,1.8913119154542E-07
8640.0118386571,8640.0118386571,9.61948269321215E-08
8700.01192086999,8700.01192086999,1.93566737528109E-07
8760.01200308289,8760.01200308289,2.21369936198003E-07
8820.01208529579,8820.01208529579,3.85010986217726E-07
8880.01216750868,8880.01216750868,4.42974647553452E-08
8940.01224972158,8940.01224972158,2.72564891348238E-07
9000.01233193448,9000.01233193448,2.40843603482995E-07
9060.01241414737,9060.01241414737,3.73294351386355E-07
9120.01249636027,9120.01249636027,6.02926559510609E-07
9180.01257857317,9180.01257857317,1.36755417057192E-07
9240.01266078606,9240.01266078606,7.42638141121214E-07
9300.01274299896,9300.01274299896,3.43722286486015E-08
9360.01282521186,9360.01282521186,5.88115784359099E-07
9420.01290742475,9420.01290742475,2.30325912170265E-07
9480.01298963765,9480.01298963765,9.24735456570315E-08
9540.01307185054,9540.01307185054,9.07688746249555E-08
9600.01315406344,9600.01315406344,9.26991284630847E-08
9660.01323627634,9660.01323627634,5.55664233652212E-08
9720.01331848923,9720.01331848923,6.843705183738E-08
9780.01340070213,9780.01340070213,9.23249372538338E-08
9840.01348291503,9840.01348291503,3.00685624566952E-08
9900.01356512792,9900.01356512792,7.17717809487156E-08
9960.01364734082,9960.01364734082,2.90690147074998E-07
10020.0137295537,10020.0137295537,6.86039845803434E-08
10080.0138117666,10080.0138117666,2.45113052064063E-07
10140.0138939795,10140.0138939795,2.41783954019397E-07
10200.0139761924,10200.0139761924,1.30882823957161E-07
10260.0140584053,10260.0140584053,1.84918405580838E-07
10320.0141406182,10320.0141406182,5.13912194839209E-07
10380.0142228311,10380.0142228311,3.41744822129918E-08
10440.014305044,10440.014305044,2.93113623384988E-07
10500.0143872569,10500.0143872569,3.07464344059017E-07
10560.0144694698,10560.0144694698,1.08172978874696E-07
10620.0145516827,10620.0145516827,4.9194814701256E-08
10680.0146338956,10680.0146338956,6.19128857531027E-08
10740.0147161085,10740.0147161085,1.56507899284977E-07
10800.0147983214,10800.0147983214,2.98300736496515E-07
10860.0148805343,10860.0148805343,1.66149532345468E-07
10920.0149627472,10920.0149627472,2.65094437850544E-07
10980.0150449601,10980.0150449601,3.6068101155344E-08
11040.015127173,11040.015127173,3.42914386033764E-07
11100.0152093859,11100.0152093859,5.07758356931913E-07
11160.0152915988,11160.0152915988,8.90763992505258E-08
11220.0153738116,11220.0153738116,4.96483328350583E-07
11280.0154560245,11280.0154560245,1.35321967471109E-07
11340.0155382374,11340.0155382374,2.34543016129443E-07
11400.0156204503,11400.0156204503,7.49419562319251E-07
11460.0157026632,11460.0157026632,3.90273487210175E-07
11520.0157848761,11520.0157848761,1.6701025839952E-07
11580.015867089,11580.015867089,1.05923758081806E-07
11640.0159493019,11640.0159493019,1.47660588228502E-07
11700.0160315148,11700.0160315148,4.52568648783792E-07
11760.0161137277,11760.0161137277,2.90579495855664E-07
11820.0161959406,11820.0161959406,7.5900259531747E-07
11880.0162781535,11880.0162781535,2.25201653862384E-07
11940.0163603664,11940.0163603664,1.29821883880236E-07
12000.0164425793,12000.0164425793,7.91183870327564E-07
12060.0165247922,12060.0165247922,8.36384873218645E-09
12120.0166070051,12120.0166070051,7.18391784215668E-07
12180.016689218,12180.016689218,9.62379005139369E-09
12240.0167714309,12240.0167714309,1.96485466930935E-07
12300.0168536438,12300.0168536438,1.51921950749492E-07
12360.0169358567,12360.0169358567,3.35095454616939E-07
12420.0170180696,12420.0170180696,3.17945957915429E-08
12480.0171002825,12480.0171002825,1.23767957228627E-07
12540.0171824954,12540.0171824954,1.16973830880837E-07
12600.0172647083,12600.0172647083,2.95570807749069E-08
12660.0173469212,12660.0173469212,3.13705515796408E-07
12720.0174291341,12720.0174291341,4.63112113652059E-07
12780.017511347,12780.017511347,1.92758267401104E-07
12840.0175935599,12840.0175935599,2.31900046649159E-07
12900.0176757727,12900.0176757727,3.51039520048418E-08
12960.0177579856,12960.0177579856,4.90633596191034E-07
13020.0178401985,13020.0178401985,7.024904660914E-07
13080.0179224114,13080.0179224114,3.72904748591795E-07
13140.0180046243,13140.0180046243,1.49530437410658E-07
13200.0180868372,13200.0180868372,4.31554051115751E-08
13260.0181690501,13260.0181690501,8.02562299404809E-08
13320.018251263,13320.018251263,4.47137732820357E-07
13380.0183334759,13380.0183334759,2.42009541425811E-07
13440.0184156888,13440.0184156888,3.26349041833669E-07
13500.0184979017,13500.0184979017,8.84652572732803E-08
13560.0185801146,13560.0185801146,2.18509063746754E-07
13620.0186623275,13620.0186623275,3.99890502725543E-07
13680.0187445404,13680.0187445404,3.74042839390175E-08
13740.0188267533,13740.0188267533,3.1563020421452E-07
13800.0189089662,13800.0189089662,3.67154207696979E-07
13860.0189911791,13860.0189911791,9.02799212852383E-08
13920.019073392,13920.019073392,1.27888989396272E-07
13980.0191556049,13980.0191556049,1.47437559419581E-07
14040.0192378178,14040.0192378178,2.42443279493176E-07
14100.0193200307,14100.0193200307,7.558922577344E-08
14160.0194022436,14160.0194022436,1.7588356923784E-07
14220.0194844565,14220.0194844565,1.44607319876507E-07
14280.0195666694,14280.0195666694,2.34646209310563E-07
14340.0196488823,14340.0196488823,6.09713186310423E-08
14400.0197310952,14400.0197310952,3.73834537987672E-07
14460.0198133081,14460.0198133081,5.93507565306063E-08
14520.019895521,14520.019895521,8.39516083550892E-08
14580.0199777339,14580.0199777339,1.7935766296552E-08
14640.0200599467,14640.0200599467,2.11434523491815E-07
14700.0201421596,14700.0201421596,1.24697604646997E-07
14760.0202243725,14760.0202243725,1.27974032938639E-07
14820.0203065854,14820.0203065854,2.79812325538626E-08
14880.0203887983,14880.0203887983,2.03199996446168E-07
14940.0204710112,14940.0204710112,1.65226973792422E-07
15000.0205532241,15000.0205532241,2.91534421322331E-08
15060.020635437,15060.020635437,4.20671953958427E-08
15120.0207176499,15120.0207176499,1.10298230469162E-07
15180.0207998628,15180.0207998628,4.20770171635018E-08
15240.0208820757,15240.0208820757,1.62854440909695E-07
15300.0209642886,15300.0209642886,8.95508182962605E-09
15360.0210465015,15360.0210465015,2.00028263978224E-08
15420.0211287144,15420.0211287144,1.52324101611657E-07
15480.0212109273,15480.0212109273,1.9157520994692E-07
15540.0212931402,15540.0212931402,3.92366706735235E-08
15600.0213753531,15600.0213753531,9.40111796060842E-08
15660.021457566,15660.021457566,2.36821138043582E-07
15720.0215397789,15720.0215397789,9.21009915483813E-08
15780.0216219918,15780.0216219918,1.17482538232078E-07
15840.0217042047,15840.0217042047,2.1818221455162E-07
