"Freq [kHz]","mag(SolidLoss) [W]"
0,19.6118595329069
0.05,0.214748275293049
0.1,0.170766737020743
0.15,0.151950542151903
0.2,0.142192408764364
0.25,0.142893221068534
0.3,0.142396473297735
0.35,0.140272038822911
0.4,0.141497070544509
0.45,0.142203214582031
0.5,0.582629998482487
0.55,0.181380323735538
0.6,0.186425673694394
0.65,0.194406375645941
0.7,0.203578320490701
0.75,0.212133266993792
0.8,0.222473299420798
0.85,0.235655072905178
0.9,0.256886044480166
0.95,0.264909653489908
1,2.21292549297691
1.05,0.259043913048527
1.1,0.26510238299011
1.15,0.279680509073366
1.2,0.293003175445683
1.25,0.316428798928044
1.3,0.346132532744097
1.35,0.376696350189739
1.4,0.413673183591124
1.45,0.462151427285742
1.5,2.51815223759778
1.55,0.470012372311038
1.6,0.420677594305385
1.65,0.37903247210389
1.7,0.343833770480024
1.75,0.313710648780516
1.8,0.286080270922007
1.85,0.268612998561399
1.9,0.25141981288729
1.95,0.234990621993101
2,0.232436579915948
2.05,0.203633385644255
2.1,0.184861850444646
2.15,0.183985236115425
2.2,0.180090515911885
2.25,0.167997547681343
2.3,0.150046176790191
2.35,0.154577650708576
2.4,0.147603840127236
2.45,0.14342352806058
2.5,3.03629110064159
2.55,0.130536746894347
2.6,0.127241406972618
2.65,0.122436189078837
2.7,0.118704143664056
2.75,0.114893839179828
2.8,0.111766597187575
2.85,0.107614580446512
2.9,0.102211480489542
2.95,0.100369744622714
3,3.36928735149422
3.05,0.0702133386299342
3.1,0.0667415094033385
3.15,0.0631775582421968
3.2,0.0594375135305911
3.25,0.0576975203268702
3.3,0.0557382780407933
3.35,0.0531803776228142
3.4,0.0522070527116345
3.45,0.0489840781803288
3.5,0.558806729054083
3.55,0.0452780931569654
3.6,0.0447306113315341
3.65,0.0414836892464202
3.7,0.0398129668230052
3.75,0.0378869247647862
3.8,0.0367362350229344
3.85,0.0344070427444641
3.9,0.0327258962872786
3.95,0.0310081694028583
4,0.157773128356741
4.05,0.0276259341111518
4.1,0.0260040515616307
4.15,0.0244544087894985
4.2,0.0229768140295264
4.25,0.0213770182716214
4.3,0.0204088664900161
4.35,0.0183964033353222
4.4,0.0170589301906292
4.45,0.0155316721834937
4.5,1.80863580345296
4.55,0.0126818641545872
4.6,0.0106504390641153
4.65,0.00992167189796629
4.7,0.00902371060461095
4.75,0.00716646705241481
4.8,0.00572768261245778
4.85,0.00451413957934375
4.9,0.00307473907057956
4.95,0.00229438657864821
5,0.0208832607028296
