"Freq [kHz]","mag(SolidLoss) [W]"
0,46.636279911483
0.05,0.591596514098966
0.1,0.502499322520512
0.15,0.445489805919664
0.2,0.535606020708218
0.25,0.428383964468043
0.3,0.403631857631222
0.35,0.412530310092551
0.4,0.424407330822165
0.45,0.41848844578792
0.5,1.60476698188874
0.55,0.494783273274412
0.6,0.511654362984722
0.65,0.521922428795839
0.7,0.539725059655038
0.75,0.563053552520796
0.8,0.583139204476199
0.85,0.620678469462742
0.9,0.660566103988142
0.95,0.692610819486842
1,5.68342774286937
1.05,0.650067194238665
1.1,0.874615253989007
1.15,0.695174292186189
1.2,0.821541454028781
1.25,0.78377092476078
1.3,1.14947118745982
1.35,0.931769728117015
1.4,1.06136222537672
1.45,1.13944930826459
1.5,8.01689338571838
1.55,1.13093795307275
1.6,1.01727913234442
1.65,0.915065694106478
1.7,0.837698096153332
1.75,0.75239803518912
1.8,0.667959022226938
1.85,0.639431079508606
1.9,0.61188209925946
1.95,0.55630653023312
2,0.533140476182498
2.05,0.481874308272979
2.1,0.483910636206569
2.15,0.433089085169811
2.2,0.48207892624289
2.25,0.39297586831788
2.3,0.426302609692797
2.35,0.359393694509688
2.4,0.42165805771363
2.45,0.331570502931206
2.5,9.91990472803189
2.55,0.297816928166379
2.6,0.264004107944675
2.65,0.276923061972472
2.7,0.275771471439493
2.75,0.25665274247185
2.8,0.245613917433882
2.85,0.236850877908899
2.9,0.226040497287371
2.95,0.217371499544858
3,8.82153039336812
3.05,0.162496953475199
3.1,0.157843017303427
3.15,0.149752875760082
3.2,0.141088083284625
3.25,0.138719002349263
3.3,0.120298912976866
3.35,0.128793553793637
3.4,0.135907540438167
3.45,0.119204902986588
3.5,1.18613479562937
3.55,0.110364138713739
3.6,0.10010715613825
3.65,0.101558012240973
3.7,0.0952263231325224
3.75,0.0932693431445037
3.8,0.0892088192384384
3.85,0.0852336632474693
3.9,0.0816994446945555
3.95,0.0773279679258037
4,0.164120396833066
4.05,0.0705889442570589
4.1,0.0673742151181533
4.15,0.0632383735912962
4.2,0.0613504120976937
4.25,0.0563651156850663
4.3,0.0523500495472875
4.35,0.0498015132586276
4.4,0.0466503190397753
4.45,0.0440230168451516
4.5,1.76414816008066
4.55,0.0356718530340439
4.6,0.0356260830278614
4.65,0.0308276627966216
4.7,0.0288758706973423
4.75,0.0262050316252399
4.8,0.023117414817132
4.85,0.022611769131736
4.9,0.0211414231785033
4.95,0.0206175190738642
5,0.124883265230228
