"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.059176108254825,0,0.0483380653271022,0,0.1075141735819
50,50,4276.30537969506,50,4276.38929871021,50,4276.49388575943
100,100,0.268032448814127,100,0.247792426985674,100,0.187958445801471
150,150,0.201353821995571,150,0.122518620277424,150,0.145184830708537
200,200,0.197701545922588,200,0.176824448143355,200,0.102123688246117
250,250,14.5545994969165,250,14.4761912969328,250,14.2676916091036
300,300,0.234572469828464,300,0.117558338515673,300,0.131884599159766
350,350,4.51737023205663,350,4.63028650373489,350,4.54756736489881
400,400,0.233003867182503,400,0.129346970591285,400,0.120763595069279
450,450,1.03830484131613,450,1.18460544255069,450,0.860043120167591
500,500,0.234303158378044,500,0.127348862638404,500,0.119353805449511
550,550,0.679359877554018,550,0.533349090189037,550,0.314278678908706
600,600,0.236969537347966,600,0.132877052067501,600,0.114895630200033
650,650,5.9457045962912,650,5.81964518136984,650,5.97587715157492
700,700,0.235893750435851,700,0.12684254231835,700,0.116537981480032
750,750,0.11630891563433,750,0.117533585074569,750,0.0736054507635668
800,800,0.238243901247069,800,0.125039442977037,800,0.120171704377019
850,850,2.09679041300103,850,1.83887611553448,850,1.96681091976454
900,900,0.244816162636212,900,0.136914383122836,900,0.113084627502844
950,950,1.98921399995325,950,1.71789021715051,950,0.310242255078831
1000,1000,0.243376226300987,1000,0.126853995533476,1000,0.119817016929948
1050,1050,14.8425988540709,1050,14.8987553573301,1050,15.0739904082515
1100,1100,0.244039870347305,1100,0.128655407436856,1100,0.118437574588062
1150,1150,0.644181081806426,1150,0.737840358688417,1150,0.495086692349798
1200,1200,0.244668928865912,1200,0.128479381174703,1200,0.11914277921683
1250,1250,4.74486623188441,1250,4.88119046293624,1250,5.92613677265378
