"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,27327.1975791653
0.0599999999999999,1130.85744469
0.12,1738.75376130055
0.18,577.387207280497
0.24,934.656864496243
0.299999999999999,1581.68319298968
0.359999999999999,268.422124283981
0.419999999999999,97.9109504223547
0.479999999999999,62.2332367052048
0.539999999999999,309.815792134899
0.599999999999999,212.323020812769
0.659999999999999,265.300832023581
0.719999999999999,140.746965739593
0.779999999999998,207.75996764114
0.839999999999998,128.947388012385
0.899999999999998,282.215311880518
0.959999999999998,178.029981380882
1.02,195.171038497821
1.08,226.701243977673
1.14,245.1471186668
1.2,332.118522983808
1.26,227.420860400957
1.32,292.254902077054
1.38,20.0555481737428
1.44,358.890455392608
1.5,559.370889870778
1.56,526.407442858206
1.62,2040.83364465694
1.68,359.375816098204
1.74,248.307520275207
1.8,810.713095918181
1.86,169.49830098816
1.92,1576.1353413066
1.98,168.652987157186
2.04,124.288541194987
2.1,139.230290719597
2.16,152.683287270572
2.22,165.486322264573
2.28,118.709324856278
2.34,89.8242722365178
2.4,113.632012509367
2.46,172.011483498542
2.52,195.251137782154
2.58,100.36373481673
2.63999999999999,135.215746445223
2.69999999999999,107.930535871756
2.75999999999999,123.166371899163
2.81999999999999,209.544717749374
2.87999999999999,122.735641024975
2.93999999999999,148.876214391552
2.99999999999999,128.183943282184
3.05999999999999,89.9406901576932
3.11999999999999,91.7382748333194
3.17999999999999,18.2475403654211
3.23999999999999,2758.22212058304
3.29999999999999,364.749025204106
3.35999999999999,235.842711794058
3.41999999999999,509.749285781549
3.47999999999999,244.050000567312
3.53999999999999,882.819406193691
3.59999999999999,85.9857769014123
3.65999999999999,145.925895901851
3.71999999999999,95.209575283674
3.77999999999999,137.427496874931
3.83999999999999,149.497275760151
3.89999999999999,166.482319928907
3.95999999999999,165.051003990124
4.01999999999999,165.197591736393
4.07999999999999,86.4883101386663
4.13999999999999,703.29093058907
4.19999999999999,141.269339702432
4.25999999999999,66.2471286152383
4.31999999999999,92.5319792701212
4.37999999999999,131.638309866677
4.43999999999999,194.302968870926
4.49999999999999,119.097930594081
