"Freq [kHz]","mag(SolidLoss) [W]"
0,42.6176198786391
0.05,0.647419001973656
0.1,0.336477159453904
0.15,0.34734215870119
0.2,0.355966711667817
0.25,0.31409520422908
0.3,0.298904297288093
0.35,0.300021386848075
0.4,0.290875570865578
0.45,0.293930408577545
0.5,1.32779257368844
0.55,0.414756760272464
0.6,0.409092972532158
0.65,0.426499423940545
0.7,0.436145851763049
0.75,0.460060973875667
0.8,0.48043362072057
0.85,0.50677792299843
0.9,0.515548645409761
0.95,0.576437673846955
1,5.81023859069829
1.05,0.531283860761947
1.1,0.457569856493398
1.15,0.594544400198967
1.2,0.664089428345196
1.25,0.670796563193311
1.3,0.834066260475732
1.35,0.779576870132644
1.4,0.801205749583542
1.45,0.963767630807609
1.5,6.71985494554612
1.55,0.984228452868774
1.6,0.841868560601148
1.65,0.777050516539688
1.7,0.701877732597903
1.75,0.652438580195707
1.8,0.572386797006445
1.85,0.558395676903575
1.9,0.560429108691412
1.95,0.48937880298536
2,0.472752060251844
2.05,0.418861796304779
2.1,0.337021009850511
2.15,0.378450702272412
2.2,0.348378450283736
2.25,0.344005250557413
2.3,0.32357410033665
2.35,0.31550355769247
2.4,0.310344222980551
2.45,0.293211759397854
2.5,6.88446563019409
2.55,0.262955615545373
2.6,0.258338887935716
2.65,0.246912337488553
2.7,0.239319176863382
2.75,0.230991877648743
2.8,0.222416769505811
2.85,0.215997104244167
2.9,0.214897282645416
2.95,0.209223084173316
3,8.31266447860433
3.05,0.132730161188076
3.1,0.13414306363124
3.15,0.127649779222275
3.2,0.112717084360301
3.25,0.116768063653131
3.3,0.0997009942331088
3.35,0.107511066605735
3.4,0.126412657457275
3.45,0.0989547525801172
3.5,1.02706143283291
3.55,0.0916043498049191
3.6,0.103966253706291
3.65,0.0838947835758231
3.7,0.0825460037152294
3.75,0.0766389963727978
3.8,0.0744084243145052
3.85,0.0696347478405231
3.9,0.0657753276827668
3.95,0.0627950796004961
4,0.256244237354957
4.05,0.0562293367071811
4.1,0.051697460759424
4.15,0.0498698591689931
4.2,0.0482550420825416
4.25,0.0437303482055072
4.3,0.0400235173736397
4.35,0.0377591171819785
4.4,0.0338534624486323
4.45,0.0322416477752454
4.5,3.19171541347526
4.55,0.0251652701095274
4.6,0.019086942816454
4.65,0.0197835607926402
4.7,0.0215676936923121
4.75,0.0142273487575177
4.8,0.0114483005080215
4.85,0.00878900950551157
4.9,0.00727525364016529
4.95,0.00392233986584118
5,0.0627136051493665
