2355	100	748	23.9806	10.0259	1043	15	8	469	2	75	339	4	0.068791	79083.6	0.000179727	
2300	100	736	25	14.1784	988	11	7	486	5	63	333	5	0.064129	58508.1	0.000204248	
2645	500	743	16.8466	16	1033	10	7	482	8	78	334	5	0.373094	28455.3	0.000170184	
2300	144	755	25	15.0248	929	18	9	488	1	46	304	6	0.089325	44788	0.000213174	
2700	486	771	10.7845	10.0185	1020	12	4	475	7	62	349	5	0.465855	40115.2	0.000122333	
2689	485	775	12.3318	11.8573	1043	14	10	489	5	62	348	5	0.430896	34527.1	0.000132837	
2660	486	771	10.7845	10.0185	1020	12	4	475	7	67	349	5	0.460066	39739	0.000122971	
2656	423	769	10.4795	10.0185	958	11	8	472	7	62	349	5	0.416198	40929.7	0.000124316	
2570	486	771	10.7845	10.0185	1020	12	4	475	7	63	349	5	0.447039	39740.5	0.000124766	
2300	141	745	25	15.0311	960	14	10	466	1	43	304	6	0.086534	45390.6	0.00021182	
2692	496	767	12.2132	10.2939	1013	12	9	473	7	77	346	5	0.4381	37337.4	0.000125676	
2555	100	743	24.4382	10	1019	11	9	467	10	52	339	4	0.074909	78233.3	0.00017343	
2656	454	775	10.4795	10.0185	962	14	6	472	5	62	350	5	0.444725	41114.2	0.00012387	
2300	112	756	25	15.0311	929	14	9	466	1	46	304	6	0.072224	50215.6	0.000210482	
2300	141	762	25	15.0311	960	14	10	466	1	43	304	6	0.088509	45343	0.00020938	
2634	486	767	10.4869	10.2939	1050	11	9	473	7	64	350	5	0.463159	39145.5	0.000124023	
2459	100	728	20.5277	10.5189	993	11	8	483	5	73	341	6	0.078224	65119.2	0.000174703	
2300	144	756	25	15.0311	929	18	9	488	1	46	304	6	0.089443	44794.9	0.000213083	
2634	459	767	12.2132	10.2939	1050	12	9	473	7	64	346	5	0.400646	37748.9	0.000125992	
2689	500	768	12.3318	12.7312	1024	14	10	489	5	80	346	5	0.439206	32967.8	0.000138927	
2573	151	735	19.2458	10.1644	1048	14	6	483	17	55	337	4	0.11703	59516.1	0.000143123	
2629	436	739	13.3391	13.8413	1040	16	9	476	9	68	348	6	0.351896	31791.7	0.000151699	
2621	463	768	11.9458	11.5171	1050	14	7	481	10	72	350	4	0.407844	35232	0.000131666	
2697	497	769	14.9303	14.2227	1046	11	9	483	6	80	348	6	0.404742	30108	0.000149993	
2387	100	728	20.5277	10.5534	993	11	8	483	5	73	345	6	0.075501	65741.8	0.000176897	
2349	166	746	22.7831	15.5577	908	14	9	471	5	40	310	6	0.106551	39960.9	0.000205804	
2516	100	745	24.4779	12.4863	950	13	9	482	13	70	337	5	0.073714	59974.9	0.000183554	
2650	448	734	16.1905	15.7575	1027	16	7	479	5	66	346	5	0.33496	29071.6	0.000169233	
2300	141	753	25	15.0311	960	14	10	471	12	43	304	4	0.087463	45313.3	0.000210482	
2680	500	745	14.7703	13.4554	1046	13	9	470	12	71	346	4	0.39378	31263.8	0.000147929	
2588	191	775	10.4481	10.0346	1010	13	6	490	4	62	348	6	0.237272	48287.3	0.000125251	
2656	434	769	15.2971	12.2394	1037	17	7	483	10	59	348	4	0.347468	34224.6	0.000140154	
2590	358	734	16.8466	15.5988	1037	11	8	482	8	80	334	4	0.261183	30098.8	0.000169463	
