2300	100	725	25	16	900	18	8	469	11	57	349	4	0.06317	51267.6	0.000219491	
2317	100	740	25	10	1047	12	6	478	9	67	344	5	0.065075	86782.2	0.000185494	
2700	500	775	10.1689	10	1050	11	7	480	7	69	350	5	0.50079	40027	0.0001207	
2700	500	770	12.9202	11.3776	1036	11	9	489	8	80	350	6	0.3769	28361.6	0.00016952	
2700	490	775	10	10	1050	11	5	479	9	74	350	5	0.498641	40460.8	0.000120656	
2300	100	725	25	16	900	17	8	469	11	57	349	4	0.06317	51298.7	0.000219202	
2700	500	775	10.8067	10	1050	11	7	480	7	69	350	5	0.479254	38934.9	0.000121036	
2700	490	775	10	10.0189	1050	11	5	479	9	74	350	5	0.498641	40432.7	0.000120744	
2700	485	775	10.8067	10	1050	11	8	480	6	69	350	5	0.466638	38969.2	0.000121036	
2700	496	775	11.612	10.9666	1050	10	7	478	7	65	350	5	0.455447	36403.1	0.000126135	
2696	500	775	11.387	10	1050	11	6	475	7	76	350	5	0.463712	38310.5	0.000121418	
2700	482	768	11.4244	10.44	1050	10	8	481	9	76	350	5	0.444478	37146.8	0.000124069	
2700	482	775	11.4244	10.44	1033	10	8	481	9	76	350	5	0.448529	37252.1	0.000123885	
2300	100	735	23.835	10	1049	11	6	483	8	64	344	5	0.066165	86074.2	0.000183419	
2300	100	742	23.835	10	1049	11	6	473	4	64	344	5	0.066795	84818.2	0.000182216	
2300	100	742	25	10	1049	11	7	486	4	78	344	5	0.064652	86539	0.000186498	
2336	102	740	25	10	1050	12	6	475	7	70	338	5	0.066789	85338.9	0.000182815	
2619	308	775	12.3361	10	1050	12	8	466	7	74	350	4	0.285467	40252.1	0.000123426	
2700	448	775	11.387	10	1050	10	6	483	0	73	350	5	0.421347	38509.4	0.0001213	
2700	500	772	14.0385	13.8423	1036	11	8	489	7	80	350	5	0.419133	30719.2	0.000146092	
2664	232	770	14.2767	10.8243	1031	14	9	474	5	69	350	6	0.210436	41273.3	0.000129517	
2698	440	775	12.7946	11.1769	1038	11	6	475	8	80	349	5	0.388122	35625.5	0.000128601	
2396	100	743	24.0032	11.4222	986	17	10	472	1	77	343	6	0.069801	65749.4	0.00018379	
2336	100	734	23.2994	10.2283	1017	12	8	478	7	77	346	4	0.068422	75277.4	0.000181028	
