10234	400	2990	20.9186	28.1567	1708	18.2091	6	528	11	55	24	4	1.1004e+06	6.68092e-05	0.0957	
11400	390	3002	25	28.2325	1804	16.3304	10	525	15	78	40	3	981481	6.00745e-05	0.3125	
11500	390	3044	18.4986	20	1812	15.3191	7	520	12	60	14	3	1.12618e+06	4.73059e-05	0.4558	
10257	391	3021	23.3307	28.3758	1718	18.0304	6	525	16	55	19	4	1.07088e+06	6.77828e-05	0.1149	
11500	336	3035	15.1547	20.1018	1835	14.2892	7	533	8	58	5	3	1.28813e+06	4.59074e-05	0.439	
10917	242	3009	15	21.917	1763	17.5586	6	535	12	67	18	3	1.4054e+06	5.17759e-05	0.2442	
10333	308	3033	15	20.1018	1827	19	7	533	14	55	20	4	1.3779e+06	5.428e-05	0.1601	
10917	242	3009	15	21.917	1759	17.5586	6	535	12	68	18	3	1.40534e+06	5.17974e-05	0.2445	
10333	357	3038	15.1235	20.1018	1827	18.96	7	533	14	57	12	4	1.33684e+06	5.39054e-05	0.181	
10652	364	3030	25	29.2444	1761	19	8	532	10	58	48	4	1.03763e+06	6.74627e-05	0.142	
10333	368	3016	15	20.1018	1827	19	7	533	14	55	20	4	1.34278e+06	5.44366e-05	0.1601	
10652	345	3030	25	28.2925	1761	19	8	532	10	58	48	4	1.04745e+06	6.64275e-05	0.1529	
10396	339	3026	20.8918	29.0942	1708	14.7926	5	534	16	57	11	4	1.10755e+06	6.51636e-05	0.11	
10420	320	3035	15.1547	20.0561	1781	18.2716	7	533	8	55	12	4	1.34963e+06	5.3135e-05	0.2043	
10396	339	3031	21.01	28.3643	1708	14.8117	5	534	19	55	24	4	1.10959e+06	6.49351e-05	0.102	
10378	400	3008	22.6017	26.267	1749	19	9	527	5	57	56	4	1.07465e+06	6.59761e-05	0.1251	
10422	308	3048	15.1547	20.3489	1836	18.2716	7	533	8	56	12	4	1.35704e+06	5.3118e-05	0.2088	
10333	308	3035	15.1235	20.5569	1827	18.96	7	535	13	58	13	4	1.36368e+06	5.4407e-05	0.1538	
11438	372	3043	15	20.1018	1865	15.5494	7	534	5	61	5	4	1.27974e+06	4.61148e-05	0.428	
10547	346	3017	15	21.8651	1761	15.1301	5	533	20	56	24	4	1.33029e+06	5.43272e-05	0.1671	
10239	380	3007	20.9186	27.8739	1719	16.1307	7	526	13	55	33	4	1.10606e+06	6.64894e-05	0.1071	
11500	368	3042	16.4959	20	1772	15.008	8	534	6	57	8	3	1.193e+06	4.64403e-05	0.4363	
10652	350	3031	24.7342	28.8589	1751	19	7	535	10	63	54	3	1.04776e+06	6.70826e-05	0.1462	
10333	308	3035	15.1235	20.1018	1827	18.96	7	533	14	56	19	4	1.36847e+06	5.42623e-05	0.1631	
10609	399	3042	24.9812	29.8201	1708	17.3055	5	533	16	62	37	3	1.03186e+06	6.77553e-05	0.1471	
11500	400	3044	22.3289	20	1839	15.3191	6	530	10	65	7	3	1.05703e+06	4.88926e-05	0.4533	
10333	335	3033	15	20.1867	1818	19	7	533	14	55	20	4	1.35928e+06	5.43685e-05	0.1568	
11500	400	3044	17.3589	20	1839	15.3191	6	526	12	61	7	3	1.15589e+06	4.66179e-05	0.4427	
10592	308	3035	15.1547	20.0561	1781	18.2716	7	533	8	56	12	4	1.34744e+06	5.18188e-05	0.2451	
10333	308	3035	15	20.1018	1827	18.96	7	533	14	56	12	4	1.37514e+06	5.38184e-05	0.1813	
10075	400	3046	17.908	22.6682	1747	18.4694	7	533	14	55	16	4	1.20301e+06	6.02047e-05	0.1026	
11264	400	3018	17.3589	20	1868	15.3191	6	529	15	63	7	3	1.16145e+06	4.79111e-05	0.3811	
11500	400	3044	17.3589	20	1827	17.6431	6	526	11	61	7	3	1.15369e+06	4.68077e-05	0.45	
11222	348	3043	16.6691	20.1018	1836	15.8316	6	534	7	64	7	4	1.21656e+06	4.78606e-05	0.3711	
10587	382	3039	24.1606	27.7979	1752	17.6832	8	535	13	55	8	4	1.03893e+06	6.40287e-05	0.1592	
10225	315	3044	15.6192	22.7726	1770	17.9959	7	535	17	61	2	5	1.32475e+06	5.70288e-05	0.1152	
11331	383	3046	15.4966	21.8308	1804	15.7696	7	533	10	66	10	4	1.23102e+06	4.85673e-05	0.356	
11500	354	3049	16.4959	20	1785	14.6746	7	535	6	57	12	3	1.20429e+06	4.64253e-05	0.4317	
11500	400	3044	21.3303	20	1839	14.8631	6	532	12	61	7	3	1.06738e+06	4.83209e-05	0.4459	
11088	362	3043	15	20.1018	1836	16.1021	6	535	7	64	5	4	1.29853e+06	4.8033e-05	0.3589	
10793	342	3046	15	21.0738	1758	17.7051	5	528	20	65	24	4	1.31988e+06	5.18457e-05	0.2371	
11317	337	3043	15	20.1018	1836	16.1021	6	535	11	64	5	4	1.30543e+06	4.68318e-05	0.3964	
11500	400	3044	18.2504	20	1829	15.3191	6	526	12	61	7	3	1.12878e+06	4.69859e-05	0.434	
10652	350	3031	24.7342	28.8589	1751	19	7	535	10	63	51	4	1.04876e+06	6.69478e-05	0.1475	
10602	382	3039	24.1543	27.7979	1752	17.2923	8	535	15	59	21	4	1.03999e+06	6.42921e-05	0.1578	
10294	385	2974	20.406	27.3201	1717	16.4739	7	530	12	57	19	3	1.10439e+06	6.46956e-05	0.1148	
10873	380	3008	25	29.2444	1815	19	7	532	10	63	51	4	1.01788e+06	6.55179e-05	0.1844	
11500	380	3004	18.2465	21.1353	1899	18.1747	9	532	17	57	2	4	1.11925e+06	4.81556e-05	0.3843	
10225	313	3044	15.6192	22.1528	1770	17.9959	7	529	17	61	2	5	1.32761e+06	5.62841e-05	0.1328	
10396	349	3026	15.3984	21.8651	1708	15.0972	5	533	16	57	24	4	1.31551e+06	5.57414e-05	0.1451	
10091	390	3050	18.9674	24.5417	1731	17.5685	8	535	0	56	19	5	1.16565e+06	6.23441e-05	0.1056	
10874	387	3002	15.2572	22.3271	1732	14.7461	7	535	12	72	20	4	1.26112e+06	5.26177e-05	0.2301	
10257	378	3039	22.4662	27.3259	1718	16.9276	6	525	16	55	19	4	1.08437e+06	6.56556e-05	0.122	
10519	381	2987	19.663	27.3438	1708	14.928	6	533	14	56	24	4	1.10598e+06	6.2383e-05	0.1242	
10642	377	3019	15.7356	21.6771	1748	16.0107	6	535	7	68	12	4	1.25816e+06	5.32793e-05	0.2193	
11411	313	3036	18.9692	20.9831	1899	17.0128	6	534	20	58	5	5	1.15635e+06	4.84614e-05	0.3608	
11235	347	3004	18.7833	20.1551	1887	18.456	6	535	17	60	3	4	1.14639e+06	4.89668e-05	0.3617	
10225	344	3044	15.6192	22.1528	1755	18.2642	7	529	17	61	4	5	1.30927e+06	5.64621e-05	0.1264	
10397	400	3027	22.6017	26.0943	1749	19	9	527	5	58	56	3	1.07223e+06	6.53552e-05	0.1324	
11023	339	2994	16.2123	21.4921	1730	16.177	8	535	9	61	23	4	1.22902e+06	5.13321e-05	0.2875	
11473	354	3042	16.4959	20	1772	15.008	7	535	6	57	12	3	1.20452e+06	4.66657e-05	0.4251	
10830	373	3003	22.9191	28.4693	1716	14.9735	7	527	16	55	42	4	1.03865e+06	6.35001e-05	0.1851	
11317	325	3043	15	20.1018	1836	16.1021	6	535	11	64	4	4	1.31455e+06	4.68033e-05	0.3958	
10793	339	3046	15	21.0738	1749	17.7051	5	528	20	65	27	4	1.3222e+06	5.2021e-05	0.2336	
11392	327	3043	15.2567	20	1836	16.8714	6	533	15	71	5	4	1.29464e+06	4.65766e-05	0.4172	
11473	370	3037	19.7118	20	1768	15.6939	8	535	14	57	26	3	1.09946e+06	4.84215e-05	0.4027	
10697	400	3010	22.0505	28.8556	1852	15.8471	6	535	15	55	22	3	1.04434e+06	6.32711e-05	0.1561	
10372	400	3004	19.911	20.0308	1899	17.4244	6	535	19	55	52	4	1.1507e+06	5.82377e-05	0.1596	
10413	340	3042	19.7914	27.3365	1773	18.4694	6	530	13	56	19	5	1.12979e+06	6.25939e-05	0.1119	
10671	397	3042	24.9812	29.8201	1708	17.3055	5	533	16	62	34	3	1.02699e+06	6.70556e-05	0.1554	
11317	325	3043	15	20.1018	1817	17.8563	6	535	11	64	8	4	1.31207e+06	4.7112e-05	0.3911	
11464	354	3027	16.4959	20.3115	1772	15.0197	8	535	10	57	5	3	1.19763e+06	4.69087e-05	0.4118	
11470	392	3030	24.0864	20.4098	1793	17.1899	10	526	18	64	7	3	1.02803e+06	5.08544e-05	0.4284	
10225	379	3044	17.1434	23.1457	1774	17.9959	7	532	17	56	2	5	1.21585e+06	5.77701e-05	0.1219	
11500	336	3028	15.2222	20.1018	1782	14.2892	7	535	8	57	5	3	1.28167e+06	4.61021e-05	0.425	
11380	400	3026	21.1583	22.3711	1793	16.6552	10	526	15	75	19	3	1.04319e+06	5.15969e-05	0.377	
10166	276	3050	18.8396	24.5417	1731	18.4081	8	535	5	55	19	5	1.2259e+06	6.15347e-05	0.0976	
11170	337	3045	15	20.1884	1836	15.2492	6	533	15	60	5	4	1.30986e+06	4.75692e-05	0.37	
10256	396	3042	18.9674	26.6645	1762	18.4081	8	535	8	56	15	5	1.13955e+06	6.27392e-05	0.0989	
11473	370	3037	21.6834	20	1768	15.6939	8	535	12	69	26	3	1.0698e+06	4.93681e-05	0.4106	
10723	346	3017	15.6946	21.8651	1708	16.67	5	533	20	56	24	4	1.27347e+06	5.34302e-05	0.1944	
11473	354	3040	15.9325	20	1772	14.7761	7	535	8	57	20	3	1.23198e+06	4.67159e-05	0.4181	
11215	337	3044	16.0235	20	1854	17.6469	5	533	17	70	5	4	1.25474e+06	4.76963e-05	0.3683	
11169	387	2974	25	29.7508	1741	18.1362	6	535	8	64	24	6	999369	6.36254e-05	0.2367	
11452	400	3034	17.3589	20	1839	15.6514	6	526	11	61	3	3	1.15733e+06	4.6845e-05	0.4315	
11500	400	3044	17.3589	20	1827	16.8967	6	526	12	61	7	3	1.1541e+06	4.67486e-05	0.4481	
10787	399	3014	16.1941	22.2095	1727	17.5773	6	534	18	64	32	5	1.2187e+06	5.40599e-05	0.1963	
10519	381	2993	20.3236	28.9136	1708	14.312	6	533	14	56	24	4	1.08954e+06	6.44164e-05	0.1199	
10482	339	3030	15.7929	21.8651	1708	15.0972	5	534	16	57	23	4	1.28954e+06	5.50509e-05	0.1509	
10160	384	2974	21.3102	23.7981	1716	18.2754	6	535	4	57	19	3	1.1127e+06	6.30716e-05	0.122	
10378	400	3027	22.6017	26.267	1749	19	7	527	10	57	56	4	1.07763e+06	6.57462e-05	0.1199	
10587	400	3048	18.7954	26.6445	1811	17.8855	8	534	11	59	13	5	1.11443e+06	5.94601e-05	0.143	
10768	387	3009	22.449	29.1561	1763	16.6511	6	533	16	65	19	3	1.0396e+06	6.33995e-05	0.1818	
