11896	13411	2713	35.614	31.3236	2016	29	7	648	34	65	528	6	1.7538	881571	6.68762e-05	
11534	13310	2714	27.7482	34.1574	2127	32	8	602	30	88	504	6	2.03313	910477	6.79995e-05	
11817	12923	2766	23.739	32.0605	2005	29	4	605	29	81	475	6	1.18192	1.2508e+06	6.3674e-05	
11038	12967	2738	33.2483	32.952	2030	30	7	632	25	83	472	5	2.17576	834652	7.27061e-05	
11721	12704	2712	28.9738	34.5974	2054	30	5	638	9	75	506	6	1.01601	1.01574e+06	6.82035e-05	
12055	13070	2714	23.3887	27.5751	2135	29	9	612	33	70	466	5	1.06208	1.48313e+06	5.99197e-05	
11678	13000	2735	34.2933	30.8526	2088	32	6	638	26	71	495	4	1.47481	907573	6.749e-05	
11059	13054	2778	35.9442	26.2991	2091	30	4	617	6	84	475	5	2.30353	978770	6.70466e-05	
11182	13122	2726	31.4653	31.8921	2120	30	5	611	32	65	516	5	2.20646	895185	6.85965e-05	
12096	12624	2744	22.7064	34.619	2001	31	9	643	3	72	471	6	2.23543	1.14185e+06	5.99736e-05	
11475	13415	2718	25.2208	26.4554	2022	31	7	627	5	86	500	5	2.23543	1.14185e+06	5.99736e-05	
11565	12932	2708	24.8387	26.2332	2029	29	7	602	32	88	489	5	1.4756	1.21321e+06	5.92417e-05	
11371	13405	2737	22.7792	32.8025	2062	29	6	605	5	88	526	5	2.33884	1.10367e+06	6.43335e-05	
11066	12773	2735	34.1391	25.154	2007	29	8	637	23	74	494	5	1.88745	1.00016e+06	6.54493e-05	
11819	12730	2769	23.9362	28.6848	2100	31	4	646	27	75	485	5	0.92617	1.49094e+06	6.27628e-05	
11337	13033	2751	34.082	32.9483	2103	30	9	627	12	88	520	5	1.93113	849540	6.92329e-05	
11685	13108	2721	25.8199	29.7092	2037	31	5	611	6	67	485	5	1.57978	1.08245e+06	6.34437e-05	
12016	12959	2718	35.4781	34.7975	2070	28	6	620	21	68	498	5	1.00553	912625	7.00869e-05	
11244	12662	2730	26.1005	29.2417	2081	28	6	640	1	88	508	5	1.51621	1.08741e+06	6.22665e-05	
11636	12775	2746	36.4094	30.4681	2083	29	7	631	24	72	479	6	1.23496	913187	6.832e-05	
11042	13391	2791	33.7389	25.9871	2042	29	8	607	25	63	502	5	2.79691	985795	6.52699e-05	
11857	13229	2790	35.2548	28.3416	2112	29	4	637	18	74	522	5	1.59878	1.0091e+06	6.22704e-05	
11679	13366	2781	30.2275	26.8292	2038	32	4	624	6	89	507	5	1.99347	1.0756e+06	6.03646e-05	
11518	12607	2768	21.6789	25.7145	2083	28	9	641	25	64	503	5	1.10342	1.65186e+06	5.8459e-05	
12070	13167	2780	28.2608	29.3239	2132	28	5	609	14	85	514	4	1.22998	1.16599e+06	5.90249e-05	
11439	13051	2742	31.5098	31.2797	2047	30	4	649	6	63	480	4	1.82615	917058	6.80457e-05	
11539	12873	2795	35.7253	25.5268	2118	29	7	627	33	73	529	5	1.50537	1.05714e+06	6.182e-05	
11771	13183	2754	32.1697	31.6653	2029	29	10	609	1	77	521	5	1.61669	915462	6.53509e-05	
11209	12900	2746	36.7062	26.564	2137	31	6	610	15	74	460	5	1.90076	948139	6.82874e-05	
11249	12915	2758	25.0289	27.9044	2099	29	9	649	26	70	497	4	1.85327	1.12291e+06	6.14779e-05	
11997	13386	2782	25.1716	30.9436	2004	30	6	608	6	73	458	5	1.60993	1.09905e+06	6.33955e-05	
11518	13211	2770	31.2165	25.336	2011	29	7	633	14	85	507	6	1.96787	1.08035e+06	6.00709e-05	
11584	12859	2711	30.7753	32.788	2068	28	6	608	10	73	492	5	1.38276	919930	6.76361e-05	
11963	13042	2794	31.2033	34.5769	2039	31	6	634	24	62	470	4	1.20724	929787	6.95265e-05	
11735	13352	2734	33.4883	31.7533	2001	30	6	646	0	74	484	5	1.87921	884447	6.77323e-05	
11847	12856	2778	28.5417	25.3576	2028	31	7	608	12	78	465	5	1.08685	1.26482e+06	5.96338e-05	
11267	13422	2727	33.248	26.8866	2046	28	7	634	19	73	502	5	2.51859	977526	6.44288e-05	
11747	13154	2795	24.343	32.0928	2038	28	8	623	16	80	512	5	1.60019	1.10939e+06	6.22587e-05	
11728	12945	2784	34.3267	27.5644	2098	30	7	643	9	70	460	6	1.36608	1.01022e+06	6.44496e-05	
11710	13005	2764	29.7155	31.4731	2087	31	7	650	8	63	459	4	1.45069	959472	6.72179e-05	
11445	12976	2737	33.2161	31.279	2124	32	10	610	5	81	458	5	1.71853	875870	6.91754e-05	
11583	13368	2748	27.2953	31.7143	2119	30	6	607	21	68	454	6	2.07808	978667	6.65425e-05	
11267	12970	2769	26.7477	32.3634	2063	31	8	622	1	70	484	5	1.92288	966964	6.74445e-05	
11217	13331	2743	35.2043	28.9118	2123	30	9	638	13	66	513	6	2.46819	897972	6.7815e-05	
11360	13188	2744	34.336	32.6885	2027	31	10	626	31	78	462	4	2.10815	824398	7.20669e-05	
11448	13261	2783	33.6394	28.1852	2085	28	5	607	24	75	465	5	2.13334	967465	6.50576e-05	
11162	12602	2785	29.969	34.2961	2111	30	9	644	35	60	519	5	1.5779	882872	7.02889e-05	
12089	13051	2748	33.8216	27.2784	2080	32	7	642	26	78	470	5	1.0476	1.11679e+06	6.26841e-05	
11092	13145	2766	32.676	33.9075	2157	31	7	646	20	61	460	6	2.37574	826727	7.40466e-05	
